Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Fortin, D., Kaufman, D.S., Arnold, M., Schiefer, E., Hawley, N.","Late-Summer Peak in Sediment Accumulation in Two Lakes with Contrasting Watersheds, Alaska",2015,"Geografiska Annaler, Series A: Physical Geography","97","4",,"709","719",,,10.1111/geoa.12110,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955178812&doi=10.1111%2fgeoa.12110&partnerID=40&md5=98137e17338d2bddff5e78c1f6226939",Article,Scopus,2-s2.0-84955178812
"Schiefer, E., Petticrew, E.L., Immell, R., Hassan, M.A., Sonderegger, D.L.","Land use and climate change impacts on lake sedimentation rates in western Canada",2013,"Anthropocene","3",,,"61","71",,2,10.1016/j.ancene.2014.02.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898932056&doi=10.1016%2fj.ancene.2014.02.006&partnerID=40&md5=89583b5928b5c7306160ec32b0920173",Article,Scopus,2-s2.0-84898932056
"Schiefer, E., Gilbert, R., Hassan, M.A.","A lake sediment-based proxy of floods in the Rocky Mountain Front Ranges, Canada",2011,"Journal of Paleolimnology","45","2",,"137","149",,15,10.1007/s10933-010-9485-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251629697&doi=10.1007%2fs10933-010-9485-6&partnerID=40&md5=2f6fdf285fe420ef6d1a8d6b146a0e06",Article,Scopus,2-s2.0-79251629697
"Schiefer, E., Menounos, B.","Climatic and morphometric controls on the altitudinal range of glaciers, British Columbia, Canada",2010,"Holocene","20","4",,"517","523",,3,10.1177/0959683609356583,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953469293&doi=10.1177%2f0959683609356583&partnerID=40&md5=cac91c9e93b899aa352860e7e4dc6be9",Article,Scopus,2-s2.0-77953469293
"Schiefer, E., Hassan, M.A., Menounos, B., Pelpola, C.P., Slaymaker, O.","Interdecadal patterns of total sediment yield from a montane catchment, southern Coast Mountains, British Columbia, Canada",2010,"Geomorphology","118","1-2",,"207","212",,14,10.1016/j.geomorph.2010.01.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951939111&doi=10.1016%2fj.geomorph.2010.01.001&partnerID=40&md5=162e254c173bd0cd894f81bc922d72e2",Article,Scopus,2-s2.0-77951939111
"Berthier, E., Schiefer, E., Clarke, G.K.C., Menounos, B., Rémy, F.","Contribution of Alaskan glaciers to sea-level rise derived from satellite imagery",2010,"Nature Geoscience","3","2",,"92","95",,169,10.1038/ngeo737,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76449107632&doi=10.1038%2fngeo737&partnerID=40&md5=10398828355a79ea5a72cdcc534e54d5",Article,Scopus,2-s2.0-76449107632
"Schiefer, E., Gilbert, R.","Proglacial sediment trapping in recently formed Silt Lake, Upper Lillooet Valley, Coast Mountains, British Columbia",2008,"Earth Surface Processes and Landforms","33","10",,"1542","1556",,17,10.1002/esp.1625,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54749123671&doi=10.1002%2fesp.1625&partnerID=40&md5=75b4e60b5748c71d9352a09b14665ed7",Article,Scopus,2-s2.0-54749123671
"Schiefer, E., Menounos, B., Wheate, R.","An inventory and morphometric analysis of British Columbia glaciers, Canada",2008,"Journal of Glaciology","54","186",,"551","560",,26,10.3189/002214308785836995,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49649116668&doi=10.3189%2f002214308785836995&partnerID=40&md5=5234a4e57e32c266b978c51ba26f9fdd",Article,Scopus,2-s2.0-49649116668
"Schiefer, E., Menounos, B., Wheate, R.","Recent volume loss of British Columbian glaciers, Canada",2007,"Geophysical Research Letters","34","16", L16503,"","",,90,10.1029/2007GL030780,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35949004389&doi=10.1029%2f2007GL030780&partnerID=40&md5=7cd249f9656d8b1c24f4797f85dd811b",Article,Scopus,2-s2.0-35949004389
"Schiefer, E., Gilbert, R.","Reconstructing morphometric change in a proglacial landscape using historical aerial photography and automated DEM generation",2007,"Geomorphology","88","1-2",,"167","178",,39,10.1016/j.geomorph.2006.11.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249278762&doi=10.1016%2fj.geomorph.2006.11.003&partnerID=40&md5=544a5e9c1f9571a70f7c3c60c7c6a266",Article,Scopus,2-s2.0-34249278762
