Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Bock, J., Byrd-Craven, J., Burkley, M.","The role of sexism in voting in the 2016 presidential election",2017,"Personality and Individual Differences","119",,,"189","193",,,10.1016/j.paid.2017.07.026,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025471605&doi=10.1016%2fj.paid.2017.07.026&partnerID=40&md5=f17cf7ee54a5d5774488b93af7f79c3c",Article,Scopus,2-s2.0-85025471605
"Massey-Abernathy, A., Byrd-Craven, J.","Functional leadership: Bi-strategic controllers high on effortful control show gains in status and health",2016,"Personality and Individual Differences","97",,,"193","197",,,10.1016/j.paid.2016.03.039,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961960651&doi=10.1016%2fj.paid.2016.03.039&partnerID=40&md5=46f07e8619d1d2c0dba0746bd86cc86d",Article,Scopus,2-s2.0-84961960651
"Aupperle, R.L., Morris, A.S., Silk, J.S., Criss, M.M., Judah, M.R., Eagleton, S.G., Kirlic, N., Byrd-Craven, J., Phillips, R., Alvarez, R.P.","Neural responses to maternal praise and criticism: Relationship to depression and anxiety symptoms in high-risk adolescent girls",2016,"NeuroImage: Clinical","11",,,"548","554",,,10.1016/j.nicl.2016.03.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964388958&doi=10.1016%2fj.nicl.2016.03.009&partnerID=40&md5=94ef493794c34e21d1ced804d8882b30",Article,Scopus,2-s2.0-84964388958
"Auer, B.J., Byrd-Craven, J., Grant, D.M., Granger, D.A.","Common oxytocin receptor gene variant interacts with rejection sensitivity to influence cortisol reactivity during negative evaluation",2015,"Hormones and Behavior","75",,,"64","69",,2,10.1016/j.yhbeh.2015.07.023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938805319&doi=10.1016%2fj.yhbeh.2015.07.023&partnerID=40&md5=3eb5135ecf7db3373bb7a7390ef0b343",Article,Scopus,2-s2.0-84938805319
"Byrd-Craven, J., Massey, A.R., Calvi, J.L., Geary, D.C.","Is systemizing a feature of the extreme male brain from an evolutionary perspective?",2015,"Personality and Individual Differences","82",,,"237","241",,2,10.1016/j.paid.2015.03.026,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925685476&doi=10.1016%2fj.paid.2015.03.026&partnerID=40&md5=ef43373238261db52be6170c48db7e1d",Article,Scopus,2-s2.0-84925685476
"Vaughn, J., Kennison, S., Byrd-Craven, J.","The Role of Beliefs on Learning About Homosexuality in a College Course",2014,"Journal of Homosexuality","61","10",,"1420","1434",,,10.1080/00918369.2014.928172,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905125508&doi=10.1080%2f00918369.2014.928172&partnerID=40&md5=f87cd92ab6549d78f57c7c20c7116eef",Article,Scopus,2-s2.0-84905125508
"Davidson, C.L., Grant, D.M., Byrd-Craven, J., Mills, A.C., Judah, M.R., Lechner, W.V.","Psychometric properties of the co-rumination questionnaire",2014,"Personality and Individual Differences","70",,,"171","175",,6,10.1016/j.paid.2014.07.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904890258&doi=10.1016%2fj.paid.2014.07.002&partnerID=40&md5=41e1c706fd122c475187ee188259642e",Article,Scopus,2-s2.0-84904890258
"Byrd-Craven, J., Massey, A.R.","Lean on me: Effects of social support on low socioeconomic-status pregnant women",2013,"Nursing and Health Sciences","15","3",,"374","378",,4,10.1111/nhs.12043,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883828459&doi=10.1111%2fnhs.12043&partnerID=40&md5=fc9015dfce8f986b4b40f0ee471ed31c",Article,Scopus,2-s2.0-84883828459
"Giddens, C.L., Barron, K.W., Byrd-Craven, J., Clark, K.F., Winter, A.S.","Vocal indices of stress: A review",2013,"Journal of Voice","27","3",,"390.e21","390.e29",,18,10.1016/j.jvoice.2012.12.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876956199&doi=10.1016%2fj.jvoice.2012.12.010&partnerID=40&md5=2592c0a36413cf3191810db2fa0cea56",Article,Scopus,2-s2.0-84876956199
"Byrd-Craven, J., Geary, D.C.","An evolutionary understanding of sex differences",2013,"The SAGE Handbook of Gender and Psychology",,,,"100","114",,1,10.4135/9781446269930.n7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949870860&doi=10.4135%2f9781446269930.n7&partnerID=40&md5=8bf084b18db1dbbd308e6da2a2f1b537",Book Chapter,Scopus,2-s2.0-84949870860
"Eddington, A.R., Mullins, L.L., Byrd-Craven, J., Chaney, J.M.","An experimental examination of stress reactivity in adolescents and young adults with asthma",2012,"Children's Health Care","41","1",,"16","31",,2,10.1080/02739615.2012.643287,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862017673&doi=10.1080%2f02739615.2012.643287&partnerID=40&md5=b06c96616feca5cb3518d54b45067844",Article,Scopus,2-s2.0-84862017673
"Byrd-Craven, J., Auer, B.J., Granger, D.A., Massey, A.R.","The father-daughter dance: The relationship between father-daughter relationship quality and daughters' stress response",2012,"Journal of Family Psychology","26","1",,"87","94",,16,10.1037/a0026588,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862241706&doi=10.1037%2fa0026588&partnerID=40&md5=ef2fad2d37aadbbf99a09f85dcdfcb29",Article,Scopus,2-s2.0-84862241706
"Byrd-Craven, J., Granger, D.A., Auer, B.J.","Stress reactivity to co-rumination in young women's friendships: Cortisol, alpha-amylase, and negative affect focus",2011,"Journal of Social and Personal Relationships","28","4",,"469","487",,31,10.1177/0265407510382319,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957838812&doi=10.1177%2f0265407510382319&partnerID=40&md5=98aff34456ddfd5c2f23f3420d618c25",Article,Scopus,2-s2.0-79957838812
"Vaughn, J.E., Bradley, K.I., Byrd-Craven, J., Kennison, S.M.","The effect of mortality salience on women's judgments of male faces.",2010,"Evolutionary psychology : an international journal of evolutionary approaches to psychology and behavior","8","3",,"477","491",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955764648&partnerID=40&md5=72884f75e57554582185fe8df1bf0fe8",Article,Scopus,2-s2.0-79955764648
"Hoard, M.K., Geary, D.C., Byrd-Craven, J., Nugent, L.","Mathematical cognition in intellectually precocious first graders",2008,"Developmental Neuropsychology","33","3",,"251","276",,20,10.1080/87565640801982338,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45149091564&doi=10.1080%2f87565640801982338&partnerID=40&md5=3699743e9cd610c0708534a576d9ea2b",Article,Scopus,2-s2.0-45149091564
"Geary, D.C., Hoard, M.K., Nugent, L., Byrd-Craven, J.","Development of number line representations in children with mathematical learning disability",2008,"Developmental Neuropsychology","33","3",,"277","299",,140,10.1080/87565640801982361,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45149098722&doi=10.1080%2f87565640801982361&partnerID=40&md5=3510aa652e9b4802cea7757c81f5bbb9",Article,Scopus,2-s2.0-45149098722
"Byrd-Craven, J., Geary, D.C., Rose, A.J., Ponzi, D.","Co-ruminating increases stress hormone levels in women",2008,"Hormones and Behavior","53","3",,"489","492",,31,10.1016/j.yhbeh.2007.12.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39149144822&doi=10.1016%2fj.yhbeh.2007.12.002&partnerID=40&md5=860b68059c41c8ad376a6eb13aa60fe5",Article,Scopus,2-s2.0-39149144822
"Byrd-Craven, J., Geary, D.C.","Biological and evolutionary contributions to developmental sex differences",2007,"Reproductive BioMedicine Online","15","SUPPL. 2", 2853,"12","22",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349103792&partnerID=40&md5=7759bde20d47dc4674d6cd409fb91b8c",Article,Scopus,2-s2.0-37349103792
"Geary, D.C., Hoard, M.K., Byrd-Craven, J., Nugent, L., Numtee, C.","Cognitive mechanisms underlying achievement deficits in children with mathematical learning disability",2007,"Child Development","78","4",,"1343","1359",,326,10.1111/j.1467-8624.2007.01069.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547294996&doi=10.1111%2fj.1467-8624.2007.01069.x&partnerID=40&md5=a521c178299e3f16124da8d1f830913d",Article,Scopus,2-s2.0-34547294996
"Vigil, J.M., Geary, D.C., Byrd-Craven, J.","Trade-offs in low-income women's mate preferences within-sex differences in reproductive strategy",2006,"Human Nature","17","3",,"319","336",,9,10.1007/s12110-006-1012-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751056229&doi=10.1007%2fs12110-006-1012-0&partnerID=40&md5=3776b4d4a119015578961f4a54281080",Article,Scopus,2-s2.0-33751056229
"Vigil, J.M., Geary, D.C., Byrd-Craven, J.","A life history assessment of early childhood sexual abuse in women",2005,"Developmental Psychology","41","3",,"553","561",,43,10.1037/0012-1649.41.3.553,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444439208&doi=10.1037%2f0012-1649.41.3.553&partnerID=40&md5=f4c79a811a3cdbaeeb6beefc1d4abdcd",Article,Scopus,2-s2.0-20444439208
"Geary, D.C., Vigil, J., Byrd-Craven, J.","Evolution of human mate choice",2004,"Journal of Sex Research","41","1",,"27","42",,121,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444315114&partnerID=40&md5=f1a806239d672c6ac2fb5d01f3de32c2",Review,Scopus,2-s2.0-4444315114
"Geary, D.C., Hoard, M.K., Byrd-Craven, J., Catherine DeSoto, M.","Strategy choices in simple and complex addition: Contributions of working memory and counting knowledge for children with mathematical disability",2004,"Journal of Experimental Child Psychology","88","2",,"121","151",,236,10.1016/j.jecp.2004.03.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2442490062&doi=10.1016%2fj.jecp.2004.03.002&partnerID=40&md5=5b7f2f62effb85d62b1fdef0a05758a7",Article,Scopus,2-s2.0-2442490062
"Geary, D.C., Byrd-Craven, J., Hoard, M.K., Vigil, J., Numtee, C.","Evolution and development of boys' social behavior",2003,"Developmental Review","23","4",,"444","470",,93,10.1016/j.dr.2003.08.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242677106&doi=10.1016%2fj.dr.2003.08.001&partnerID=40&md5=279dc5f7b4553b71be82b6a5a806fff3",Review,Scopus,2-s2.0-0242677106
