Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Meany, J.E., Johnson, M.S., Woski, S.A., Metzger, R.M.","Surprisingly Big Rectification Ratios for a Very Small Unimolecular Rectifier",2016,"ChemPlusChem","81","11",,"1152","1155",,1,10.1002/cplu.201600383,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982311099&doi=10.1002%2fcplu.201600383&partnerID=40&md5=e1b03c58c45ac95382887535a966e6c3",Article,Scopus,2-s2.0-84982311099
"Johnson, M.S., Kota, R., Mattern, D.L., Metzger, R.M.","Janus Reversal and Coulomb Blockade in Ferrocene-Perylenebisimide and N,N,N′,N′-Tetramethyl-para-phenylenediamine-Perylenebisimide D-σ-A Rectifiers",2016,"Langmuir","32","27",,"6851","6859",,,10.1021/acs.langmuir.6b01567,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978786343&doi=10.1021%2facs.langmuir.6b01567&partnerID=40&md5=71acc62a1c48b13ced5f8ffe0e23a758",Article,Scopus,2-s2.0-84978786343
"Johnson, M.S., Wickramasinghe, L., Verani, C., Metzger, R.M.","Confirmation of the Rectifying Behavior in a Pentacoordinate [N<inf>2</inf>O<inf>2</inf>] Iron(III) Surfactant Using a ""eutectic GaIn | LB Monolayer | Au"" Assembly",2016,"Journal of Physical Chemistry C","120","19",,"10578","10583",,1,10.1021/acs.jpcc.5b11314,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971367753&doi=10.1021%2facs.jpcc.5b11314&partnerID=40&md5=abffb7c75d625cc2aec774fa394ec755",Article,Scopus,2-s2.0-84971367753
"Metzger, R.M.","Unimolecular Electronics",2015,"Chemical Reviews","115","11",,"5056","5115",,72,10.1021/cr500459d,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935845145&doi=10.1021%2fcr500459d&partnerID=40&md5=30afe973be6d4241599bb66b989d379e",Review,Scopus,2-s2.0-84935845145
"Meany, J.E., Kelley, S.P., Metzger, R.M., Rogers, R.D., Woski, S.A.","Crystal structure of 4,4'-dibromo-2',5'-dimethoxy-[1,1'-biphenyl]-2,5-dione (BrHBQBr)",2015,"Acta Crystallographica Section E: Crystallographic Communications","71",,,"1454","1456",,1,10.1107/S2056989015020472,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983097366&doi=10.1107%2fS2056989015020472&partnerID=40&md5=94a1166d286057b8cc52b576a650c364",Article,Scopus,2-s2.0-84983097366
"Johnson, M.S., Kota, R., Mattern, D.L., Hill, C.M., Vasiliu, M., Dixon, D.A., Metzger, R.M.","A two-faced ""Janus-like"" unimolecular rectifier exhibits rectification reversal",2014,"Journal of Materials Chemistry C","2","46",,"9892","9902",,5,10.1039/c4tc01742k,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908701321&doi=10.1039%2fc4tc01742k&partnerID=40&md5=a2e7d2259906104652e0f0d203536467",Article,Scopus,2-s2.0-84908701321
"Metzger, R.M.","An exciting aspect of nanotechnology: Unimolecular electronics",2013,"MATEC Web of Conferences","4",, 05005,"","",,,10.1051/matecconf/20130405005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903638918&doi=10.1051%2fmatecconf%2f20130405005&partnerID=40&md5=b815b02ce04b741bb41987617ce79dec",Conference Paper,Scopus,2-s2.0-84903638918
"Metzger, R.M.","The Physical Chemist's Toolbox",2012,"The Physical Chemist's Toolbox",,,,"","",949,2,10.1002/9781118195598,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891583761&doi=10.1002%2f9781118195598&partnerID=40&md5=28fc8e9b591b801bf9ddca8af0555cde",Book,Scopus,2-s2.0-84891583761
"Metzger, R.M.","Preface",2012,"Topics in Current Chemistry","313",,,"ix","x",,,10.1007/978-3-642-27398-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856187006&doi=10.1007%2f978-3-642-27398-8&partnerID=40&md5=509a15c49501078c2eedf9b70fa46ac1",Editorial,Scopus,2-s2.0-84856187006
"Metzger, R.M., Mattern, D.L.","Unimolecular electronic devices",2012,"Topics in Current Chemistry","313",,,"39","84",,12,10.1007/128_2011_178,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856198504&doi=10.1007%2f128_2011_178&partnerID=40&md5=166c9a07472a1bb87b72aa74135b9aa9",Article,Scopus,2-s2.0-84856198504
