Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Benjamin, D., Por, H.-H., Budescu, D.","Climate Change Versus Global Warming: Who Is Susceptible to the Framing of Climate Change?",2017,"Environment and Behavior","49","7",,"745","770",,,10.1177/0013916516664382,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024111921&doi=10.1177%2f0013916516664382&partnerID=40&md5=336641415f324e813137407f9f572880",Article,Scopus,2-s2.0-85024111921
"Por, H.-H., Budescu, D.V.","Eliciting Subjective Probabilities through Pair-wise Comparisons",2017,"Journal of Behavioral Decision Making","30","2",,"181","196",,,10.1002/bdm.1929,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962164601&doi=10.1002%2fbdm.1929&partnerID=40&md5=9ab7020a6dbfdc182e693a7937238243",Article,Scopus,2-s2.0-84962164601
"Budescu, D.V., Bo, Y.E.","A note on the standardized covariance",2017,"Journal of Mathematical Psychology","77",,,"180","184",,1,10.1016/j.jmp.2016.07.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979679271&doi=10.1016%2fj.jmp.2016.07.002&partnerID=40&md5=23525deb35883b94eaf2a93f40dfeafd",Article,Scopus,2-s2.0-84979679271
"Bo, Y.E., Budescu, D.V., Lewis, C., Tetlock, P.E., Mellers, B.","An IRT forecasting model: Linking proper scoring rules to item response theory",2017,"Judgment and Decision Making","12","2",,"90","103",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017014180&partnerID=40&md5=0f4179278e3f1f7f620fe0c843cad741",Article,Scopus,2-s2.0-85017014180
"Bosetti, V., Weber, E., Berger, L., Budescu, D.V., Liu, N., Tavoni, M.","COP21 climate negotiators' responses to climate model forecasts",2017,"Nature Climate Change","7","3",,"185","189",,2,10.1038/nclimate3208,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017473912&doi=10.1038%2fnclimate3208&partnerID=40&md5=b9da9996856a4743f7ea6abe80590d57",Article,Scopus,2-s2.0-85017473912
"Chen, E., Budescu, D.V., Lakshmikanth, S.K., Mellers, B.A., Tetlock, P.E.","Validating the contribution-weighted model: Robustness and cost-benefit analyses",2016,"Decision Analysis","13","2",,"128","152",,,10.1287/deca.2016.0329,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976320093&doi=10.1287%2fdeca.2016.0329&partnerID=40&md5=e91fdeefc57324ab09be6ffd9198a1b0",Article,Scopus,2-s2.0-84976320093
"Budescu, D.V., Bo, Y.","Analyzing Test-Taking Behavior: Decision Theory Meets Psychometric Theory",2015,"Psychometrika","80","4",,"1105","1122",,2,10.1007/s11336-014-9425-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947072062&doi=10.1007%2fs11336-014-9425-x&partnerID=40&md5=a3a66aa0e453a0bcfaea0d04be647071",Article,Scopus,2-s2.0-84947072062
"Budescu, D.V., Chen, E.","Identifying expertise to extract the wisdom of crowds",2015,"Management Science","61","2",,"267","280",,15,10.1287/mnsc.2014.1909,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922351651&doi=10.1287%2fmnsc.2014.1909&partnerID=40&md5=a6844b53b2e49a055a093b9d0da7283d",Article,Scopus,2-s2.0-84922351651
"Benjamin, D., Budescu, D.V.","Local sensitivity drives estimates of conflicting and imprecise forecasts",2015,"Multivariate Behavioral Research","50","6",,"739","",,,10.1080/00273171.2015.1121128,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964031028&doi=10.1080%2f00273171.2015.1121128&partnerID=40&md5=8c597aa37f3adffa26a6acbc79e4a4f9",Article,Scopus,2-s2.0-84964031028
"Park, S., Budescu, D.V.","Aggregating multiple probability intervals to improve calibration",2015,"Judgment and Decision Making","10","2",,"130","143",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925956519&partnerID=40&md5=6b46199f0607e2e6b6a020e1f42ea535",Article,Scopus,2-s2.0-84925956519
"Arieli-Attali, M., Budescu, D.V.","Effects of score feedback on test-taker behavior in self-adapted testing",2015,"Multivariate Behavioral Research","50","6",,"724","725",,,10.1080/00273171.2015.1120178,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964088528&doi=10.1080%2f00273171.2015.1120178&partnerID=40&md5=6d6b29ca45687f889fff6c1fe4e35e36",Article,Scopus,2-s2.0-84964088528
"Benjamin, D., Budescu, D.V.","Local sensitivity drives estimates of conflicting and imprecise forecasts",2015,"Journal of Sports Sciences","50","6",,"739","",,,10.1080/00273171.2015.1121128,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962659225&doi=10.1080%2f00273171.2015.1121128&partnerID=40&md5=da25590a97f44f09c62f0294e74a8c93",Article,Scopus,2-s2.0-84962659225
