Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Mohsin, M., Anwar, Z., Zaman, F., Al-Shaer, E.","IoTChecker: A data-driven framework for security analytics of Internet of Things configurations",2017,"Computers and Security","70",,,"199","223",,,10.1016/j.cose.2017.05.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020767339&doi=10.1016%2fj.cose.2017.05.012&partnerID=40&md5=bc04fe08b638e615a844e773e69eb8bf",Article,Scopus,2-s2.0-85020767339
"Kernicky, T., Whelan, M., Rauf, U., Al-Shaer, E.","Structural identification using a nonlinear constraint satisfaction processor with interval arithmetic and contractor programming",2017,"Computers and Structures","188",,,"1","16",,,10.1016/j.compstruc.2017.04.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018490292&doi=10.1016%2fj.compstruc.2017.04.001&partnerID=40&md5=19647bd1ff34b4e44004ad13a77fd563",Article,Scopus,2-s2.0-85018490292
"Qamar, S., Anwar, Z., Rahman, M.A., Al-Shaer, E., Chu, B.-T.","Data-driven analytics for cyber-threat intelligence and information sharing",2017,"Computers and Security","67",,,"35","58",,,10.1016/j.cose.2017.02.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014005425&doi=10.1016%2fj.cose.2017.02.005&partnerID=40&md5=c032af85519b735969f4700373bb6a21",Article,Scopus,2-s2.0-85014005425
"Burcham, M., Al-Zyoud, M., Carver, J.C., Alsaleh, M., Du, H., Gilani, F., Jiang, J., Rahman, A., Kafali, Ö., Al-Shaer, E., Williams, L.","Characterizing scientific reporting in security literature: An analysis of ACM CCS and IEEE S&amp;P papers",2017,"ACM International Conference Proceeding Series","Part F127186",,,"13","23",,,10.1145/3055305.3055307,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021953635&doi=10.1145%2f3055305.3055307&partnerID=40&md5=2490eeb5bc65f28a971d0b369192d36e",Conference Paper,Scopus,2-s2.0-85021953635
"El-Atawy, A., Duan, Q., Al-Shaer, E.","A novel class of robust covert channels using out-of-order packets",2017,"IEEE Transactions on Dependable and Secure Computing","14","2", 7120915,"116","129",,,10.1109/TDSC.2015.2443779,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021700784&doi=10.1109%2fTDSC.2015.2443779&partnerID=40&md5=5a326b9e72c147499699bb38e529f690",Article,Scopus,2-s2.0-85021700784
"Rahman, M.A., Manshaei, M.H., Al-Shaer, E., Shehab, M.","Secure and private data aggregation for energy consumption scheduling in smart grids",2017,"IEEE Transactions on Dependable and Secure Computing","14","2", 7126948,"221","234",,,10.1109/TDSC.2015.2446492,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021729436&doi=10.1109%2fTDSC.2015.2446492&partnerID=40&md5=fa7df92b2f1c25e3e99056bb7e722c37",Article,Scopus,2-s2.0-85021729436
"Rahman, M.A., Farooq, A., Datta, A., Al-Shaer, E.","Automated synthesis of resiliency configurations for cyber networks",2017,"2016 IEEE Conference on Communications and Network Security, CNS 2016",,, 7860491,"243","251",,,10.1109/CNS.2016.7860491,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016074968&doi=10.1109%2fCNS.2016.7860491&partnerID=40&md5=bd5f83949985f1eca3b828b77b331fc5",Conference Paper,Scopus,2-s2.0-85016074968
"Mohsin, M., Anwar, Z., Husari, G., Al-Shaer, E., Rahman, M.A.","IoTSAT: A formal framework for security analysis of the internet of things (IoT)",2017,"2016 IEEE Conference on Communications and Network Security, CNS 2016",,, 7860484,"180","188",,,10.1109/CNS.2016.7860484,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016084461&doi=10.1109%2fCNS.2016.7860484&partnerID=40&md5=3d93b1bf8f7f914b06c58ff82d091287",Conference Paper,Scopus,2-s2.0-85016084461
"Rahman, M.A., Al-Shaer, E.","Automated Synthesis of Distributed Network Access Controls: A Formal Framework with Refinement",2017,"IEEE Transactions on Parallel and Distributed Systems","28","2", 7500078,"416","430",,,10.1109/TPDS.2016.2585108,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010007276&doi=10.1109%2fTPDS.2016.2585108&partnerID=40&md5=5f2e488aa895df31577e72c17cdb3112",Article,Scopus,2-s2.0-85010007276
"Alsaleh, M.N., Al-Shaer, E.","Towards automated verification of active cyber defense strategies on software defined networks",2016,"SafeConfig 2016 - Proceedings of the 2016 ACM Workshop on Automated Decision Making for Active Cyber Defense, co-located with CCS 2016",,,,"23","29",,,10.1145/2994475.2994482,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997637249&doi=10.1145%2f2994475.2994482&partnerID=40&md5=6d229fae28b18f4f85fec973ab5fa8a7",Conference Paper,Scopus,2-s2.0-84997637249
"Jafarian, J.H., Niakanlahiji, A., Al-Shaer, E., Duan, Q.","Multi-dimensional host identity anonymization for defeating skilled attackers",2016,"MTD 2016 - Proceedings of the 2016 ACM Workshop on Moving Target Defense, co-located with CCS 2016",,,,"47","58",,,10.1145/2995272.2995278,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998694431&doi=10.1145%2f2995272.2995278&partnerID=40&md5=e7851271b986fbada4da2507003e0d81",Conference Paper,Scopus,2-s2.0-84998694431
"Rauf, U., Gillani, F., Al-Shaer, E., Halappanavar, M., Chatterjee, S., Oehmen, C.","Formal approach for resilient reachability based on end-system route agility",2016,"MTD 2016 - Proceedings of the 2016 ACM Workshop on Moving Target Defense, co-located with CCS 2016",,,,"117","127",,,10.1145/2995272.2995275,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999040159&doi=10.1145%2f2995272.2995275&partnerID=40&md5=9c3de2ac3ce88ad5a42cf4c0d8e01d05",Conference Paper,Scopus,2-s2.0-84999040159
"Rahman, M.A., Jakaria, A.H.M., Al-Shaer, E.","Formal analysis for dependable supervisory control and data acquisition in smart grids",2016,"Proceedings - 46th Annual IEEE/IFIP International Conference on Dependable Systems and Networks, DSN 2016",,, 7579747,"263","274",,1,10.1109/DSN.2016.32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994201642&doi=10.1109%2fDSN.2016.32&partnerID=40&md5=9ded81f9f2d0d1af1d1c858f9de93848",Conference Paper,Scopus,2-s2.0-84994201642
