Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Garg, A., Milina, M., Ball, M., Zanchet, D., Hunt, S.T., Dumesic, J.A., Román-Leshkov, Y.","Transition-Metal Nitride Core@Noble-Metal Shell Nanoparticles as Highly CO Tolerant Catalysts",2017,"Angewandte Chemie - International Edition","56","30",,"8828","8833",,,10.1002/anie.201704632,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021218280&doi=10.1002%2fanie.201704632&partnerID=40&md5=118123154716df351599689b6a791e40",Article,Scopus,2-s2.0-85021218280
"Liu, Y., Göeltl, F., Ro, I., Ball, M.R., Sener, C., Aragão, I.B., Zanchet, D., Huber, G.W., Mavrikakis, M., Dumesic, J.A.","Synthesis Gas Conversion over Rh-Based Catalysts Promoted by Fe and Mn",2017,"ACS Catalysis","7","7",,"4550","4563",,,10.1021/acscatal.7b01381,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023762302&doi=10.1021%2facscatal.7b01381&partnerID=40&md5=b52651859c6831d5516076f3160d1ce0",Article,Scopus,2-s2.0-85023762302
"Zhang, J., Kim, K.H., Choi, Y.S., Motagamwala, A.H., Dumesic, J.A., Brown, R.C., Shanks, B.H.","Comparison of Fast Pyrolysis Behavior of Cornstover Lignins Isolated by Different Methods",2017,"ACS Sustainable Chemistry and Engineering","5","7",,"5657","5661",,,10.1021/acssuschemeng.7b01393,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022038691&doi=10.1021%2facssuschemeng.7b01393&partnerID=40&md5=cae10545a46bd350d043446c5f8ed91a",Article,Scopus,2-s2.0-85022038691
"Huang, K., Brentzel, Z.J., Barnett, K.J., Dumesic, J.A., Huber, G.W., Maravelias, C.T.","Conversion of Furfural to 1,5-Pentanediol: Process Synthesis and Analysis",2017,"ACS Sustainable Chemistry and Engineering","5","6",,"4699","4706",,1,10.1021/acssuschemeng.7b00059,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020222886&doi=10.1021%2facssuschemeng.7b00059&partnerID=40&md5=67b90058a5962efe30e1a39d207fe1b2",Article,Scopus,2-s2.0-85020222886
"Qi, L., Alamillo, R., Elliott, W.A., Andersen, A., Hoyt, D.W., Walter, E.D., Han, K.S., Washton, N.M., Rioux, R.M., Dumesic, J.A., Scott, S.L.","Operando Solid-State NMR Observation of Solvent-Mediated Adsorption-Reaction of Carbohydrates in Zeolites",2017,"ACS Catalysis","7","5",,"3489","3500",,,10.1021/acscatal.7b01045,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020168770&doi=10.1021%2facscatal.7b01045&partnerID=40&md5=3593bf44ea913a26b565210882ba38ca",Article,Scopus,2-s2.0-85020168770
"Brentzel, Z.J., Barnett, K.J., Huang, K., Maravelias, C.T., Dumesic, J.A., Huber, G.W.","Chemicals from Biomass: Combining Ring-Opening Tautomerization and Hydrogenation Reactions to Produce 1,5-Pentanediol from Furfural",2017,"ChemSusChem","10","7",,"1351","1355",,2,10.1002/cssc.201700178,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015362043&doi=10.1002%2fcssc.201700178&partnerID=40&md5=3237ca2dc00b7c55652f3570abfb0372",Article,Scopus,2-s2.0-85015362043
"Gerceker, D., Motagamwala, A.H., Rivera-Dones, K.R., Miller, J.B., Huber, G.W., Mavrikakis, M., Dumesic, J.A.","Methane Conversion to Ethylene and Aromatics on PtSn Catalysts",2017,"ACS Catalysis","7","3",,"2088","2100",,,10.1021/acscatal.6b02724,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015197268&doi=10.1021%2facscatal.6b02724&partnerID=40&md5=581ea1a557217ba4aee1f5a1b79819f0",Article,Scopus,2-s2.0-85015197268
"Perras, F.A., Padmos, J.D., Johnson, R.L., Wang, L.-L., Schwartz, T.J., Kobayashi, T., Horton, J.H., Dumesic, J.A., Shanks, B.H., Johnson, D.D., Pruski, M.","Characterizing Substrate-Surface Interactions on Alumina-Supported Metal Catalysts by Dynamic Nuclear Polarization-Enhanced Double-Resonance NMR Spectroscopy",2017,"Journal of the American Chemical Society","139","7",,"2702","2709",,,10.1021/jacs.6b11408,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013367881&doi=10.1021%2fjacs.6b11408&partnerID=40&md5=7f8a4e5eae89b915c2f90ba62ee427c1",Article,Scopus,2-s2.0-85013367881
"Krishna, S.H., Walker, T.W., Dumesic, J.A., Huber, G.W.","Kinetics of Levoglucosenone Isomerization",2017,"ChemSusChem","10","1",,"129","138",,1,10.1002/cssc.201601308,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006826149&doi=10.1002%2fcssc.201601308&partnerID=40&md5=ccc26dedb28a2658ca23d7aed0a9ddd6",Article,Scopus,2-s2.0-85006826149
"Lee, S., Lee, S., Kumbhalkar, M.D., Wiaderek, K.M., Dumesic, J., Winans, R.E.","Effect of Particle Size upon Pt/SiO<inf>2</inf> Catalytic Cracking of n-Dodecane under Supercritical Conditions: In situ SAXS and XANES Studies",2017,"ChemCatChem","9","1",,"99","102",,,10.1002/cctc.201600829,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006113060&doi=10.1002%2fcctc.201600829&partnerID=40&md5=4c0d21c27698a7477584e39ef00fa5a3",Article,Scopus,2-s2.0-85006113060
