Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Henry, K.F., Kawashima, T., Goldberg, R.B.","A cis-regulatory module activating transcription in the suspensor contains five cis-regulatory elements",2015,"Plant Molecular Biology","88","3",,"207","217",,,10.1007/s11103-015-0308-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929842485&doi=10.1007%2fs11103-015-0308-z&partnerID=40&md5=3858cf31e9114ba63cfc82e8dd9d62de",Article,Scopus,2-s2.0-84929842485
"Henry, K.F., Goldberg, R.B.","Using giant scarlet runner bean embryos to uncover regulatory networks controlling suspensor gene activity",2015,"Frontiers in Plant Science","6","FEB", 44,"","",6,2,10.3389/fpls.2015.00044,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923230824&doi=10.3389%2ffpls.2015.00044&partnerID=40&md5=d5e1c5a31aaa69181ebe3efdfe6a33b4",Review,Scopus,2-s2.0-84923230824
"Khan, D., Millar, J.L., Girard, I.J., Chan, A., Kirkbride, R.C., Pelletier, J.M., Kost, S., Becker, M.G., Yeung, E.C., Stasolla, C., Goldberg, R.B., Harada, J.J., Belmonte, M.F.","Transcriptome atlas of the Arabidopsis funiculus - A study of maternal seed subregions",2015,"Plant Journal","82","1",,"41","53",,4,10.1111/tpj.12790,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925678331&doi=10.1111%2ftpj.12790&partnerID=40&md5=017d942db99083fc4daa7f7b89c336cb",Article,Scopus,2-s2.0-84925678331
"Danzer, J., Meilott, E., Bui, A.Q., Le, B.H., Martin, P., Hashimoto, M., Perez-Lesher, J., Chen, M., Pelletier, J.M., Somers, D.A., Goldberg, R.B., Harada, J.J.","Down-regulating the expression of 53 soybean transcription factor genes uncovers a role for SPEECHLESS in initiating stomatal cell lineages during embryo development",2015,"Plant Physiology","168","3",,"1025","1035",,2,10.1104/pp.15.00432,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936126029&doi=10.1104%2fpp.15.00432&partnerID=40&md5=b3202cb5c18fb3e59835f2d4d694a75f",Article,Scopus,2-s2.0-84936126029
"Harris-Adamson, C., You, D., Eisen, E.A., Goldberg, R., Rempel, D.","The impact of posture on wrist tendinosis among blue-collar workers: The san francisco study",2014,"Human Factors","56","1",,"143","150",,6,10.1177/0018720813502807,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893050363&doi=10.1177%2f0018720813502807&partnerID=40&md5=0332be3df5f37309029abc933b8e8987",Article,Scopus,2-s2.0-84893050363
"Belmonte, M.F., Kirkbride, R.C., Stone, S.L., Pelletier, J.M., Bui, A.Q., Yeung, E.C., Hashimoto, M., Fei, J., Harada, C.M., Munoz, M.D., Le, B.H., Drews, G.N., Brady, S.M., Goldberg, R.B., Harada, J.J.","Comprehensive developmental profiles of gene activity in regions and subregions of the Arabidopsis seed",2013,"Proceedings of the National Academy of Sciences of the United States of America","110","5",,"E435","E444",,123,10.1073/pnas.1222061110,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873135198&doi=10.1073%2fpnas.1222061110&partnerID=40&md5=6dd701603cd3885d0dda33c545a5c643",Article,Scopus,2-s2.0-84873135198
"Valdés-López, O., Thibivilliers, S., Qiu, J., Xu, W.W., Nguyen, T.H.N., Libault, M., Le, B.H., Goldberg, R.B., Hill, C.B., Hartman, G.L., Diers, B., Stacey, G.","Identification of quantitative trait loci controlling gene expression during the innate immunity response of soybean",2011,"Plant Physiology","157","4",,"1975","1986",,18,10.1104/pp.111.183327,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755176120&doi=10.1104%2fpp.111.183327&partnerID=40&md5=a1c0dc59ad690ad11c0edb92d2220e8c",Article,Scopus,2-s2.0-82755176120
"Harris, C., Eisen, E.A., Goldberg, R., Krause, N., Rempel, D.","1st place, PREMUS 1 best paper competition: Workplace and individual factors in wrist tendinosis among blue-collar workers-the San Francisco study",2011,"Scandinavian Journal of Work, Environment and Health","37","2",,"86","89",,7,10.5271/sjweh.3147,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957632806&doi=10.5271%2fsjweh.3147&partnerID=40&md5=98c1cb0fdd39285bff08b2c61b5b1897",Article,Scopus,2-s2.0-79957632806
"Harris, C., Eisen, E.A., Goldberg, R., Krause, N., Rempel, D.","1st place, PREMUS best paper competition: Workplace and individual factors in wrist tendinosis among blue-collar workers - The San Francisco study",2011,"Scandinavian Journal of Work, Environment and Health, Supplement","37","2",,"85","98",,15,10.5271/sjweh.3147,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960989613&doi=10.5271%2fsjweh.3147&partnerID=40&md5=bf21b7740f0ebbf6e6884ea1cf6fc059",Conference Paper,Scopus,2-s2.0-79960989613
"Le, B.H., Cheng, C., Bui, A.Q., Wagmaister, J.A., Henry, K.F., Pelletier, J., Kwong, L., Belmonte, M., Kirkbride, R., Horvath, S., Drews, G.N., Fischer, R.L., Okamuro, J.K., Harada, J.J., Goldberg, R.B.","Global analysis of gene activity during Arabidopsis seed development and identification of seed-specific transcription factors",2010,"Proceedings of the National Academy of Sciences of the United States of America","107","18",,"8063","8070",,253,10.1073/pnas.1003530107,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952382638&doi=10.1073%2fpnas.1003530107&partnerID=40&md5=447bdd0a90464c2df05ea8cb626331ad",Article,Scopus,2-s2.0-77952382638
"Kawashima, T., Goldberg, R.B.","The suspensor: not just suspending the embryo",2010,"Trends in Plant Science","15","1",,"23","30",,60,10.1016/j.tplants.2009.11.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449134824&doi=10.1016%2fj.tplants.2009.11.002&partnerID=40&md5=edc60ac3472d695e61efb7f15c5b4470",Review,Scopus,2-s2.0-73449134824
"Ohto, M.-A., Floyd, S.K., Fischer, R.L., Goldberg, R.B., Harada, J.J.","Effects of APETALA2 on embryo, endosperm, and seed coat development determine seed size in Arabidopsis",2009,"Sexual Plant Reproduction","22","4",,"277","289",,79,10.1007/s00497-009-0116-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450222507&doi=10.1007%2fs00497-009-0116-1&partnerID=40&md5=4ed8d6647e10202b7e58c94080159f94",Article,Scopus,2-s2.0-70450222507
"Kawashima, T., Wang, X., Henry, K.F., Bi, Y., Weterings, K., Goldberg, R.B.","Identification of cis-regulatory sequences that activate transcription in the suspensor of plant embryos",2009,"Proceedings of the National Academy of Sciences of the United States of America","106","9",,"3627","3632",,11,10.1073/pnas.0813276106,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-62549106668&doi=10.1073%2fpnas.0813276106&partnerID=40&md5=3e055aadb3c44dd47e4144ac22af3188",Article,Scopus,2-s2.0-62549106668
