Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Crouch, T.A., Lewis, J.A., Erickson, T.M., Newman, M.G.","Prospective Investigation of the Contrast Avoidance Model of Generalized Anxiety and Worry",2017,"Behavior Therapy","48","4",,"544","556",,,10.1016/j.beth.2016.10.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006789393&doi=10.1016%2fj.beth.2016.10.001&partnerID=40&md5=99755a6a31cdcea075512fb3c67c7470",Article,Scopus,2-s2.0-85006789393
"Jacobson, N.C., Lord, K.A., Newman, M.G.","Perceived emotional social support in bereaved spouses mediates the relationship between anxiety and depression",2017,"Journal of Affective Disorders","211",,,"83","91",,1,10.1016/j.jad.2017.01.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009343977&doi=10.1016%2fj.jad.2017.01.011&partnerID=40&md5=272dd4dabbe9b7535885cb14bcd17f97",Article,Scopus,2-s2.0-85009343977
"Newman, M.G., Jacobson, N.C., Erickson, T.M., Fisher, A.J.","Interpersonal Problems Predict Differential Response to Cognitive Versus Behavioral Treatment in a Randomized Controlled Trial",2017,"Behavior Therapy","48","1",,"56","68",,2,10.1016/j.beth.2016.05.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977483140&doi=10.1016%2fj.beth.2016.05.005&partnerID=40&md5=be23de581257e67475004b9a827e822a",Article,Scopus,2-s2.0-84977483140
"Newman, M.G., Shin, K.E., Zuellig, A.R.","Developmental risk factors in generalized anxiety disorder and panic disorder",2016,"Journal of Affective Disorders","206",,,"94","102",,,10.1016/j.jad.2016.07.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979633300&doi=10.1016%2fj.jad.2016.07.008&partnerID=40&md5=4803e5237d9aaceedb0d4f93379d4e6b",Article,Scopus,2-s2.0-84979633300
"Newman, M.G., Lafreniere, L.S., Jacobson, N.C.","Relaxation-induced anxiety: Effects of peak and trajectories of change on treatment outcome for generalized anxiety disorder",2016,"Psychotherapy Research",,,,"1","14",,1,10.1080/10503307.2016.1253891,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995555928&doi=10.1080%2f10503307.2016.1253891&partnerID=40&md5=d6a93125183f70737f8db7409f622fb1",Article in Press,Scopus,2-s2.0-84995555928
"Newman, M.G.","Honoring the Past and Looking to the Future: Updates on Seminal Behavior Therapy Publications on Current Therapies and Future Directions",2016,"Behavior Therapy","47","6",,"773","775",,,10.1016/j.beth.2016.08.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992753555&doi=10.1016%2fj.beth.2016.08.003&partnerID=40&md5=510e7ad767bc6c9049e91da1b8157324",Article,Scopus,2-s2.0-84992753555
"Newman, M.G.","Honoring the Past and Looking to the Future: Updates on Seminal Behavior Therapy Publications on Etiology and Mechanisms of Change",2016,"Behavior Therapy","47","5",,"573","576",,,10.1016/j.beth.2016.08.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994274945&doi=10.1016%2fj.beth.2016.08.004&partnerID=40&md5=abe52809f2d7848b8e2fef5af8e22c00",Article,Scopus,2-s2.0-84994274945
"LaFreniere, L.S., Newman, M.G.","A BRIEF ECOLOGICAL MOMENTARY INTERVENTION FOR GENERALIZED ANXIETY DISORDER: A RANDOMIZED CONTROLLED TRIAL OF THE WORRY OUTCOME JOURNAL",2016,"Depression and Anxiety","33","9",,"829","839",,,10.1002/da.22507,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985911688&doi=10.1002%2fda.22507&partnerID=40&md5=fb0112736109e4d3782dfb41796dc543",Article,Scopus,2-s2.0-84985911688
"Reeves, J.W., Fisher, A.J., Newman, M.G., Granger, D.A.","Sympathetic and hypothalamic-pituitary-adrenal asymmetry in generalized anxiety disorder",2016,"Psychophysiology","53","6",,"951","957",,2,10.1111/psyp.12634,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959519092&doi=10.1111%2fpsyp.12634&partnerID=40&md5=d09a539b1e607680aa3ef6cdef41fadd",Article,Scopus,2-s2.0-84959519092
"Fisher, A.J., Newman, M.G.","Reductions in the diurnal rigidity of anxiety predict treatment outcome in cognitive behavioral therapy for generalized anxiety disorder",2016,"Behaviour Research and Therapy","79",,,"46","55",,1,10.1016/j.brat.2016.02.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959284023&doi=10.1016%2fj.brat.2016.02.006&partnerID=40&md5=c7929f8800f8b47bf85896a7dd40f509",Article,Scopus,2-s2.0-84959284023
"Jacobson, N.C., Newman, M.G.","Perceptions of close and group relationships mediate the relationship between anxiety and depression over a decade later",2016,"Depression and Anxiety","33","1",,"66","74",,1,10.1002/da.22402,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954050922&doi=10.1002%2fda.22402&partnerID=40&md5=0f686640389231a84c645922a172f3c0",Article,Scopus,2-s2.0-84954050922
"Jacobson, N.C., Newman, M.G., Goldfried, M.R.","Clinical Feedback About Empirically Supported Treatments for Obsessive-Compulsive Disorder",2016,"Behavior Therapy","47","1",,"","",,,10.1016/j.beth.2015.09.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946771924&doi=10.1016%2fj.beth.2015.09.003&partnerID=40&md5=a88a4c802a548e9eb7c4c83bf72e67e2",Article,Scopus,2-s2.0-84946771924
"Cohen, J.M., Blasey, C., Barr Taylor, C., Weiss, B.J., Newman, M.G.","Anxiety and Related Disorders and Concealment in Sexual Minority Young Adults",2016,"Behavior Therapy","47","1",,"91","101",,4,10.1016/j.beth.2015.09.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946945271&doi=10.1016%2fj.beth.2015.09.006&partnerID=40&md5=a72d6befb5855e009e9cd1befa72afde",Article,Scopus,2-s2.0-84946945271
"Lu, X., Sawant, N., Newman, M.G., Adams, R.B., Wang, J.Z., Li, J.","Identifying emotions aroused from paintings",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9913 LNCS",,,"48","63",,,10.1007/978-3-319-46604-0_4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989820787&doi=10.1007%2f978-3-319-46604-0_4&partnerID=40&md5=3304116cb1980f8cafce452d3f274678",Conference Paper,Scopus,2-s2.0-84989820787
