Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Yang, Y., Xu, W., Wu, Y., Wang, J., Zhu, T.","Inhibition effect of HBr over a commercial V<inf>2</inf>O<inf>5</inf>-WO<inf>3</inf>/TiO<inf>2</inf> catalyst in a NH<inf>3</inf>-SCR process",2017,"Catalysis Communications","94",,,"82","85",,,10.1016/j.catcom.2017.01.027,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014413030&doi=10.1016%2fj.catcom.2017.01.027&partnerID=40&md5=3eb83bdcbd879f3dccae591eaa0faa80",Article,Scopus,2-s2.0-85014413030
"Liu, X., Ye, M., Wang, X., Liu, W., Zhu, T.","Gas-phase and particle-phase PCDD/F congener distributions in the flue gas from an iron ore sintering plant",2017,"Journal of Environmental Sciences (China)","54",,,"239","245",,,10.1016/j.jes.2016.01.023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964306930&doi=10.1016%2fj.jes.2016.01.023&partnerID=40&md5=de50f2491f07641002872fce2510ae88",Article,Scopus,2-s2.0-84964306930
"Xu, W., Wan, B., Zhu, T., Shao, M.","CO<inf>2</inf> emissions from China's iron and steel industry",2016,"Journal of Cleaner Production","139",,,"1504","1511",,3,10.1016/j.jclepro.2016.08.107,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996523373&doi=10.1016%2fj.jclepro.2016.08.107&partnerID=40&md5=4c521fc9efb0918fc362e488acf48574",Article,Scopus,2-s2.0-84996523373
"Li, Y., Guo, Y., Xiong, J., Zhu, T., Hao, J.","The Roles of Sulfur-Containing Species in the Selective Catalytic Reduction of NO with NH<inf>3</inf> over Activated Carbon",2016,"Industrial and Engineering Chemistry Research","55","48",,"12341","12349",,1,10.1021/acs.iecr.6b03255,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003518575&doi=10.1021%2facs.iecr.6b03255&partnerID=40&md5=a5e9e92951c019a6b8fa0b1cd6a3baaa",Article,Scopus,2-s2.0-85003518575
"Shi, W., Liu, X., Zeng, J., Wang, J., Wei, Y., Zhu, T.","Gas-solid catalytic reactions over ruthenium-based catalysts",2016,"Cuihua Xuebao/Chinese Journal of Catalysis","37","8",,"1181","1192",,2,10.1016/S1872-2067(15)61124-X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982949468&doi=10.1016%2fS1872-2067%2815%2961124-X&partnerID=40&md5=4c79ca9c08280cd844625e5d5ef26c10",Review,Scopus,2-s2.0-84982949468
"Wang, J., Liu, X., Zeng, J., Zhu, T.","Catalytic oxidation of trichloroethylene over TiO<inf>2</inf> supported ruthenium catalysts",2016,"Catalysis Communications","76",,,"13","18",,2,10.1016/j.catcom.2015.12.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951181675&doi=10.1016%2fj.catcom.2015.12.015&partnerID=40&md5=f4c55d068c9d8921b8d65eae6b1bd503",Article,Scopus,2-s2.0-84951181675
"Zhu, T., Xu, W., Guo, Y., Li, Y.","Pollutants emission and control for sintering flue gas",2016,"Ironmaking and Steelmaking Processes: Greenhouse Emissions, Control, and Reduction",,,,"59","74",,,10.1007/978-3-319-39529-6_4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017587302&doi=10.1007%2f978-3-319-39529-6_4&partnerID=40&md5=d117429b4ef28d14ea545ab67a3fe040",Book Chapter,Scopus,2-s2.0-85017587302
"Zhu, T., Xu, W., Shao, M.","CO<inf>2</inf>emission in China’s Iron and steel industry",2016,"Ironmaking and Steelmaking Processes: Greenhouse Emissions, Control, and Reduction",,,,"341","354",,,10.1007/978-3-319-39529-6_20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017623936&doi=10.1007%2f978-3-319-39529-6_20&partnerID=40&md5=8fc77caa2d05a9773b3952ff24456f70",Book Chapter,Scopus,2-s2.0-85017623936
"Liu, X., Zeng, J., Wang, J., Shi, W., Zhu, T.","Catalytic oxidation of methyl bromide using ruthenium-based catalysts",2016,"Catalysis Science and Technology","6","12",,"4337","4344",,4,10.1039/c5cy01900a,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975114175&doi=10.1039%2fc5cy01900a&partnerID=40&md5=fe06fb13543fb6ad78b47a27981059c2",Article,Scopus,2-s2.0-84975114175
"Guo, Y., Li, Y., Zhu, T., Wang, J., Ye, M.","Modeling of dioxin adsorption on activated carbon",2016,"Chemical Engineering Journal","283",,,"1210","1215",,3,10.1016/j.cej.2015.08.067,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940759986&doi=10.1016%2fj.cej.2015.08.067&partnerID=40&md5=e5240bb2b51aeb7a8d964733ba0c46d8",Article,Scopus,2-s2.0-84940759986
