Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Sayal, H., Aston, J.A.D., Elliott, D., Ombao, H.","An introduction to applications of wavelet benchmarking with seasonal adjustment",2017,"Journal of the Royal Statistical Society. Series A: Statistics in Society","180","3",,"863","889",,,10.1111/rssa.12241,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996565524&doi=10.1111%2frssa.12241&partnerID=40&md5=e07619e3538a53f6457abe7d244275cb",Article,Scopus,2-s2.0-84996565524
"Kang, H., Ombao, H., Fonnesbeck, C., Ding, Z., Morgan, V.L.","A Bayesian Double Fusion Model for Resting-State Brain Connectivity Using Joint Functional and Structural Data",2017,"Brain Connectivity","7","4",,"219","227",,,10.1089/brain.2016.0447,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019394237&doi=10.1089%2fbrain.2016.0447&partnerID=40&md5=938dbf997aec3fdb6cd3ae099971bbab",Article,Scopus,2-s2.0-85019394237
"Samdin, S.B., Ting, C.-M., Ombao, H., Salleh, S.-H.","A unified estimation framework for state-related changes in effective brain connectivity",2017,"IEEE Transactions on Biomedical Engineering","64","4", 7491321,"844","858",,,10.1109/TBME.2016.2580738,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017617079&doi=10.1109%2fTBME.2016.2580738&partnerID=40&md5=60d8e777f3ad851b4b144f3f81209fca",Article,Scopus,2-s2.0-85017617079
"Fiecas, M., Ombao, H.","Modeling the Evolution of Dynamic Brain Processes During an Associative Learning Experiment",2016,"Journal of the American Statistical Association","111","516",,"1440","1453",,1,10.1080/01621459.2016.1165683,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010702762&doi=10.1080%2f01621459.2016.1165683&partnerID=40&md5=869ec47f0b0cf87df83e19fdf68d830b",Article,Scopus,2-s2.0-85010702762
"Wang, Y., Ting, C.-M., Ombao, H.","Modeling Effective Connectivity in High-Dimensional Cortical Source Signals",2016,"IEEE Journal on Selected Topics in Signal Processing","10","7", 7542588,"1315","1325",,1,10.1109/JSTSP.2016.2600023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989252431&doi=10.1109%2fJSTSP.2016.2600023&partnerID=40&md5=a38427785d9d527c9abe570d1510e936",Article,Scopus,2-s2.0-84989252431
"Zhou, B., Moorman, D.E., Behseta, S., Ombao, H., Shahbaba, B.","A Dynamic Bayesian Model for Characterizing Cross-Neuronal Interactions During Decision-Making",2016,"Journal of the American Statistical Association","111","514",,"459","471",,,10.1080/01621459.2015.1116988,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983314975&doi=10.1080%2f01621459.2015.1116988&partnerID=40&md5=b77de131fb143b645464e33eec06778b",Article,Scopus,2-s2.0-84983314975
"Yu, Z., Prado, R., Quinlan, E.B., Cramer, S.C., Ombao, H.","Understanding the Impact of Stroke on Brain Motor Function: A Hierarchical Bayesian Approach",2016,"Journal of the American Statistical Association","111","514",,"549","563",,1,10.1080/01621459.2015.1133425,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983353603&doi=10.1080%2f01621459.2015.1133425&partnerID=40&md5=ec9bbb9d6e9bd95a199bcbf501b8ec97",Article,Scopus,2-s2.0-84983353603
"Kang, H., Blume, J., Ombao, H., Badre, D.","Simultaneous control of error rates in fMRI data analysis",2015,"NeuroImage","123",,,"102","113",,1,10.1016/j.neuroimage.2015.08.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941219565&doi=10.1016%2fj.neuroimage.2015.08.009&partnerID=40&md5=ac351396a604e0c6c5bdcd2add469977",Article,Scopus,2-s2.0-84941219565
"Kirch, C., Muhsal, B., Ombao, H.","Detection of Changes in Multivariate Time Series With Application to EEG Data",2015,"Journal of the American Statistical Association","110","511",,"1197","1216",,1,10.1080/01621459.2014.957545,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946902996&doi=10.1080%2f01621459.2014.957545&partnerID=40&md5=e8421f60aef935c0634dd0aa3948bf7f",Article,Scopus,2-s2.0-84946902996
"Wang, Y., Ombao, H., Chung, M.K.","Topological seizure origin detection in electroencephalographic signals",2015,"Proceedings - International Symposium on Biomedical Imaging","2015-July",, 7163885,"351","354",,,10.1109/ISBI.2015.7163885,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944319369&doi=10.1109%2fISBI.2015.7163885&partnerID=40&md5=9815655a2a7d85827541a1986e3dd34f",Conference Paper,Scopus,2-s2.0-84944319369
"Ngo, D., Sun, Y., Genton, M.G., Wu, J., Srinivasan, R., Cramer, S., Ombao, H.","An exploratory data analysis of electroencephalograms using the functional boxplots approach",2015,"Frontiers in Neuroscience","9","JUL", 282,"","",,,10.3389/fnins.2015.00282,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938321146&doi=10.3389%2ffnins.2015.00282&partnerID=40&md5=972525f6195a03e278416dd2fb579889",Article,Scopus,2-s2.0-84938321146
"Park, T., Eckley, I.A., Ombao, H.C.","Estimating Time-Evolving Partial Coherence between Signals via Multivariate Locally Stationary Wavelet Processes",2014,"IEEE Transactions on Signal Processing","62","20", 6868283,"5240","5250",,9,10.1109/TSP.2014.2343937,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943374195&doi=10.1109%2fTSP.2014.2343937&partnerID=40&md5=4e293da20f24d64e4708253a5ffd05f3",Article,Scopus,2-s2.0-84943374195
"Gjelsvik, A., Rogers, M.L., Clark, M.A., Ombao, H.C., Rakowski, W.","Continuum of mammography use among US women: Classification tree analysis",2014,"American Journal of Health Behavior","38","4",,"492","500",,3,10.5993/AJHB.38.4.2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897038915&doi=10.5993%2fAJHB.38.4.2&partnerID=40&md5=9fde71817cd5dc681b23dfbbc882db3c",Article,Scopus,2-s2.0-84897038915
"Shahbaba, B., Zhou, B., Lan, S., Ombao, H., Moorman, D., Behseta, S.","A semiparametric bayesian model for detecting synchrony among multiple neurons",2014,"Neural Computation","26","9",,"2025","2051",,5,10.1162/NECO_a_00631,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929259809&doi=10.1162%2fNECO_a_00631&partnerID=40&md5=6bacc34832fcd4ce9dfd18aafbad0bbe",Letter,Scopus,2-s2.0-84929259809
