Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Allen, N., Machesky, M.L., Wesolowski, D.J., Kabengi, N.","Calorimetric study of alkali and alkaline-earth cation adsorption and exchange at the quartz-solution interface",2017,"Journal of Colloid and Interface Science","504",,,"538","548",,,10.1016/j.jcis.2017.06.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020431745&doi=10.1016%2fj.jcis.2017.06.005&partnerID=40&md5=0c6257727324bd68751bbbebc50b6660",Article,Scopus,2-s2.0-85020431745
"Bompoti, N., Chrysochoou, M., Machesky, M.","Surface structure of ferrihydrite: Insights from modeling surface charge",2017,"Chemical Geology","464",,,"34","45",,,10.1016/j.chemgeo.2016.12.018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008329620&doi=10.1016%2fj.chemgeo.2016.12.018&partnerID=40&md5=6529ff1d5e8a4ef555485dcf3888e370",Article,Scopus,2-s2.0-85008329620
"Hawkins, T., Allen, N., Machesky, M.L., Wesolowski, D.J., Kabengi, N.","Ion Exchange Thermodynamics at the Rutile-Water Interface: Flow Microcalorimetric Measurements and Surface Complexation Modeling of Na-K-Rb-Cl-NO<inf>3</inf> Adsorption",2017,"Langmuir","33","20",,"4934","4941",,,10.1021/acs.langmuir.7b00867,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019898050&doi=10.1021%2facs.langmuir.7b00867&partnerID=40&md5=aa46e5cd4c463877f028db72c190862b",Article,Scopus,2-s2.0-85019898050
"Předota, M., Machesky, M.L., Wesolowski, D.J.","Molecular Origins of the Zeta Potential",2016,"Langmuir","32","40",,"10189","10198",,6,10.1021/acs.langmuir.6b02493,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991094784&doi=10.1021%2facs.langmuir.6b02493&partnerID=40&md5=b3d3989a65dde0bc9e18bcca1fee7a0a",Article,Scopus,2-s2.0-84991094784
"Bompoti, N., Chrysochoou, M., Machesky, M.","Advances in Surface Complexation Modeling for Chromium Adsorption on Iron Oxide",2016,"Geotechnical Special Publication","2016-January","273 GSP",,"1","11",,,10.1061/9780784480168.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985036678&doi=10.1061%2f9780784480168.001&partnerID=40&md5=05d1e56158e9f684c0e6a845eecdc86d",Conference Paper,Scopus,2-s2.0-84985036678
"Machesky, M.L., Předota, M., Ridley, M.K., Wesolowski, D.J.","Constrained Surface Complexation Modeling: Rutile in RbCl, NaCl, and NaCF&lt;inf&gt;3&lt;/inf&gt;SO&lt;inf&gt;3&lt;/inf&gt; Media to 250 °C",2015,"Journal of Physical Chemistry C","119","27",,"15204","15215",,3,10.1021/acs.jpcc.5b02841,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936851585&doi=10.1021%2facs.jpcc.5b02841&partnerID=40&md5=8c2b6e0ab551573b04803e89e24acbab",Article,Scopus,2-s2.0-84936851585
"Ridley, M.K., Machesky, M.L., Kubicki, J.D.","Experimental study of strontium adsorption on anatase nanoparticles as a function of size with a density functional theory and CD model interpretation",2015,"Langmuir","31","2",,"703","713",,4,10.1021/la503932e,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922429162&doi=10.1021%2fla503932e&partnerID=40&md5=745a612ba26dd58ef7780ae1de267ebb",Article,Scopus,2-s2.0-84922429162
"Paul, T., Liu, J., Machesky, M.L., Strathmann, T.J.","Adsorption of zwitterionic fluoroquinolone antibacterials to goethite: A charge distribution-multisite complexation model",2014,"Journal of Colloid and Interface Science","428",,,"63","72",,10,10.1016/j.jcis.2014.04.034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899895690&doi=10.1016%2fj.jcis.2014.04.034&partnerID=40&md5=a1ee0acddf9e52ec386ccceec96d9718",Article,Scopus,2-s2.0-84899895690
"Parez, S., Předota, M., Machesky, M.","Dielectric properties of water at rutile and graphite surfaces: Effect of molecular structure",2014,"Journal of Physical Chemistry C","118","9",,"4818","4834",,15,10.1021/jp4128012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897742054&doi=10.1021%2fjp4128012&partnerID=40&md5=ec67dabb92ef442e84237caa44bf303c",Article,Scopus,2-s2.0-84897742054
"Paul, T., Machesky, M.L., Strathmann, T.J.","Erratum: Surface complexation of the zwitterionic fluoroquinolone antibiotic ofloxacin to nano-anatase TiO<inf>2</inf> photocatalyst surfaces (Environmental Science and Technology (2012) 46 (11896-11904) DOI:10.1021/es302097k))",2014,"Environmental Science and Technology","48","19",,"11736","",,2,10.1021/es5042805,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907938296&doi=10.1021%2fes5042805&partnerID=40&md5=602b843d724a1bcb8e9270165074dc55",Erratum,Scopus,2-s2.0-84907938296
