Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Crestel, B., Alexanderian, A., Stadler, G., Ghattas, O.","A-optimal encoding weights for nonlinear inverse problems, with application to the Helmholtz inverse problem",2017,"Inverse Problems","33","7", 074008,"","",,1,10.1088/1361-6420/aa6d8e,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021739555&doi=10.1088%2f1361-6420%2faa6d8e&partnerID=40&md5=a969de0103983fb0c1a44fd83cf55190",Article,Scopus,2-s2.0-85021739555
"Zhu, H., Petra, N., Stadler, G., Isaac, T., Hughes, T.J.R., Ghattas, O.","Inversion of geothermal heat flux in a thermomechanically coupled nonlinear Stokes ice sheet model",2016,"Cryosphere","10","4",,"1477","1494",,,10.5194/tc-10-1477-2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978405272&doi=10.5194%2ftc-10-1477-2016&partnerID=40&md5=c47eba9b52025b365f526581060c9ae9",Article,Scopus,2-s2.0-84978405272
"Alexanderian, A., Petra, N., Stadler, G., Ghattas, O.","A fast and scalable method for A-optimal design of experiments for infinite-dimensional Bayesian nonlinear inverse problems",2016,"SIAM Journal on Scientific Computing","38","1",,"A243","A272",,3,10.1137/140992564,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960079739&doi=10.1137%2f140992564&partnerID=40&md5=bf4506b685f3b1662421489686311c3f",Article,Scopus,2-s2.0-84960079739
"Alexanderian, A., Gloor, P.J., Ghattas, O.","On Bayesian A- and D-optimal experimental designs in infinite dimensions",2016,"Bayesian Analysis","11","3",,"671","695",,,10.1214/15-BA969,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969579999&doi=10.1214%2f15-BA969&partnerID=40&md5=b7d8b1cd0f8d5ea5dd2a1c1c4382695e",Article,Scopus,2-s2.0-84969579999
"Zhu, H., Li, S., Fomel, S., Stadler, G., Ghattas, O.","A Bayesian approach to estimate uncertainty for full-waveform inversion using a priori information from depth migration",2015,"Geophysics","81","5",,"R307","R323",,2,10.1190/GEO2015-0641.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984623467&doi=10.1190%2fGEO2015-0641.1&partnerID=40&md5=06fbc05d88ad19aba4a3ee9d1dd3e195",Article,Scopus,2-s2.0-84984623467
"Rudi, J., Malossi, A.C.I., Isaac, T., Stadler, G., Gurnis, M., Staar, P.W.J., Ineichen, Y., Bekas, C., Curioni, A., Ghattas, O.","An extreme-scale implicit solver for complex PDEs: Highly heterogeneous flow in earth's mantle",2015,"International Conference for High Performance Computing, Networking, Storage and Analysis, SC","15-20-November-2015",, a5,"","",,18,10.1145/2807591.2807675,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966606327&doi=10.1145%2f2807591.2807675&partnerID=40&md5=09b83e5a9579aca0f227668db41a8239",Conference Paper,Scopus,2-s2.0-84966606327
"Isaac, T., Petra, N., Stadler, G., Ghattas, O.","Scalable and efficient algorithms for the propagation of uncertainty from data through inference to prediction for large-scale problems, with application to flow of the Antarctic ice sheet",2015,"Journal of Computational Physics","296",,,"348","368",,9,10.1016/j.jcp.2015.04.047,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929377879&doi=10.1016%2fj.jcp.2015.04.047&partnerID=40&md5=6567041f17ef2c0a2c78a9bd4d96e22f",Article,Scopus,2-s2.0-84929377879
"Sundar, H., Ghattas, O.","A nested partitioning algorithm for adaptive meshes on heterogeneous clusters",2015,"Proceedings of the International Conference on Supercomputing","2015-June",,,"319","328",,1,10.1145/2751205.2751246,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957553730&doi=10.1145%2f2751205.2751246&partnerID=40&md5=0904f93c036c8cbdda82bafb6487a746",Conference Paper,Scopus,2-s2.0-84957553730
"Bui-Thanh, T., Ghattas, O.","A scalable algorithm for map estimators in Bayesian inverse problems with Besov priors",2015,"Inverse Problems and Imaging","9","1",,"27","53",,3,10.3934/ipi.2015.9.27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921498468&doi=10.3934%2fipi.2015.9.27&partnerID=40&md5=57a90b1976303d0614304eebcd80f060",Article,Scopus,2-s2.0-84921498468
"Wilcox, L.C., Stadler, G., Bui-Thanh, T., Ghattas, O.","Discretely Exact Derivatives for Hyperbolic PDE-Constrained Optimization Problems Discretized by the Discontinuous Galerkin Method",2015,"Journal of Scientific Computing","63","1",,"138","162",,3,10.1007/s10915-014-9890-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924222895&doi=10.1007%2fs10915-014-9890-5&partnerID=40&md5=9191ef85749ffe25bc6ae84bcf2adf31",Article,Scopus,2-s2.0-84924222895
"Isaac, T., Burstedde, C., Wilcox, L.C., Ghattas, O.","Recursive algorithms for distributed forests of octrees",2015,"SIAM Journal on Scientific Computing","37","5",,"C497","C531",,8,10.1137/140970963,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945923749&doi=10.1137%2f140970963&partnerID=40&md5=b3b9324258adfe4af7fb2ef1d3639f44",Article,Scopus,2-s2.0-84945923749
"Isaac, T., Stadler, G., Ghattas, O.","Solution of nonlinear Stokes equations discretized by high-order finite elements on nonconforming and anisotropic meshes, with application to ice sheet dynamics",2015,"SIAM Journal on Scientific Computing","37","6",,"B804","B833",,7,10.1137/140974407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953311342&doi=10.1137%2f140974407&partnerID=40&md5=0d1592f9a9eb27a705b8ad2fd161ff39",Article,Scopus,2-s2.0-84953311342
"Zhu, H., Li, S., Fomel, S., Stadler, G., Ghattas, O.","Uncertainty estimation for full waveform inversion with a prior information from depth migration",2015,"SEG Technical Program Expanded Abstracts","34",,,"1409","1414",,,10.1190/segam2015-5834647.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018985753&doi=10.1190%2fsegam2015-5834647.1&partnerID=40&md5=1171a37ec00d04be9e9db39972abb59c",Conference Paper,Scopus,2-s2.0-85018985753
"Bui-Thanh, T., Ghattas, O.","A PDE-constrained optimization approach to the discontinuous Petrov-Galerkin method with a trust region inexact Newton-CG solver",2014,"Computer Methods in Applied Mechanics and Engineering","278",,,"20","40",,,10.1016/j.cma.2014.04.018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944866034&doi=10.1016%2fj.cma.2014.04.018&partnerID=40&md5=2ff7596678a065c1dad07aeeefe3ea1f",Article,Scopus,2-s2.0-84944866034
"Alexanderian, A., Petra, N., Stadler, G., Ghattas, O.","A-Optimal design of experiments for infinite-dimensional Bayesian linear inverse problems with regularized l0-Sparsification",2014,"SIAM Journal on Scientific Computing","36","5",,"A2122","A2148",,8,10.1137/130933381,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911378439&doi=10.1137%2f130933381&partnerID=40&md5=6a7c742c1c3f03b57d8d4ba94207e52e",Article,Scopus,2-s2.0-84911378439
"Petra, N., Martin, J., Stadler, G., Ghattas, O.","A computational framework for infinite-dimensional Bayesian inverse problems, part II: Stochastic Newton mcmc with application to ice sheet flow inverse problems",2014,"SIAM Journal on Scientific Computing","36","4",,"A1525","A1555",,6,10.1137/130934805,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987755534&doi=10.1137%2f130934805&partnerID=40&md5=c12cf453a4c44712e1f00e9ff2abb5d4",Article,Scopus,2-s2.0-84987755534
"Worthen, J., Stadler, G., Petra, N., Gurnis, M., Ghattas, O.","Towards adjoint-based inversion for rheological parameters in nonlinear viscous mantle flow",2014,"Physics of the Earth and Planetary Interiors","234",,,"23","34",,7,10.1016/j.pepi.2014.06.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904613702&doi=10.1016%2fj.pepi.2014.06.006&partnerID=40&md5=238f8d7f7333516b0a2d8e3e3996d10b",Article,Scopus,2-s2.0-84904613702
"Bui-Thanh, T., Demkowicz, L., Ghattas, O.","A unified discontinuous Petrov-Galerkin method and its analysis for Friedrichs' systems",2013,"SIAM Journal on Numerical Analysis","51","4",,"1933","1958",,13,10.1137/110854369,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888881939&doi=10.1137%2f110854369&partnerID=40&md5=cfbf74583b8aab4d0d4b3d225e7c33e0",Article,Scopus,2-s2.0-84888881939
"Bui-Thanh, T., Ghattas, O., Martin, J., Stadler, G.","A computational framework for infinite-dimensional bayesian inverse problems part I: The linearized case, with application to global seismic inversion",2013,"SIAM Journal on Scientific Computing","35","6",,"A2494","A2523",,33,10.1137/12089586X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892572639&doi=10.1137%2f12089586X&partnerID=40&md5=8341ad1a37ada6bbe373aa726c8ea9f0",Article,Scopus,2-s2.0-84892572639
"Bui-Thanh, T., Ghattas, O.","Analysis of the Hessian for inverse scattering problems. Part III: Inverse medium scattering of electromagnetic waves in three dimensions",2013,"Inverse Problems and Imaging","7","4",,"1139","1155",,4,10.3934/ipi.2013.7.1139,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888341364&doi=10.3934%2fipi.2013.7.1139&partnerID=40&md5=1fe6ea09d01b3e1323b5bfffea0fcd9e",Article,Scopus,2-s2.0-84888341364
"Bui-Thanh, T., Demkowicz, L., Ghattas, O.","Constructively well-posed approximation methods with unity inf-sup and continuity constants for partial differential equations",2013,"Mathematics of Computation","82","284",,"1923","1952",,2,10.1090/S0025-5718-2013-02697-X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880655424&doi=10.1090%2fS0025-5718-2013-02697-X&partnerID=40&md5=330066e7729c4cdccb2c635ee61f11a6",Article,Scopus,2-s2.0-84880655424
"Burstedde, C., Stadler, G., Alisic, L., Wilcox, L.C., Tan, E., Gurnis, M., Ghattas, O.","Large-scale adaptive mantle convection simulation",2013,"Geophysical Journal International","192","3",,"889","906",,21,10.1093/gji/ggs070,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876865527&doi=10.1093%2fgji%2fggs070&partnerID=40&md5=573282122703c0a2ae6fbcf5cd69d72f",Article,Scopus,2-s2.0-84876865527
"Kallivokas, L.F., Fathi, A., Kucukcoban, S., Stokoe, K.H., Bielak, J., Ghattas, O.","Site characterization using full waveform inversion",2013,"Soil Dynamics and Earthquake Engineering","47",,,"62","82",,23,10.1016/j.soildyn.2012.12.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875814314&doi=10.1016%2fj.soildyn.2012.12.012&partnerID=40&md5=20083a76c4e3cdbc24b84e4b13cc2209",Article,Scopus,2-s2.0-84875814314
"Bui-Thanh, T., Ghattas, O., Higdon, D.","Adaptive hessian-based nonstationary gaussian process response surface method for probability density approximation with application to bayesian solution of large-scale inverse problems",2012,"SIAM Journal on Scientific Computing","34","6",,"A2837","A2871",,7,10.1137/110851419,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871563107&doi=10.1137%2f110851419&partnerID=40&md5=615e2d4ff589ba10804c340662253261",Article,Scopus,2-s2.0-84871563107
"Sundar, H., Biros, G., Burstedde, C., Rudi, J., Ghattas, O., Stadler, G.","Parallel geometric-algebraic multigrid on unstructured forests of octrees",2012,"International Conference for High Performance Computing, Networking, Storage and Analysis, SC",,, 6468484,"","",,12,10.1109/SC.2012.91,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877720467&doi=10.1109%2fSC.2012.91&partnerID=40&md5=73b547d8b7624ab8debafce73d7d4b8b",Conference Paper,Scopus,2-s2.0-84877720467
"Bui-Thanh, T., Burstedde, C., Ghattas, O., Martin, J., Stadler, G., Wilcox, L.C.","Extreme-scale UQ for Bayesian inverse problems governed by PDEs",2012,"International Conference for High Performance Computing, Networking, Storage and Analysis, SC",,, 6468442,"","",,8,10.1109/SC.2012.56,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877696912&doi=10.1109%2fSC.2012.56&partnerID=40&md5=34e93deb4efbd068df663b338427cf3e",Conference Paper,Scopus,2-s2.0-84877696912
"Isaac, T., Burstedde, C., Ghattas, O.","Low-cost parallel algorithms for 2:1 octree balance",2012,"Proceedings of the 2012 IEEE 26th International Parallel and Distributed Processing Symposium, IPDPS 2012",,, 6267879,"426","437",,13,10.1109/IPDPS.2012.47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866876701&doi=10.1109%2fIPDPS.2012.47&partnerID=40&md5=e1494baa24fc943e5865b2af6a42672b",Conference Paper,Scopus,2-s2.0-84866876701
"Alisic, L., Gurnis, M., Stadler, G., Burstedde, C., Ghattas, O.","Multi-scale dynamics and rheology of mantle flow with plates",2012,"Journal of Geophysical Research: Solid Earth","117","10", B10402,"","",,30,10.1029/2012JB009234,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867559401&doi=10.1029%2f2012JB009234&partnerID=40&md5=ac8b152a2091d509e4d81ac7a239f37f",Article,Scopus,2-s2.0-84867559401
"Bui-Thanh, T., Ghattas, O.","Analysis of an hp-nonconforming discontinuous galerkin spectral element method for wave propagation",2012,"SIAM Journal on Numerical Analysis","50","3",,"1801","1826",,6,10.1137/110828010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865611293&doi=10.1137%2f110828010&partnerID=40&md5=79eb210c6f00b1e143c21c6b484af508",Article,Scopus,2-s2.0-84865611293
"Petra, N., Zhu, H., Stadler, G., Hughes, T.J.R., Ghattas, O.","An inexact Gauss-Newton method for inversion of basal sliding and rheology parameters in a nonlinear Stokes ice sheet model",2012,"Journal of Glaciology","58","211",,"889","903",,30,10.3189/2012JoG11J182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867214339&doi=10.3189%2f2012JoG11J182&partnerID=40&md5=0d7d70d3653a5bcf6213b229f4a26276",Article,Scopus,2-s2.0-84867214339
"Tan, B.-T., Ghattas, O.","Analysis of the Hessian for inverse scattering problems: I. Inverse shape scattering of acoustic waves",2012,"Inverse Problems","28","5", 055001,"","",,3,10.1088/0266-5611/28/5/055001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860267079&doi=10.1088%2f0266-5611%2f28%2f5%2f055001&partnerID=40&md5=e81d22c727e04b89ae0fd0846a3e5fc0",Article,Scopus,2-s2.0-84860267079
"Tan, B.-T., Ghattas, O.","Analysis of the Hessian for inverse scattering problems: II. Inverse medium scattering of acoustic waves",2012,"Inverse Problems","28","5", 055002,"","",,3,10.1088/0266-5611/28/5/055002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860272912&doi=10.1088%2f0266-5611%2f28%2f5%2f055002&partnerID=40&md5=099386868d08cb9a55d878683c53cb78",Article,Scopus,2-s2.0-84860272912
"Kallivokas, L.F., Na, S.-W., Ghattas, O., Jaramaz, B.","Assessment of a fictitious domain method for patient-specific biomechanical modelling of press-fit orthopaedic implantation",2012,"Computer Methods in Biomechanics and Biomedical Engineering","15","5",,"501","516",,,10.1080/10255842.2010.545822,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860729771&doi=10.1080%2f10255842.2010.545822&partnerID=40&md5=f19324f8f74e09a13f1334bb53be5825",Article,Scopus,2-s2.0-84860729771
"Allaire, D., Biros, G., Chambers, J., Ghattas, O., Kordonowy, D., Willcox, K.","Dynamic data driven methods for self-aware aerospace vehicles",2012,"Procedia Computer Science","9",,,"1206","1210",,8,10.1016/j.procs.2012.04.130,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896937419&doi=10.1016%2fj.procs.2012.04.130&partnerID=40&md5=d9ef4f7f2c296a96370af6d7e1405873",Conference Paper,Scopus,2-s2.0-84896937419
"Burstedde, C., Wilcox, L.C., Ghattas, O.","P4est: Scalable algorithms for parallel adaptive mesh refinement on forests of octrees",2011,"SIAM Journal on Scientific Computing","33","3",,"1103","1133",,122,10.1137/100791634,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960429212&doi=10.1137%2f100791634&partnerID=40&md5=342ec9c42e99c304ab6576a126041d19",Article,Scopus,2-s2.0-79960429212
"Yang, S., Stadler, G., Moser, R., Ghattas, O.","A shape hessian-based boundary roughness analysis of navier-stokes flow",2011,"SIAM Journal on Applied Mathematics","71","1",,"333","355",,1,10.1137/100796789,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952339498&doi=10.1137%2f100796789&partnerID=40&md5=ab59ca50559bc4cafbb4a7b149e48c4a",Article,Scopus,2-s2.0-79952339498
"Flath, H.P., Wilcox, L.C., AkçElik, V., Hill, J., Van Bloemen Waanders, B., Ghattas, O.","Fast algorithms for bayesian uncertainty quantification in large-scale linear inverse problems based on low-rank partial hessian approximations",2011,"SIAM Journal on Scientific Computing","33","1",,"407","432",,47,10.1137/090780717,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952307064&doi=10.1137%2f090780717&partnerID=40&md5=1f94abe91142fb1965b0f4ab08332883",Article,Scopus,2-s2.0-79952307064
