Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Kizza, J.M., Yang, L.","Is the cloud the future of computing?",2014,"Cloud Technology: Concepts, Methodologies, Tools, and Applications","4",,,"2149","2164",,,10.4018/978-1-4666-6539-2.ch102,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945380982&doi=10.4018%2f978-1-4666-6539-2.ch102&partnerID=40&md5=b19eca12c21f882ad13d3ed2373f12de",Book Chapter,Scopus,2-s2.0-84945380982
"Kizza, J.M., Yang, L.","Is the cloud the future of computing?",2014,"Security, Trust, and Regulatory Aspects of Cloud Computing in Business Environments",,,,"57","72",,,10.4018/978-1-4666-5788-5.ch003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945991239&doi=10.4018%2f978-1-4666-5788-5.ch003&partnerID=40&md5=c4fe68672599421360c4a9aff95409bd",Book Chapter,Scopus,2-s2.0-84945991239
"Yuan, X., Williams, K., Yu, H., Chu, B.-T., Rorer, A., Yang, L., Winters, K., Kizza, J.","Developing faculty expertise in information assurance through case studies and hands-on experiences",2014,"Proceedings of the Annual Hawaii International Conference on System Sciences",,, 6759209,"4938","4945",,4,10.1109/HICSS.2014.606,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902261000&doi=10.1109%2fHICSS.2014.606&partnerID=40&md5=d7b6a56ecf9113613c985732bfae75d0",Conference Paper,Scopus,2-s2.0-84902261000
"Bedi, H., Yang, L., Kizza, J.M.","An electronic contract signing protocol using fingerprint biometrics",2013,"IT Policy and Ethics: Concepts, Methodologies, Tools, and Applications","2-3",,,"635","661",,,10.4018/978-1-4666-2919-6.ch029,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951971008&doi=10.4018%2f978-1-4666-2919-6.ch029&partnerID=40&md5=2457ce7e889fde8d25ede9297447edc8",Book Chapter,Scopus,2-s2.0-84951971008
"Kizza, J.M.","Mobile money technology and the fast disappearing African digital divide",2013,"African Journal of Science, Technology, Innovation and Development","5","5",,"373","378",,1,10.1080/20421338.2013.829298,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019699241&doi=10.1080%2f20421338.2013.829298&partnerID=40&md5=8da858155383eeaab0a3dd48dcd172cc",Article,Scopus,2-s2.0-85019699241
"Bedi, H., Yang, L., Kizza, J.M.","An electronic contract signing protocol using fingerprint biometrics",2010,"Applied Cryptography for Cyber Security and Defense: Information Encryption and Cyphering",,,,"201","227",,,10.4018/978-1-61520-783-1.ch009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899225327&doi=10.4018%2f978-1-61520-783-1.ch009&partnerID=40&md5=9b1d8339e0ac1c95475af194b56cc75a",Book Chapter,Scopus,2-s2.0-84899225327
"Bedi, H., Yang, L., Kizza, J.","Fair electronic exchange using biometrics",2009,"ACM International Conference Proceeding Series",,, 27,"","",,,10.1145/1558607.1558638,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350652016&doi=10.1145%2f1558607.1558638&partnerID=40&md5=7989c35785b0b9b7aa57420f34307180",Conference Paper,Scopus,2-s2.0-70350652016
"Yang, L., Liu, F., Kizza, J.M., Ege, R.K.","Discovering Topics from Dark Websites",2009,"2009 IEEE Symposium on Computational Intelligence in Cyber Security, CICS 2009 - Proceedings",,, 4925106,"","",,10,10.1109/CICYBS.2009.4925106,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650446578&doi=10.1109%2fCICYBS.2009.4925106&partnerID=40&md5=4e0132951cabccf1864c64b848edf025",Conference Paper,Scopus,2-s2.0-67650446578
"Cemerlic, A., Yang, L., Kizza, J.M.","Network intrusion detection based on Bayesian networks",2008,"20th International Conference on Software Engineering and Knowledge Engineering, SEKE 2008",,,,"791","794",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870952932&partnerID=40&md5=54f5cce51b915df84f0e47122f2909b6",Conference Paper,Scopus,2-s2.0-84870952932
"Yang, L., Winters, K., Kizza, J.M.","Biometrics education with hands-on labs",2008,"Proceedings of the 46th Annual Southeast Regional Conference on XX, ACM-SE 46",,, 1593111,"18","23",,1,10.1145/1593105.1593111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449835066&doi=10.1145%2f1593105.1593111&partnerID=40&md5=fb948394d76c0caa2bf929c5b06b9885",Conference Paper,Scopus,2-s2.0-70449835066
"Kizza, J.M., Kizza, F.M.","Securing the information infrastructure",2007,"Securing the Information Infrastructure",,,,"1","368",,,10.4018/978-1-59904-379-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898594049&doi=10.4018%2f978-1-59904-379-1&partnerID=40&md5=03a42334811a91797808a1c530aeb358",Book,Scopus,2-s2.0-84898594049
"Yang, L., Kizza, J.M., Cemerlic, A., Liu, F.","Fine-grained reputation-based routing in wireless ad hoc networks",2007,"ISI 2007: 2007 IEEE Intelligence and Security Informatics",,, 4258677,"75","78",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748878894&partnerID=40&md5=23ab37a24877149a88a56f01185727e2",Conference Paper,Scopus,2-s2.0-34748878894
"Yang, L., Kizza, J.M., Ege, R.K., Adjouadi, M.","A relationship-based flexible authorization framework for mediation systems",2006,"18th International Conference on Software Engineering and Knowledge Engineering, SEKE 2006",,,,"381","385",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885931181&partnerID=40&md5=21f6e4ef95353326b1d6b4fb12905b85",Conference Paper,Scopus,2-s2.0-84885931181
