Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Maclean, L.M.","Marginalizing politics: The conceptual and epistemological barriers to American Indians",2016,"Perspectives on Politics","14","4",,"1044","1045",,,10.1017/S1537592716002930,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018446693&doi=10.1017%2fS1537592716002930&partnerID=40&md5=09b6709e0ef3b2d3f202a66ddf8fe2c4",Conference Paper,Scopus,2-s2.0-85018446693
"MacLean, L.M., Bob-Milliar, G.M., Baldwin, E., Dickey, E.","The construction of citizenship and the public provision of electricity during the 2014 World Cup in Ghana",2016,"Journal of Modern African Studies","54","4",,"555","590",,,10.1017/S0022278X16000574,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994796898&doi=10.1017%2fS0022278X16000574&partnerID=40&md5=5ba4148133ae3863859a00d0ba252b6c",Article,Scopus,2-s2.0-84994796898
"Carley, S., Baldwin, E., MacLean, L.M., Brass, J.N.","Global Expansion of Renewable Energy Generation: An Analysis of Policy Instruments",2016,"Environmental and Resource Economics",,,,"1","44",,,10.1007/s10640-016-0025-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969802433&doi=10.1007%2fs10640-016-0025-3&partnerID=40&md5=2af1e4eccd9c4a49de72cec417407a6f",Article in Press,Scopus,2-s2.0-84969802433
"Baldwin, E., Carley, S., Brass, J.N., MacLean, L.M.","Global Renewable Electricity Policy: A Comparative Policy Analysis of Countries by Income Status",2016,"Journal of Comparative Policy Analysis: Research and Practice",,,,"1","22",,,10.1080/13876988.2016.1166866,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964037848&doi=10.1080%2f13876988.2016.1166866&partnerID=40&md5=cbc6c726dfe8062b12644a1eb4bcd854",Article in Press,Scopus,2-s2.0-84964037848
"Kushner, D.C., Maclean, L.M.","Introduction to the special issue: The politics of the nonstate provision of public goods in Africa",2015,"Africa Today","62","1",,"vii","xvii",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000765420&partnerID=40&md5=36421f31a9d8772ce91776ee91f02d00",Article,Scopus,2-s2.0-85000765420
"Maclean, L.M., Brass, J.N.","Foreign aid, NGOs and the private sector: New forms of hybridity in renewable energy provision in Kenya and Uganda",2015,"Africa Today","62","1",,"56","82",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982223768&partnerID=40&md5=eafa862ad26624fc8841bb0719dfda74",Article,Scopus,2-s2.0-84982223768
"Baldwin, E., Brass, J.N., Carley, S., Maclean, L.M.","Electrification and rural development: Issues of scale in distributed generation",2015,"Wiley Interdisciplinary Reviews: Energy and Environment","4","2",,"196","211",,5,10.1002/wene.129,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923088591&doi=10.1002%2fwene.129&partnerID=40&md5=c3888209738f55c8cc8270fee4f7f155",Review,Scopus,2-s2.0-84923088591
"Kapiszewski, D., MacLean, L.M., Read, B.L.","Field research in political science: Practices and principles",2015,"Field Research in Political Science: Practices and Principles",,,,"1","455",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953382598&partnerID=40&md5=81b34564af33e4bdd39b3b35ff52f12b",Book,Scopus,2-s2.0-84953382598
"MacLean, L.M., Brass, J.N., Carley, S., El-Arini, A., Breen, S.","Democracy and the Distribution of NGOs Promoting Renewable Energy in Africa",2015,"Journal of Development Studies","51","6",,"725","742",,2,10.1080/00220388.2014.989994,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938291748&doi=10.1080%2f00220388.2014.989994&partnerID=40&md5=0944b507ccd43b5455c95bcc99d584d1",Article,Scopus,2-s2.0-84938291748
"MacLean, L.M.","Citizen or client? An analysis of everyday politics in Ghana",2014,"African Studies Quarterly","15","1",,"93","124",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921687697&partnerID=40&md5=e28e7c199755514079c49661dadbaaaf",Article,Scopus,2-s2.0-84921687697
"Hoon, P., MacLean, L.M.","Introduction: The politics of local communities and the State in Africa",2014,"African Studies Quarterly","15","1",,"1","11",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921667179&partnerID=40&md5=e4166220c1ee12a2ef94544a4296e67a",Article,Scopus,2-s2.0-84921667179
"Sawyer, A., Maclean, L.M., Holmes, C.E.","African politics and the future of democracy",2014,"Africa: Fourth Edition",,,,"250","274",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942133838&partnerID=40&md5=d28f81576012b5d287366290e351975f",Book Chapter,Scopus,2-s2.0-84942133838
"Brass, J.N., Carley, S., Maclean, L.M., Baldwin, E.","Power for development: A review of distributed generation projects in the developing world",2012,"Annual Review of Environment and Resources","37",,,"107","136",,22,10.1146/annurev-environ-051112-111930,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883282833&doi=10.1146%2fannurev-environ-051112-111930&partnerID=40&md5=6c32d2fb1aa4e2fbccc0eed7a4af6225",Review,Scopus,2-s2.0-84883282833
"MacLean, L.M.","State retrenchment and the exercise of citizenship in Africa",2011,"Comparative Political Studies","44","9",,"1238","1266",,16,10.1177/0010414010374704,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052817130&doi=10.1177%2f0010414010374704&partnerID=40&md5=dfd7ebfd66428d146684e6bd0dce9c40",Article,Scopus,2-s2.0-80052817130
"MacLean, L.M.","The Paradox of State Retrenchment in Sub-Saharan Africa: The Micro-Level Experience of Public Social Service Provision",2011,"World Development","39","7",,"1155","1165",,5,10.1016/j.worlddev.2010.10.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957965973&doi=10.1016%2fj.worlddev.2010.10.005&partnerID=40&md5=5d08249ebc251a685f5f6d8baed06c7f",Article,Scopus,2-s2.0-79957965973
