Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Whigham, E., Qi, S., Mistry, D., Surana, P., Xu, R., Fuerst, G., Pliego, C., Bindschedler, L.V., Spanu, P.D., Dickerson, J.A., Innes, R.W., Nettleton, D., Bogdanove, A.J., Wise, R.P.","Broadly conserved fungal effector BEC1019 suppresses host cell death and enhances pathogen virulence in powdery mildew of barley (Hordeum vulgare L.)",2015,"Molecular Plant-Microbe Interactions","28","9",,"968","983",,15,10.1094/MPMI-02-15-0027-FI,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935852724&doi=10.1094%2fMPMI-02-15-0027-FI&partnerID=40&md5=a3cfb87aab502b1f03559c074dab7007",Article,Scopus,2-s2.0-84935852724
"Liu, R., Loraine, A.E., Dickerson, J.A.","Comparisons of computational methods for differential alternative splicing detection using RNA-seq in plant systems",2014,"BMC Bioinformatics","15","1", 364,"","",,14,10.1186/s12859-014-0364-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923918954&doi=10.1186%2fs12859-014-0364-4&partnerID=40&md5=3e25d21f239d27fd6cb00bf49a48e70f",Article,Scopus,2-s2.0-84923918954
"Zhou, W., Dickerson, J.A.","A novel class dependent feature selection method for cancer biomarker discovery",2014,"Computers in Biology and Medicine","47","1",,"66","75",,11,10.1016/j.compbiomed.2014.01.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894384270&doi=10.1016%2fj.compbiomed.2014.01.014&partnerID=40&md5=b1f7eab7d7aa300be32a78f71bc0f89c",Article,Scopus,2-s2.0-84894384270
"Royce, L.A., Boggess, E., Fu, Y., Liu, P., Shanks, J.V., Dickerson, J., Jarboe, L.R.","Transcriptomic analysis of carboxylic acid challenge in Escherichia coli: Beyond membrane damage",2014,"PLoS ONE","9","2", e89580,"","",,11,10.1371/journal.pone.0089580,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896532930&doi=10.1371%2fjournal.pone.0089580&partnerID=40&md5=f036e89c4a04fa1d12d8b7a6c9f355ec",Article,Scopus,2-s2.0-84896532930
"Wise, R., Surana, P., Fuerst, G., Xu, R., Mistry, D., Dickerson, J., Nettleton, D.","Flor Revisited (Again): eQTL and Mutational Analysis of NB-LRR Mediated Immunity to Powdery Mildew in Barley",2014,"Journal of Integrative Agriculture","13","2",,"237","243",,1,10.1016/S2095-3119(13)60651-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893645675&doi=10.1016%2fS2095-3119%2813%2960651-6&partnerID=40&md5=6936a9e94a1afa782de1d611a1ffba1e",Review,Scopus,2-s2.0-84893645675
"Walsh, J.R., Sen, T.Z., Dickerson, J.A.","A computational platform to maintain and migrate manual functional annotations for BioCyc databases",2014,"BMC systems biology","8",,,"115","",,1,10.1186/s12918-014-0115-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964313899&doi=10.1186%2fs12918-014-0115-1&partnerID=40&md5=ae8eddaa3f936ece2b3b434c0984c951",Article,Scopus,2-s2.0-84964313899
"Walsh, J.R., Dickerson, J.A.","Semi-automated constraint-based metabolic model generation",2013,"2013 ACM Conference on Bioinformatics, Computational Biology and Biomedical Informatics, ACM-BCB 2013",,,,"668","",,,10.1145/2506583.2506671,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888188113&doi=10.1145%2f2506583.2506671&partnerID=40&md5=7a8664ea7b5083f836ee3525bdf06dee",Conference Paper,Scopus,2-s2.0-84888188113
"Liu, R., Dickerson, J.","Computational methods for alternative splicing detection using RNA-seq",2013,"2013 ACM Conference on Bioinformatics, Computational Biology and Biomedical Informatics, ACM-BCB 2013",,,,"663","",,,10.1145/2506583.2506666,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888139318&doi=10.1145%2f2506583.2506666&partnerID=40&md5=23018c11c65504515672513a53602c62",Conference Paper,Scopus,2-s2.0-84888139318
"Mistry, D., Dickerson, J.","Incorporating gene annotations as node metadata to improve network centrality measures for better node ranking",2013,"2013 ACM Conference on Bioinformatics, Computational Biology and Biomedical Informatics, ACM-BCB 2013",,,,"669","",,,10.1145/2506583.2506672,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888144098&doi=10.1145%2f2506583.2506672&partnerID=40&md5=89111b1151354f62ce98be5677cbf420",Conference Paper,Scopus,2-s2.0-84888144098
"Liu, P., Chernyshov, A., Najdi, T., Fu, Y., Dickerson, J., Sandmeyer, S., Jarboe, L.","Membrane stress caused by octanoic acid in Saccharomyces cerevisiae",2013,"Applied Microbiology and Biotechnology","97","7",,"3239","3251",,22,10.1007/s00253-013-4773-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876666263&doi=10.1007%2fs00253-013-4773-5&partnerID=40&md5=677577d475326c0ae492ed9694d678e8",Article,Scopus,2-s2.0-84876666263
"Royce, L., Boggess, E., Jin, T., Dickerson, J., Jarboe, L.","Identification of mutations in evolved bacterial genomes",2013,"Methods in Molecular Biology","985",,,"249","267",,2,10.1007/978-1-62703-299-5_13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880836374&doi=10.1007%2f978-1-62703-299-5_13&partnerID=40&md5=be27a09ac9d24772d544934009c3d976",Article,Scopus,2-s2.0-84880836374
"Blake, V.C., Kling, J.G., Hayes, P.M., Jannink, J.-L., Jillella, S.R., Lee, J., Matthews, D.E., Chao, S., Close, T.J., Muehlbauer, G.J., Smith, K.P., Wise, R.P., Dickerson, J.A.","The hordeum toolbox: The barley coordinatedagricultural project genotype and phenotype resource",2012,"Plant Genome","5","2",,"81","91",,20,10.3835/plantgenome2012.03.0002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874330136&doi=10.3835%2fplantgenome2012.03.0002&partnerID=40&md5=74c72f6e9e512f16367a9d548f6d4206",Article,Scopus,2-s2.0-84874330136
"Zhou, W., Dickerson, J.A.","Strulocpred: Structure-based protein subcellular localisation prediction using multi-class support vector machine",2012,"International Journal of Data Mining and Bioinformatics","6","2",,"130","143",,3,10.1504/IJDMB.2012.048173,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864564994&doi=10.1504%2fIJDMB.2012.048173&partnerID=40&md5=86dc7d14b4abf6f357ae51d1eb62705d",Article,Scopus,2-s2.0-84864564994
"Grimplet, J., Van Hemert, J., Carbonell-Bejerano, P., Díaz-Riquelme, J., Dickerson, J., Fennell, A., Pezzotti, M., Martínez-Zapater, J.M.","Comparative analysis of grapevine whole-genome gene predictions, functional annotation, categorization and integration of the predicted gene sequences",2012,"BMC Research Notes","5",, 213,"","",,68,10.1186/1756-0500-5-213,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860375778&doi=10.1186%2f1756-0500-5-213&partnerID=40&md5=d6f2dd1d9ffa17414f9d6eabdc48e5a3",Article,Scopus,2-s2.0-84860375778
"Van Hemert, J.L., Dickerson, J.A.","Discriminating response groups in metabolic and regulatory pathway networks",2012,"Bioinformatics","28","7", bts039,"947","954",,1,10.1093/bioinformatics/bts039,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859237751&doi=10.1093%2fbioinformatics%2fbts039&partnerID=40&md5=bea51a4b67b744b89f54e97858a0a867",Article,Scopus,2-s2.0-84859237751
"Xia, T., Tong, J., Rathore, S.S., Gu, X., Dickerson, J.A.","Network motif comparison rationalizes Sec1/Munc18-SNARE regulation mechanism in exocytosis",2012,"BMC Systems Biology","6",, 19,"","",,2,10.1186/1752-0509-6-19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858258772&doi=10.1186%2f1752-0509-6-19&partnerID=40&md5=46dfc520001b9f15dd04c63439e519e9",Article,Scopus,2-s2.0-84858258772
"Quanbeck, S.M., Brachova, L., Campbell, A.A., Guan, X., Perera, A., He, K., Rhee, S.Y., Bais, P., Dickerson, J.A., Dixon, P., Wohlgemuth, G., Fiehn, O., Barkan, L., Lange, I., Markus Lange, B., Lee, I., Cortes, D., Salazar, C., Shuman, J., Shulaev, V., Huhman, D.V., Sumner, L.W., Roth, M.R., Welti, R., Ilarslan, H., Wurtele, E.S., Nikolau, B.J.","Metabolomics as a hypothesis-generating functional genomics tool for the annotation of Arabidopsis thaliana genes of ""unknown function""",2012,"Frontiers in Plant Science","3","FEB", 15,"","",,40,10.3389/fpls.2012.00015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874984318&doi=10.3389%2ffpls.2012.00015&partnerID=40&md5=809d92854cc336ee1a2bbb6a941ad9ff",Article,Scopus,2-s2.0-84874984318
"Bais, P., Moon-Quanbeck, S.M., Nikolau, B.J., Dickerson, J.A.","Plantmetabolomics.org: Mass spectrometry-based Arabidopsis metabolomics-database and tools update",2012,"Nucleic Acids Research","40","D1",,"D1216","D1220",,11,10.1093/nar/gkr969,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862214842&doi=10.1093%2fnar%2fgkr969&partnerID=40&md5=9a68e1633058d6b6e2d6dbc0eb5a298e",Article,Scopus,2-s2.0-84862214842
"Dash, S., Van Hemert, J., Hong, L., Wise, R.P., Dickerson, J.A.","PLEXdb: Gene expression resources for plants and plant pathogens",2012,"Nucleic Acids Research","40","D1",,"D1194","D1201",,144,10.1093/nar/gkr938,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861109134&doi=10.1093%2fnar%2fgkr938&partnerID=40&md5=fd69b1d05267318fb60632e73a28c214",Article,Scopus,2-s2.0-84861109134
"Fu, Y., Jarboe, L.R., Dickerson, J.A.","Reconstructing genome-wide regulatory network of E. coli using transcriptome data and predicted transcription factor activities",2011,"BMC Bioinformatics","12",, 233,"","",,16,10.1186/1471-2105-12-233,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958293069&doi=10.1186%2f1471-2105-12-233&partnerID=40&md5=4094d23b4b1ba40e7ab5e11655967ac9",Article,Scopus,2-s2.0-79958293069
"Xia, T., Van Hemert, J., Dickerson, J.A.","CytoModeler: A tool for bridging large-scale network analysis and dynamic quantitative modeling",2011,"Bioinformatics","27","11", btr150,"1578","1580",,,10.1093/bioinformatics/btr150,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957876749&doi=10.1093%2fbioinformatics%2fbtr150&partnerID=40&md5=e71ef701c74dca43ef74a2ae7c5404fb",Article,Scopus,2-s2.0-79957876749
"Van Hemert, J.L., Dickerson, J.A.","Monte Carlo randomization tests for large-scale abundance datasets on the GPU",2011,"Computer Methods and Programs in Biomedicine","101","1",,"80","86",,7,10.1016/j.cmpb.2010.04.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650617920&doi=10.1016%2fj.cmpb.2010.04.010&partnerID=40&md5=cb47a33db61c939ea5b6d2c053349623",Article,Scopus,2-s2.0-78650617920
"Van Hemert, J.L., Dickerson, J.A., Valencia, A.","PathwayAccess: CellDesigner plugins for pathway databases",2011,"Bioinformatics","27","13",,"2345","2346",,,10.1093/bioinformatics/btq423,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983197015&doi=10.1093%2fbioinformatics%2fbtq423&partnerID=40&md5=3374617e4546f46b24c2eb505e9bfece",Conference Paper,Scopus,2-s2.0-84983197015
"Xia, T., Hemert, J.V., Dickerson, J.A.","OmicsAnalyzer: A cytoscape plug-in suite for modeling omics data",2010,"Bioinformatics","26","23", btq583,"2995","2996",,10,10.1093/bioinformatics/btq583,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449299426&doi=10.1093%2fbioinformatics%2fbtq583&partnerID=40&md5=f03f8e0bd9224cf62f453cf1eeecda91",Article,Scopus,2-s2.0-78449299426
"Kher, S., Dickerson, J., Rawat, N.","Biological pathway data integration trends, techniques, issues and challenges: A survey",2010,"Proceedings - 2010 2nd World Congress on Nature and Biologically Inspired Computing, NaBIC 2010",,, 5716330,"177","182",,3,10.1109/NABIC.2010.5716330,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952772109&doi=10.1109%2fNABIC.2010.5716330&partnerID=40&md5=ae870bc92f53c61ead3b44d7af58afb5",Conference Paper,Scopus,2-s2.0-79952772109
"Jia, M., Choi, S.Y., Reiners, D., Wurtele, E.S., Dickerson, J.A.","MetNetGE: interactive views of biological networks and ontologies.",2010,"BMC bioinformatics","11",,,"469","",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953000780&partnerID=40&md5=a910e7051731f3f57e421ec100defbfd",Article,Scopus,2-s2.0-79953000780
"Jia, M., Li, L., Boggess, E., Wurtele, E.S., Dickerson, J.A.","Visualizing multivariate hierarchic data using enhanced radial space-filling layout",2010,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6453 LNCS","PART 1",,"350","360",,2,10.1007/978-3-642-17289-2_34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650790340&doi=10.1007%2f978-3-642-17289-2_34&partnerID=40&md5=9749857169a6131e8ab292e9599a4134",Conference Paper,Scopus,2-s2.0-78650790340
"Wurtele, E.S., Bassham, D.C., Dickerson, J., Kabala, D.J., Schneller, W., Stenerson, M., Vasanth, A.","Meta!Blast: A serious game to explore the complexities of structural and metabolic cell biology",2010,"ASME 2010 World Conference on Innovative Virtual Reality, WINVR 2010",,,,"237","240",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859544816&partnerID=40&md5=151720c11d762899585966a16b98542f",Conference Paper,Scopus,2-s2.0-84859544816
"van Hemert, J.L., Dickerson, J.A.","PathwayAccess: Celldesigner plugins for pathway databases",2010,"Bioinformatics","26","18", btq423,"2345","2346",,9,10.1093/bioinformatics/btq423,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956501805&doi=10.1093%2fbioinformatics%2fbtq423&partnerID=40&md5=45b154e28be94a7ec89fc2e4d5a2cc65",Article,Scopus,2-s2.0-77956501805
"Sreekantan, L., Mathiason, K., Grimplet, J., Schlauch, K., Dickerson, J.A., Fennell, A.Y.","Differential floral development and gene expression in grapevines during long and short photoperiods suggests a role for floral genes in dormancy transitioning",2010,"Plant Molecular Biology","73","1-2",,"191","205",,32,10.1007/s11103-010-9611-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950465225&doi=10.1007%2fs11103-010-9611-x&partnerID=40&md5=a6aa29299f2bcbe09ec62aa37c659d13",Article,Scopus,2-s2.0-77950465225
"Bais, P., Moon, S.M., He, K., Leitao, R., Dreher, K., Walk, T., Sucaet, Y., Barkan, L., Wohlgemuth, G., Roth, M.R., Wurtele, E.S., Dixon, P., Fiehn, O., Lange, B.M., Shulaev, V., Sumner, L.W., Welti, R., Nikolau, B.J., Rhee, S.Y., Dickerson, J.A.","Plantmetabolomics.org: A web portal for plant metabolomics experiments",2010,"Plant Physiology","152","4",,"1807","1816",,65,10.1104/pp.109.151027,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950529287&doi=10.1104%2fpp.109.151027&partnerID=40&md5=a42e64ddf971d9bef8a8a70b1b782132",Article,Scopus,2-s2.0-77950529287
"El Kaissi, M., Jia, M., Reiners, D., Dickerson, J., Wuertele, E.","Visualization of gene regulatory networks",2009,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","5876 LNCS","PART 2",,"909","918",,1,10.1007/978-3-642-10520-3_87,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449132932&doi=10.1007%2f978-3-642-10520-3_87&partnerID=40&md5=18cc4b191012b95d010164a08dbbe427",Conference Paper,Scopus,2-s2.0-72449132932
"El Kaissi, M., Jia, M., Reiners, D., Dickerson, J., Wuertele, E.","Reaction centric layout for metabolic networks",2009,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","5876 LNCS","PART 2",,"81","91",,2,10.1007/978-3-642-10520-3_8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449174406&doi=10.1007%2f978-3-642-10520-3_8&partnerID=40&md5=a39fe3c2afe8c49efcd1d123518d6503",Conference Paper,Scopus,2-s2.0-72449174406
"Jia, M., Swaminathan, S., Wurtele, E.S., Dickerson, J.","MetNetGE: Visualizing biological networks in hierarchical views and 3D tiered layouts",2009,"Proceedings - 2009 IEEE International Conference on Bioinformatics and Biomedicine Workshops, BIBMW 2009",,, 5332109,"287","294",,6,10.1109/BIBMW.2009.5332109,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72849136002&doi=10.1109%2fBIBMW.2009.5332109&partnerID=40&md5=0cccbee286e34b2908880bdd1c2669cb",Conference Paper,Scopus,2-s2.0-72849136002
"Grimplet, J., Cramer, G.R., Dickerson, J.A., Mathiason, K., van Hemert, J., Fennell, A.Y.","Vitisnet: ""Omics"" integration through grapevine molecular networks",2009,"PLoS ONE","4","12", e8365,"","",,63,10.1371/journal.pone.0008365,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949524119&doi=10.1371%2fjournal.pone.0008365&partnerID=40&md5=32f153f7d8efca3e7be4aabf3d7ee8d3",Article,Scopus,2-s2.0-77949524119
"Mao, L., Van Hemert, J-L., Dash, S., Dickerson, J-A.","Arabidopsis gene co-expression network and its functional modules",2009,"BMC Bioinformatics","10",, 346,"","",,100,10.1186/1471-2105-10-346,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71749094192&doi=10.1186%2f1471-2105-10-346&partnerID=40&md5=a485cdb92e5053637cd86c6512963d16",Article,Scopus,2-s2.0-71749094192
"Xia, T., Dickerson, J.A.","OmicsViz: Cytoscape plug-in for visualizing omics data across species",2008,"Bioinformatics","24","21",,"2557","2558",,5,10.1093/bioinformatics/btn473,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54949144032&doi=10.1093%2fbioinformatics%2fbtn473&partnerID=40&md5=30b2dfa499c4eac54568a1f69685fb87",Article,Scopus,2-s2.0-54949144032
