Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Loomba, R., Seguritan, V., Li, W., Long, T., Klitgord, N., Bhatt, A., Dulai, P.S., Caussy, C., Bettencourt, R., Highlander, S.K., Jones, M.B., Sirlin, C.B., Schnabl, B., Brinkac, L., Schork, N., Chen, C.-H., Brenner, D.A., Biggs, W., Yooseph, S., Venter, J.C., Nelson, K.E.","Gut Microbiome-Based Metagenomic Signature for Non-invasive Detection of Advanced Fibrosis in Human Nonalcoholic Fatty Liver Disease",2017,"Cell Metabolism","25","5",,"1054","1062.e5",,2,10.1016/j.cmet.2017.04.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018954191&doi=10.1016%2fj.cmet.2017.04.001&partnerID=40&md5=4f3b5be034a75bb2b1e8a86a5dd3c64d",Article,Scopus,2-s2.0-85018954191
"Greenwald, W.W., Klitgord, N., Seguritan, V., Yooseph, S., Venter, J.C., Garner, C., Nelson, K.E., Li, W.","Utilization of defined microbial communities enables effective evaluation of meta-genomic assemblies",2017,"BMC Genomics","18","1", 296,"","",,1,10.1186/s12864-017-3679-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018503423&doi=10.1186%2fs12864-017-3679-5&partnerID=40&md5=f3582222ed9b9c2bda409055e135d7dd",Article,Scopus,2-s2.0-85018503423
"Celepli, N., Sundh, J., Ekman, M., Dupont, C.L., Yooseph, S., Bergman, B., Ininbergs, K.","Meta-omic analyses of Baltic Sea cyanobacteria: diversity, community structure and salt acclimation",2017,"Environmental Microbiology","19","2",,"673","686",,2,10.1111/1462-2920.13592,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011343404&doi=10.1111%2f1462-2920.13592&partnerID=40&md5=0f402f698a78630bb3de02ae3dcedc85",Article,Scopus,2-s2.0-85011343404
"Torralba, M.G., Franks, J.S., Gomez, A., Yooseph, S., Nelson, K.E., Grimes, D.J.","Effect of Macondo Prospect 252 Oil on Microbiota Associated with Pelagic Sargassum in the Northern Gulf of Mexico",2017,"Microbial Ecology","73","1",,"91","100",,,10.1007/s00248-016-0857-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994376835&doi=10.1007%2fs00248-016-0857-y&partnerID=40&md5=074e21a40a8ba957594678b8f7a29628",Article,Scopus,2-s2.0-84994376835
"Brindefalk, B., Ekman, M., Ininbergs, K., Dupont, C.L., Yooseph, S., Pinhassi, J., Bergman, B.","Distribution and expression of microbial rhodopsins in the Baltic Sea and adjacent waters",2016,"Environmental Microbiology","18","12",,"4442","4455",,,10.1111/1462-2920.13407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978516857&doi=10.1111%2f1462-2920.13407&partnerID=40&md5=4e0d425573be87db87f2bfcd162b021b",Article,Scopus,2-s2.0-84978516857
"Rosas-Salazar, C., Shilts, M.H., Tovchigrechko, A., Schobel, S., Chappell, J.D., Larkin, E.K., Shankar, J., Yooseph, S., Nelson, K.E., Halpin, R.A., Moore, M.L., Anderson, L.J., Peebles, R.S., Das, S.R., Hartert, T.V.","Differences in the nasopharyngeal microbiome during acute respiratory tract infection with human rhinovirus and respiratory syncytial virus in infancy",2016,"Journal of Infectious Diseases","214","12",,"1924","1928",,1,10.1093/infdis/jiw456,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016068253&doi=10.1093%2finfdis%2fjiw456&partnerID=40&md5=2d42b854dfa351c9fb349efe90de2e72",Article,Scopus,2-s2.0-85016068253
"Zhong, C., Yang, Y., Yooseph, S.","GRASPx: Efficient homolog-search of short peptide metagenome database through simultaneous alignment and assembly",2016,"BMC Bioinformatics","17",, 283,"","",,,10.1186/s12859-016-1119-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984674610&doi=10.1186%2fs12859-016-1119-1&partnerID=40&md5=9d1d5b448bc1a302e42095412e55b777",Article,Scopus,2-s2.0-84984674610
"Anderson, E.L., Li, W., Klitgord, N., Highlander, S.K., Dayrit, M., Seguritan, V., Yooseph, S., Biggs, W., Venter, J.C., Nelson, K.E., Jones, M.B.","A robust ambient temperature collection and stabilization strategy: Enabling worldwide functional studies of the human microbiome",2016,"Scientific Reports","6",, 31731,"","",,3,10.1038/srep31731,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984633507&doi=10.1038%2fsrep31731&partnerID=40&md5=c42fcc58dbcd00b6d883df77d8e65e7d",Article,Scopus,2-s2.0-84984633507
"Rajagopala, S.V., Yooseph, S., Harkins, D.M., Moncera, K.J., Zabokrtsky, K.B., Torralba, M.G., Tovchigrechko, A., Highlander, S.K., Pieper, R., Sender, L., Nelson, K.E.","Gastrointestinal microbial populations can distinguish pediatric and adolescent Acute Lymphoblastic Leukemia (ALL) at the time of disease diagnosis",2016,"BMC Genomics","17","1", 635,"","",,5,10.1186/s12864-016-2965-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982097970&doi=10.1186%2fs12864-016-2965-y&partnerID=40&md5=5e351d4a25bb2c1f468579f958f91481",Article,Scopus,2-s2.0-84982097970
"Kent, A.G., Dupont, C.L., Yooseph, S., Martiny, A.C.","Global biogeography of Prochlorococcus genome diversity in the surface ocean",2016,"ISME Journal","10","8",,"1856","1865",,6,10.1038/ismej.2015.265,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956908565&doi=10.1038%2fismej.2015.265&partnerID=40&md5=e898dd6ea07a6f756a9fac24dbe684f8",Article,Scopus,2-s2.0-84956908565
"Zhong, C., Edlund, A., Yang, Y., McLean, J.S., Yooseph, S.","Metagenome and Metatranscriptome Analyses Using Protein Family Profiles",2016,"PLoS Computational Biology","12","7", e1004991,"","",22,,10.1371/journal.pcbi.1004991,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979970313&doi=10.1371%2fjournal.pcbi.1004991&partnerID=40&md5=1638dff58af77917121a530937bec59a",Article,Scopus,2-s2.0-84979970313
"Díez, B., Nylander, J.A.A., Ininbergs, K., Dupont, C.L., Allen, A.E., Yooseph, S., Rusch, D.B., Bergman, B.","Metagenomic analysis of the Indian Ocean picocyanobacterial community: Structure, potential function and evolution",2016,"PLoS ONE","11","5", e0155757,"","",,2,10.1371/journal.pone.0155757,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973636378&doi=10.1371%2fjournal.pone.0155757&partnerID=40&md5=f75736b65bae5113d2ddeaddbbbf8482",Article,Scopus,2-s2.0-84973636378
"Abeles, S.R., Jones, M.B., Santiago-Rodriguez, T.M., Ly, M., Klitgord, N., Yooseph, S., Nelson, K.E., Pride, D.T.","Microbial diversity in individuals and their household contacts following typical antibiotic courses",2016,"Microbiome","4",, 39,"","",,3,10.1186/s40168-016-0187-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995763306&doi=10.1186%2fs40168-016-0187-9&partnerID=40&md5=c94b92981d235c337318689c0e97dbfa",Article,Scopus,2-s2.0-84995763306
"Jones, M.B., Highlander, S.K., Anderson, E.L., Li, W., Dayrit, M., Klitgord, N., Fabani, M.M., Seguritan, V., Green, J., Pride, D.T., Yooseph, S., Biggs, W., Nelson, K.E., Craig Venter, J.","Library preparation methodology can influence genomic and functional predictions in human microbiome research",2015,"Proceedings of the National Academy of Sciences of the United States of America","112","45",,"14024","14029",,24,10.1073/pnas.1519288112/-/DCSupplemental,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946781151&doi=10.1073%2fpnas.1519288112%2f-%2fDCSupplemental&partnerID=40&md5=f0b1141a72c5f12301b1859f118a4c8e",Conference Paper,Scopus,2-s2.0-84946781151
"Yooseph, S., Kirkness, E.F., Tran, T.M., Harkins, D.M., Jones, M.B., Torralba, M.G., O'Connell, E., Nutman, T.B., Doumbo, S., Doumbo, O.K., Traore, B., Crompton, P.D., Nelson, K.E.","Stool microbiota composition is associated with the prospective risk of Plasmodium falciparum infection",2015,"BMC Genomics","16","1", 631,"","",,9,10.1186/s12864-015-1819-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939641167&doi=10.1186%2fs12864-015-1819-3&partnerID=40&md5=4e4d5d925f98428eb7381ff9415756f3",Article,Scopus,2-s2.0-84939641167
"He, X., McLean, J.S., Edlund, A., Yooseph, S., Hall, A.P., Liu, S.-Y., Dorrestein, P.C., Esquenazi, E., Hunter, R.C., Cheng, G., Nelson, K.E., Lux, R., Shi, W.","Cultivation of a human-associated TM7 phylotype reveals a reduced genome and epibiotic parasitic lifestyle",2015,"Proceedings of the National Academy of Sciences of the United States of America","112","1",,"244","249",,43,10.1073/pnas.1419038112,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920432296&doi=10.1073%2fpnas.1419038112&partnerID=40&md5=4bdfd66657375e74320818f5d4ea4632",Article,Scopus,2-s2.0-84920432296
