Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Manrai, A.K., Cui, Y., Bushel, P.R., Hall, M., Karakitsios, S., Mattingly, C.J., Ritchie, M., Schmitt, C., Sarigiannis, D.A., Thomas, D.C., Wishart, D., Balshaw, D.M., Patel, C.J.","Informatics and Data Analytics to Support Exposome-Based Discovery for Public Health",2017,"Annual Review of Public Health","38",,,"279","294",,2,10.1146/annurev-publhealth-082516-012737,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017186712&doi=10.1146%2fannurev-publhealth-082516-012737&partnerID=40&md5=9c63ee8434a11257e83bcc33c0d978fa",Review,Scopus,2-s2.0-85017186712
"Jiang, F., Castillo, C., Schmitt, C.","RADU: Bridging the divide between data and infrastructure management to support data-driven collaborations",2016,"Proceedings - 2016 IEEE International Conference on Big Data, Big Data 2016",,, 7840625,"370","377",,,10.1109/BigData.2016.7840625,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015251166&doi=10.1109%2fBigData.2016.7840625&partnerID=40&md5=003af06553d1cd91a99392380542e4b1",Conference Paper,Scopus,2-s2.0-85015251166
"Wang, Y., Ma, H., Lowe, N., Feldman, M., Schmitt, C.","Business event curation: Merging human and automated approaches",2016,"30th AAAI Conference on Artificial Intelligence, AAAI 2016",,,,"4272","4273",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007271205&partnerID=40&md5=25e10f7fac584c0b36fa93f97837beac",Conference Paper,Scopus,2-s2.0-85007271205
"Jiang, F., Castillo, C., Schmitt, C., Mandal, A., Ruth, P., Baldin, I.","Enabling workflow repeatability with virtualization support",2015,"Proceedings of WORKS 2015: 10th Workshop on Workflows in Support of Large-Scale Science - Held in conjunction with SC 2015: The International Conference for High Performance Computing, Networking, Storage and Analysis",,, a8,"","",,1,10.1145/2822332.2822340,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960907270&doi=10.1145%2f2822332.2822340&partnerID=40&md5=6617a52af28d051b0dc13a17da711023",Conference Paper,Scopus,2-s2.0-84960907270
"Jiang, F., Shoffner, M., Castillo, C., Schmitt, C.","Enabling genomic analysis on federated clouds",2015,"Proceedings - 2014 IEEE International Conference on Big Data, IEEE Big Data 2014",,, 7004485,"35","37",,,10.1109/BigData.2014.7004485,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921762450&doi=10.1109%2fBigData.2014.7004485&partnerID=40&md5=a7d28591fac7d6f4d6fd0520ba157c73",Conference Paper,Scopus,2-s2.0-84921762450
"Mane, K.K., Owen, P., Schmitt, C., Wilhelmsen, K., Gersing, K., Pietrobon, R., Akushevich, I.","Visual analytics to optimize patient-population evidence delivery for personalized care",2013,"2013 ACM Conference on Bioinformatics, Computational Biology and Biomedical Informatics, ACM-BCB 2013",,,,"484","488",,,10.1145/2506583.2506608,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888195610&doi=10.1145%2f2506583.2506608&partnerID=40&md5=eee3ca2611145f888d1a8d81c9120039",Conference Paper,Scopus,2-s2.0-84888195610
"Mane, K.K., Loddenkemper, T., Fernández, I.S., Mikati, M.A., Tennison, M., Schmitt, C., Wilhelmsen, K., Leviton, A.","Visual aids to medical data and computational diagnostics: New frontiers in pediatric neurology",2013,"Epilepsy and Behavior","28","2",,"258","260",,1,10.1016/j.yebeh.2013.04.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879796382&doi=10.1016%2fj.yebeh.2013.04.014&partnerID=40&md5=e7ba353a71dc608cea8d16bf6794495a",Letter,Scopus,2-s2.0-84879796382
"Shoffner, M., Owen, P., Mostafa, J., Lamm, B., Wang, X., Schmitt, C.P., Ahalt, S.C.","The secure medical research workspace: An it infrastructure to enable secure research on clinical data",2013,"Clinical and Translational Science","6","3",,"222","225",,2,10.1111/cts.12060,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878962429&doi=10.1111%2fcts.12060&partnerID=40&md5=f10762d600b33b1d78544773ff9407ea",Article,Scopus,2-s2.0-84878962429
"Berg, J.S., Adams, M., Nassar, N., Bizon, C., Lee, K., Schmitt, C.P., Wilhelmsen, K.C., Evans, J.P.","An informatics approach to analyzing the incidentalome",2013,"Genetics in Medicine","15","1",,"36","44",,63,10.1038/gim.2012.112,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867724867&doi=10.1038%2fgim.2012.112&partnerID=40&md5=80a41a78ca88ce0654f76333ad302cf5",Review,Scopus,2-s2.0-84867724867
"Mane, K.K., Schmitt, C., Owen, P., Gersing, K., Ahalt, S.C., Wilhelmsen, K.","Data-driven approaches to augment clinical decision in EMR era",2012,"2012 3rd International Workshop on Cognitive Information Processing, CIP 2012",,, 6232907,"","",,,10.1109/CIP.2012.6232907,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864704876&doi=10.1109%2fCIP.2012.6232907&partnerID=40&md5=fcb6507026957d587428e9277a6455d6",Conference Paper,Scopus,2-s2.0-84864704876
