Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Wei, C., Antolin, N., Restrepo, O.D., Windl, W., Zhao, J.-C.","A general model for thermal and electrical conductivity of binary metallic systems",2017,"Acta Materialia","126",,,"272","279",,,10.1016/j.actamat.2016.12.047,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008931715&doi=10.1016%2fj.actamat.2016.12.047&partnerID=40&md5=87f9110156c91ab1c4db06b4d0423b95",Article,Scopus,2-s2.0-85008931715
"Zhu, L., Zhang, Q., Chen, Z., Wei, C., Cai, G.-M., Jiang, L., Jin, Z., Zhao, J.-C.","Measurement of interdiffusion and impurity diffusion coefficients in the bcc phase of the Ti–X (X = Cr, Hf, Mo, Nb, V, Zr) binary systems using diffusion multiples",2017,"Journal of Materials Science","52","6",,"3255","3268",,,10.1007/s10853-016-0614-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997770666&doi=10.1007%2fs10853-016-0614-0&partnerID=40&md5=be526d1470a3513ddcc25bdf59b66da0",Article,Scopus,2-s2.0-84997770666
"Zhang, Q., Chen, Z., Zhong, W., Zhao, J.-C.","Accurate and efficient measurement of impurity (dilute) diffusion coefficients without isotope tracer experiments",2017,"Scripta Materialia","128",,,"32","35",,,10.1016/j.scriptamat.2016.09.040,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991454087&doi=10.1016%2fj.scriptamat.2016.09.040&partnerID=40&md5=fbd142e0d015c0f1c7e24633ac2b3b7d",Article,Scopus,2-s2.0-84991454087
"Zhong, W., Zhao, J.-C.","First experimental measurement of calcium diffusion in magnesium using novel liquid-solid diffusion couples and forward-simulation analysis",2017,"Scripta Materialia","127",,,"92","96",,2,10.1016/j.scriptamat.2016.09.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987959312&doi=10.1016%2fj.scriptamat.2016.09.008&partnerID=40&md5=84681db65d8c220ce926646e3000878d",Article,Scopus,2-s2.0-84987959312
"Zhu, L., Wei, C., Qi, H., Jiang, L., Jin, Z., Zhao, J.-C.","Experimental investigation of phase equilibria in the Co-rich part of the Co-Al-X (X = W, Mo, Nb, Ni, Ta) ternary systems using diffusion multiples",2017,"Journal of Alloys and Compounds","691",,,"110","118",,2,10.1016/j.jallcom.2016.08.210,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984782965&doi=10.1016%2fj.jallcom.2016.08.210&partnerID=40&md5=7fe74851b2771406d00111a26ac1c4ef",Article,Scopus,2-s2.0-84984782965
"Cao, S., Zhao, J.-C.","Determination of the Fe-Cr-Mo Phase Diagram at Intermediate Temperatures using Dual-Anneal Diffusion Multiples",2016,"Journal of Phase Equilibria and Diffusion","37","1",,"25","38",,1,10.1007/s11669-015-0423-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946430463&doi=10.1007%2fs11669-015-0423-1&partnerID=40&md5=f2c5e5b71363710ecfcc75fb1a44ddaf",Article,Scopus,2-s2.0-84946430463
"Cao, S., Zhao, J.-C.","Erratum to: Determination of the Fe-Cr-Mo Phase Diagram at Intermediate Temperatures using Dual-Anneal Diffusion Multiples (Journal of Phase Equilibria and Diffusion, DOI:10.1007/s11669-015-0423-1)",2016,"Journal of Phase Equilibria and Diffusion","37","1",,"39","43",,,10.1007/s11669-016-0451-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957660880&doi=10.1007%2fs11669-016-0451-5&partnerID=40&md5=5e463b9ec025a90bdc1d49ac0c769464",Erratum,Scopus,2-s2.0-84957660880
"Li, H., Ma, N., Meng, W., Gallucci, J., Qiu, Y., Li, S., Zhao, Q., Zhang, J., Zhao, J.-C., Chen, X.","Formation Mechanisms, Structure, Solution Behavior, and Reactivity of Aminodiborane",2015,"Journal of the American Chemical Society","137","38",,"12406","12414",,3,10.1021/jacs.5b08033,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942907132&doi=10.1021%2fjacs.5b08033&partnerID=40&md5=eff37081c09ba55ca77231d9c4e5a394",Article,Scopus,2-s2.0-84942907132
"Cao, S., Zhao, J.-C.","Application of dual-anneal diffusion multiples to the effective study of phase diagrams and phase transformations in the Fe-Cr-Ni system",2015,"Acta Materialia","88",,,"196","206",,7,10.1016/j.actamat.2014.12.027,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939164653&doi=10.1016%2fj.actamat.2014.12.027&partnerID=40&md5=67e2c354ed991421701c092cad746b2c",Article,Scopus,2-s2.0-84939164653
"Zhu, L.L., Qi, H.Y., Jiang, L., Jin, Z.P., Zhao, J.-C.","Experimental determination of the Ni-Cr-Ru phase diagram and thermodynamic reassessments of the Cr-Ru and Ni-Cr-Ru systems",2015,"Intermetallics","64",,,"86","95",,3,10.1016/j.intermet.2015.04.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929578523&doi=10.1016%2fj.intermet.2015.04.011&partnerID=40&md5=57756e7552d19f2b2742c7d5cd8f8803",Article,Scopus,2-s2.0-84929578523
