Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Quellmalz, E.S., Silberglitt, M.D., Buckley, B.C., Loveland, M.T., Brenner, D.G.","Simulations for supporting and assessing science literacy",2015,"Handbook of Research on Technology Tools for Real-World Skill Development","1",,,"191","229",,,10.4018/978-1-4666-9441-5.ch008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982863319&doi=10.4018%2f978-1-4666-9441-5.ch008&partnerID=40&md5=6ae4709c519c550e7f3d826cdb5e3a4e",Book Chapter,Scopus,2-s2.0-84982863319
"Loveland, M., Buckley, B.C., Quellmalz, E.S.","Using technology to deepen and extend visitors’ interactions with dioramas",2015,"Natural History Dioramas: History, Construction and Educational Role",,,,"87","104",,1,10.1007/978-94-017-9496-1_8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943254213&doi=10.1007%2f978-94-017-9496-1_8&partnerID=40&md5=79a608f561c01177471ac476ce4bc8bf",Book Chapter,Scopus,2-s2.0-84943254213
"DeBoer, G.E., Quellmalz, E.S., Davenport, J.L., Timms, M.J., Herrmann-Abell, C.F., Buckley, B.C., Jordan, K.A., Huang, C.-W., Flanagan, J.C.","Comparing three online testing modalities: Using static, active, and interactive online testing modalities to assess middle school students' understanding of fundamental ideas and use of inquiry skills related to ecosystems",2014,"Journal of Research in Science Teaching","51","4",,"523","554",,6,10.1002/tea.21145,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896319756&doi=10.1002%2ftea.21145&partnerID=40&md5=3028b11f38c37c6c5fdb363e563d637b",Article,Scopus,2-s2.0-84896319756
"Quellmalz, E.S., Davenport, J.L., Timms, M.J., DeBoer, G.E., Jordan, K.A., Huang, C.-W., Buckley, B.C.","Next-generation environments for assessing and promoting complex science learning",2013,"Journal of Educational Psychology","105","4",,"1100","1114",,11,10.1037/a0032220,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887561178&doi=10.1037%2fa0032220&partnerID=40&md5=b0234efa7cf7954249c60b19aa534894",Article,Scopus,2-s2.0-84887561178
"Davenport, J.L., Quellmalz, E.S., Clarke-Midura, J., Dede, C., Gobert, J.D., Koedinger, K.R., McCall, M., Timms, M.J.","The future of assessment: Measuring science reasoning and inquiry skills using simulations and immersive environments",2012,"10th International Conference of the Learning Sciences: The Future of Learning, ICLS 2012 - Proceedings","2",,,"110","117",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878722016&partnerID=40&md5=098dbcd0359ba156d69c794cfa071d46",Conference Paper,Scopus,2-s2.0-84878722016
"Quellmalz, E.S., Timms, M.J., Silberglitt, M.D., Buckley, B.C.","Science assessments for all: Integrating science simulations into balanced state science assessment systems",2012,"Journal of Research in Science Teaching","49","3",,"363","393",,39,10.1002/tea.21005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856724583&doi=10.1002%2ftea.21005&partnerID=40&md5=ba8e906dd005c790dbe16df84024c014",Article,Scopus,2-s2.0-84856724583
"Scardamalia, M., Bransford, J., Kozma, B., Quellmalz, E.","New assessments and environments for knowledge building",2012,"Assessment and teaching of 21st century skills","9789400723245",,,"231","300",,18,10.1007/978-94-007-2324-5_5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930983141&doi=10.1007%2f978-94-007-2324-5_5&partnerID=40&md5=37ea59c28bed8544b826d090028228c8",Book Chapter,Scopus,2-s2.0-84930983141
"Quellmalz, E.S., Buckley, B.","Simscientists: Using science simulations to promote model-based learning and assessment",2011,"Connecting Computer-Supported Collaborative Learning to Policy and Practice: CSCL 2011 Conf. Proc. - Community Events Proceedings, 9th International Computer-Supported Collaborative Learning Conf.",,,,"1189","1192",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858375996&partnerID=40&md5=043f28675e3a2c7fa5e201e64612de2b",Conference Paper,Scopus,2-s2.0-84858375996
"Quellmalz, E.S.","Assessing new technological literacies",2010,"Assessing the Effects of ICT in Education: Indicators, Criteria and Benchmarks for International Comparisons","9789264079786",,,"121","142",,,10.1787/9789264079786-en,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908923169&doi=10.1787%2f9789264079786-en&partnerID=40&md5=7ede5466a363111658a0c6a61c66babb",Book Chapter,Scopus,2-s2.0-84908923169
"Pellegrino, J.W., Quellmalz, E.S.","Perspectives on the integration of technology and assessment",2010,"Journal of Research on Technology in Education","43","2",,"119","134",,2,10.1080/15391523.2010.10782565,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008857301&doi=10.1080%2f15391523.2010.10782565&partnerID=40&md5=99e2264ef2e5c2f851af0086406feadd",Article,Scopus,2-s2.0-85008857301
