Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Wagner, D.N., Baris, T.Z., Dayan, D.I., Du, X., Oleksiak, M.F., Crawford, D.L.","Fine-scale genetic structure due to adaptive divergence among microhabitats",2017,"Heredity","118","6",,"594","604",,,10.1038/hdy.2017.6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015185705&doi=10.1038%2fhdy.2017.6&partnerID=40&md5=3c0b7fe4615ec035dcb112d532d6c2fe",Article,Scopus,2-s2.0-85015185705
"Baris, T.Z., Wagner, D.N., Dayan, D.I., Du, X., Blier, P.U., Pichaud, N., Oleksiak, M.F., Crawford, D.L.","Evolved genetic and phenotypic differences due to mitochondrial-nuclear interactions",2017,"PLoS Genetics","13","3", e1006517,"","",,1,10.1371/journal.pgen.1006517,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016603123&doi=10.1371%2fjournal.pgen.1006517&partnerID=40&md5=04060cdacf324972e3fdc3fe20fc149d",Article,Scopus,2-s2.0-85016603123
"Reid, N.M., Proestou, D.A., Clark, B.W., Warren, W.C., Colbourne, J.K., Shaw, J.R., Karchner, S.I., Hahn, M.E., Nacci, D., Oleksiak, M.F., Crawford, D.L., Whitehead, A.","The genomic landscape of rapid repeated evolutionary adaptation to toxic pollution in wild fish",2016,"Science","354","6317",,"1305","1308",,9,10.1126/science.aah4993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002997476&doi=10.1126%2fscience.aah4993&partnerID=40&md5=2721f81a2decbc4d73b98527409e1626",Article,Scopus,2-s2.0-85002997476
"Crawford, D.L., Oleksiak, M.F.","Ecological population genomics in the marine environment",2016,"Briefings in Functional Genomics","15","5", elw008,"342","351",,3,10.1093/bfgp/elw008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991029167&doi=10.1093%2fbfgp%2felw008&partnerID=40&md5=b9ff61341af2d7db55d4b2d1d7d90ee0",Article,Scopus,2-s2.0-84991029167
"Du, X., Crawford, D.L., Nacci, D.E., Oleksiak, M.F.","Heritable oxidative phosphorylation differences in a pollutant resistant Fundulus heteroclitus population",2016,"Aquatic Toxicology","177",,,"44","50",,2,10.1016/j.aquatox.2016.05.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969922121&doi=10.1016%2fj.aquatox.2016.05.007&partnerID=40&md5=ba9c97171ee6b3e5c2d0c2cabb538ef9",Article,Scopus,2-s2.0-84969922121
"Baris, T.Z., Blier, P.U., Pichaud, N., Crawford, D.L., Oleksiak, M.F.","Gene by environmental interactions affecting oxidative phosphorylation and thermal sensitivity",2016,"American Journal of Physiology - Regulatory Integrative and Comparative Physiology","311","1",,"R157","R165",,6,10.1152/ajpregu.00008.2016.,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984596911&doi=10.1152%2fajpregu.00008.2016.&partnerID=40&md5=7557f02c53b4f5d4f057114d679fd429",Article,Scopus,2-s2.0-84984596911
"Drury, C., Dale, K.E., Panlilio, J.M., Miller, S.V., Lirman, D., Larson, E.A., Bartels, E., Crawford, D.L., Oleksiak, M.F.","Genomic variation among populations of threatened coral: Acropora cervicornis",2016,"BMC Genomics","17","1", 286,"","",,7,10.1186/s12864-016-2583-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963537506&doi=10.1186%2fs12864-016-2583-8&partnerID=40&md5=da20789dea1476c6dac27cf6b3dd119a",Article,Scopus,2-s2.0-84963537506
"Nunez, J.C.B., Seale, T.P., Fraser, M.A., Burton, T.L., Fortson, T.N., Hoover, D., Travis, J., Oleksiak, M.F., Crawford, D.L.","Population genomics of the euryhaline teleost Poecilia latipinna",2015,"PLoS ONE","10","9", e0137077,"","",,5,10.1371/journal.pone.0137077,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947758530&doi=10.1371%2fjournal.pone.0137077&partnerID=40&md5=3a0aaaf16ac1d2c895d331bfaa02b034",Article,Scopus,2-s2.0-84947758530
"Du, X., Crawford, D.L., Oleksiak, M.F.","Effects of Anthropogenic Pollution on the Oxidative Phosphorylation Pathway of Hepatocytes from Natural Populations of Fundulus heteroclitus",2015,"Aquatic Toxicology","165",,,"231","240",,7,10.1016/j.aquatox.2015.06.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84932632231&doi=10.1016%2fj.aquatox.2015.06.009&partnerID=40&md5=26a8d87f2970b72b02d6844c29165e9a",Article,Scopus,2-s2.0-84932632231
"Baris, T.Z., Crawford, D.L., Oleksiak, M.F.","Acclimation and acute temperature effects on population differences in oxidative phosphorylation",2015,"American Journal of Physiology - Regulatory Integrative and Comparative Physiology","310","2",,"R185","R196",,7,10.1152/ajpregu.00421.2015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983120174&doi=10.1152%2fajpregu.00421.2015&partnerID=40&md5=a8f433e7e665d5d2b1e26aba88a6facb",Article,Scopus,2-s2.0-84983120174
