Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Savelsberg, J.J., Halliday, T., Liu, S., Morrill, C., Seron, C., Silbey, S.","Discussion Law &amp; Society Review at Fifty: A Debate on the Future of Publishing by the Law &amp; Society Association",2016,"Law and Society Review","50","4",,"1017","1036",,,10.1111/lasr.12246,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994229313&doi=10.1111%2flasr.12246&partnerID=40&md5=def825a320d8d8cea7a406d2b47d3dae",Article,Scopus,2-s2.0-84994229313
"Evans, J., Huising, R., Silbey, S.S.","Accounting for accounts: Crafting ethnographic validity through team ethnography",2016,"Handbook of Qualitative Organizational Research: Innovative Pathways and Methods",,,,"143","155",,,10.4324/9781315849072,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960233427&doi=10.4324%2f9781315849072&partnerID=40&md5=e65d1f92773a0ef1a3b88545b79423a0",Book Chapter,Scopus,2-s2.0-84960233427
"Silbey, S.S.","The elephant in the room: constraints and consequences of a four-year undergraduate engineering degree",2015,"Engineering Studies","7","2-3",,"164","167",,1,10.1080/19378629.2015.1062488,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949540032&doi=10.1080%2f19378629.2015.1062488&partnerID=40&md5=3cfb0d77de3d516c78ab7a254204da61",Article,Scopus,2-s2.0-84949540032
"Seron, C., Silbey, S.S., Cech, E., Rubineau, B.","Persistence Is Cultural: Professional Socialization and the Reproduction of Sex Segregation",2015,"Work and Occupations","43","2",,"178","214",,8,10.1177/0730888415618728,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962767358&doi=10.1177%2f0730888415618728&partnerID=40&md5=d83537105f251053069053692d86f374",Article,Scopus,2-s2.0-84962767358
"Silbey, S.S.","The Courts in American Public Culture",2014,"Daedalus","143","3",,"140","156",,2,10.1162/DAED_a_00295,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903457433&doi=10.1162%2fDAED_a_00295&partnerID=40&md5=55b5bb8e017a55f7005cc62a5cad0741",Article,Scopus,2-s2.0-84903457433
"Gray, G.C., Silbey, S.S.","Governing inside the organization: Interpreting regulation and compliance",2014,"American Journal of Sociology","120","1",,"96","145",,10,10.1086/677187,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925283468&doi=10.1086%2f677187&partnerID=40&md5=5e6b49bd517935f96619d8fe36298487",Article,Scopus,2-s2.0-84925283468
"Silbey, S.S.","Organizational Challenges to Regulatory Enforcement and Compliance: A New Common Sense about Regulation",2013,"Annals of the American Academy of Political and Social Science","649","1",,"6","20",,2,10.1177/0002716213493066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881052488&doi=10.1177%2f0002716213493066&partnerID=40&md5=7907703e1acca6f3deb066a991f98ea7",Editorial,Scopus,2-s2.0-84881052488
"Huising, R., Silbey, S.S.","Constructing Consequences for Noncompliance: The Case of Academic Laboratories",2013,"Annals of the American Academy of Political and Social Science","649","1",,"157","177",,6,10.1177/0002716213492633,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881045494&doi=10.1177%2f0002716213492633&partnerID=40&md5=485ef07b45d3d1acc315429b524b8de5",Article,Scopus,2-s2.0-84881045494
"Gray, G.C., Silbey, S.S.","The other side of the compliance relationship",2011,"Explaining Compliance: Business Responses to Regulation",,,,"123","138",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865606457&partnerID=40&md5=3181ddc18f293b1df3dc38b06f96ce37",Book Chapter,Scopus,2-s2.0-84865606457
"Coslovsky, S., Pires, R., Silbey, S.S.","The pragmatic politics of regulatory enforcement",2011,"Handbook on the Politics of Regulation",,,,"322","334",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878158959&partnerID=40&md5=f25a6dfb6528ac2bffc70283b2d7ee36",Book Chapter,Scopus,2-s2.0-84878158959
