Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Bussey, K.A., Cavalier, A.R., Mraz, M.E., Oshin, K.D., Sarjeant, A., Pintauer, T.","Synthesis, characterization, X-ray crystallography analysis, and catalytic activity of bis(2-pyridylmethyl)amine copper complexes containing coupled pendent olefinic arms in atom transfer radical addition (ATRA) reactions",2016,"Polyhedron","114",,,"256","267",,3,10.1016/j.poly.2015.12.043,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962119087&doi=10.1016%2fj.poly.2015.12.043&partnerID=40&md5=1ce9618faaf0bc181bca612993ec8ed9",Article,Scopus,2-s2.0-84962119087
"Bussey, K.A., Cavalier, A.R., Connell, J.R., Mraz, M.E., Holderread, A., Oshin, K.D., Cordeiro, L., Pintauer, T., Joyce, M.V., Zeller, M.","Synthesis, characterization, X-ray crystallography analysis and kinetic study of tris(2-(4-trifluoromethylbenzylideneamino)ethyl)amine copper derivatives",2016,"Polyhedron","114",,,"13","22",,,10.1016/j.poly.2015.09.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974530367&doi=10.1016%2fj.poly.2015.09.005&partnerID=40&md5=fd68227070039bf3183b1c4cc71a9f2e",Article,Scopus,2-s2.0-84974530367
"Pintauer, T.","Towards the development of highly active copper catalysts for atom transfer radical addition (ATRA) and polymerization (ATRP)",2016,"Chemical Papers","70","1",,"22","42",,2,10.1515/chempap-2015-0183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946594988&doi=10.1515%2fchempap-2015-0183&partnerID=40&md5=4cc00f71b1f8d771661e424582c79420",Review,Scopus,2-s2.0-84946594988
"Bussey, K.A., Cavalier, A.R., Connell, J.R., Mraz, M.E., Holderread, A.S., Oshin, K.D., Pintauer, T.","Synthesis and Characterization of Copper Complexes with a Tridentate Nitrogen-Donor Ligand: An Integrated Research Experiment for Undergraduate Students",2015,"Journal of Chemical Education","92","12",,"2140","2145",,1,10.1021/acs.jchemed.5b00175,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949035025&doi=10.1021%2facs.jchemed.5b00175&partnerID=40&md5=ecf3773613b94bca80b40921414bdf1f",Article,Scopus,2-s2.0-84949035025
"Worch, J.C., Hellemann, E., Pros, G., Gayathri, C., Pintauer, T., Gil, R.R., Noonan, K.J.T.","Stability and Reactivity of 1,3-Benzothiaphosphole: Metalation and Diels-Alder Chemistry",2015,"Organometallics","34","22",,"5366","5373",,2,10.1021/acs.organomet.5b00583,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948689330&doi=10.1021%2facs.organomet.5b00583&partnerID=40&md5=9e8b008390f5146793ef8f45c08d72cd",Article,Scopus,2-s2.0-84948689330
"Trischler, A., Oshin, K., Pintauer, T.","Crystal structure of ammonium bis[(pyridin-2-yl)methyl]ammonium dichloride",2015,"Acta Crystallographica Section E: Crystallographic Communications","71",,,"o692","o693",,,10.1107/S2056989015015753,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957541840&doi=10.1107%2fS2056989015015753&partnerID=40&md5=f374ca675d31cd65c2c8a280adedd64e",Article,Scopus,2-s2.0-84957541840
"Kaur, A., Gorse, E.E., Ribelli, T.G., Jerman, C.C., Pintauer, T.","Atom transfer radical addition (ATRA) catalyzed by copper complexes with N,N,N′,N′-tetrakis(2-pyridylmethyl)ethylenediamine (TPEN) ligand",2015,"Polymer (United Kingdom)","72",,,"246","252",,4,10.1016/j.polymer.2015.02.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945450669&doi=10.1016%2fj.polymer.2015.02.021&partnerID=40&md5=95eaabbd2e3945674182b4977e2bf29f",Article,Scopus,2-s2.0-84945450669
"Tsai, C.-H., Chirdon, D.N., Kagalwala, H.N., Maurer, A.B., Kaur, A., Pintauer, T., Bernhard, S., Noonan, K.J.T.","Electron-Poor Thiophene 1,1-Dioxides: Synthesis, Characterization, and Application as Electron Relays in Photocatalytic Hydrogen Generation",2015,"Chemistry - A European Journal","21","32",,"11517","11524",,1,10.1002/chem.201500543,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937737379&doi=10.1002%2fchem.201500543&partnerID=40&md5=4752dc942d40a62be5cdb6957cebfe06",Article,Scopus,2-s2.0-84937737379
"Bussey, K.A., Cavalier, A.R., Connell, J.R., Mraz, M.E., Oshin, K.D., Pintauer, T., Oliver, A.G.","Structural studies of (prop-2-en-1-yl)bis[(pyridin-2-yl)methylidene]amine hetero-scorpionate copper complexes",2015,"Acta Crystallographica Section C: Structural Chemistry","71",,,"526","533",,1,10.1107/S2053229615010335,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937423456&doi=10.1107%2fS2053229615010335&partnerID=40&md5=c3a156fe3f7ea7fdc4fd28fae6815535",Article,Scopus,2-s2.0-84937423456
"Bussey, K.A., Cavalier, A.R., Connell, J.R., Mraz, M.E., Oshin, K.D., Pintauer, T., Gray, D.L., Parkin, S.","Crystal structure of orthorhombic {bis[(pyridin-2-yl)methyl](3,5,5,5-tetrachloropentyl)amine-κ3N,N′,N″}chloridocopper(II) perchlorate",2015,"Acta Crystallographica Section E: Crystallographic Communications","71","7",,"847","851",,,10.1107/S2056989015011792,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978132163&doi=10.1107%2fS2056989015011792&partnerID=40&md5=903ee431cfc79f493541dc4396885876",Article,Scopus,2-s2.0-84978132163
