Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Patsolic, J., Rouse, J.","Trinomials defining quintic number fields",2017,"International Journal of Number Theory","13","7",,"1881","1894",,,10.1142/S1793042117501032,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021753951&doi=10.1142%2fS1793042117501032&partnerID=40&md5=ed0668e0521b31072c3ed3f0c537e762",Article,Scopus,2-s2.0-85021753951
"DeBenedetto, J., Rouse, J.","Quadratic forms representing all integers coprime to 3",2017,"Ramanujan Journal",,,,"1","16",,,10.1007/s11139-016-9883-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015190109&doi=10.1007%2fs11139-016-9883-0&partnerID=40&md5=f624c485f2527a122ace067494a278fc",Article in Press,Scopus,2-s2.0-85015190109
"Rouse, J., Thorner, J.","The explicit Sato-Tate conjecture and densities pertaining to lehmer-type questions",2017,"Transactions of the American Mathematical Society","369","5",,"3575","3604",,,10.1090/tran/6793,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012070651&doi=10.1090%2ftran%2f6793&partnerID=40&md5=7c00b4d90e82d7d525bdb8fd5440a3b6",Article,Scopus,2-s2.0-85012070651
"Rouse, J., Yang, Y.","Three consecutive almost squares",2016,"International Journal of Number Theory","12","4",,"969","978",,,10.1142/S1793042116500603,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944811009&doi=10.1142%2fS1793042116500603&partnerID=40&md5=2be42232c51799e8aa4d5a95cb3770f8",Article,Scopus,2-s2.0-84944811009
"Gorman, A.B., Genao, T., Hwang, H., Kantor, N., Parsons, S., Rouse, J.","The density of primes dividing a particular non-linear recurrence sequence",2016,"Acta Arithmetica","175","1",,"71","100",,,10.4064/aa8265-4-2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994149388&doi=10.4064%2faa8265-4-2016&partnerID=40&md5=1f52e0bf4888bbf73d13907ac9cd9e90",Article,Scopus,2-s2.0-84994149388
"Rouse, J., Zureick-Brown, D.","Elliptic curves over ℚ and 2-adic images of Galois",2015,"Research in Number Theory","1","1", 12,"","",,3,10.1007/s40993-015-0013-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001756314&doi=10.1007%2fs40993-015-0013-7&partnerID=40&md5=854f520e6e85b1faa41378a6022870fa",Article,Scopus,2-s2.0-85001756314
"Rouse, J., Webb, J.J.","On spaces of modular forms spanned by eta-quotients",2015,"Advances in Mathematics","272",,,"200","224",,3,10.1016/j.aim.2014.12.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919338715&doi=10.1016%2fj.aim.2014.12.002&partnerID=40&md5=063d3696393a188770b98426609632bc",Article,Scopus,2-s2.0-84919338715
"Rouse, J.","Quadratic forms representing all odd positive integers",2014,"American Journal of Mathematics","136","6",,"1693","1745",,1,10.1353/ajm.2014.0041,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925064216&doi=10.1353%2fajm.2014.0041&partnerID=40&md5=9eb6b07a566bbb914ecc454fba0d60c8",Article,Scopus,2-s2.0-84925064216
"Cubre, P., Rouse, J.","Divisibility properties of the Fibonacci entry point",2014,"Proceedings of the American Mathematical Society","142","11",,"3771","3785",,,10.1090/S0002-9939-2014-12269-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923035249&doi=10.1090%2fS0002-9939-2014-12269-6&partnerID=40&md5=1a5a8a8d26036ff3ba14e96b703bb9cc",Article,Scopus,2-s2.0-84923035249
"Kim, B., Rouse, J.","Explicit bounds for the number of p-core partitions",2014,"Transactions of the American Mathematical Society","366","2",,"875","902",,2,10.1090/S0002-9947-2013-05883-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888119176&doi=10.1090%2fS0002-9947-2013-05883-7&partnerID=40&md5=f763d54b0c46c227b93766a5d60ba1c9",Article,Scopus,2-s2.0-84888119176
