Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Liu, F., Myers, A.G.","Development of a platform for the discovery and practical synthesis of new tetracycline antibiotics",2016,"Current Opinion in Chemical Biology","32",,,"48","57",,6,10.1016/j.cbpa.2016.03.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961944302&doi=10.1016%2fj.cbpa.2016.03.011&partnerID=40&md5=4b4b807ba9f56639dfc6b3814f7ab062",Review,Scopus,2-s2.0-84961944302
"Seiple, I.B., Zhang, Z., Jakubec, P., Langlois-Mercier, A., Wright, P.M., Hog, D.T., Yabu, K., Allu, S.R., Fukuzaki, T., Carlsen, P.N., Kitamura, Y., Zhou, X., Condakes, M.L., Szczypiski, F.T., Green, W.D., Myers, A.G.","A platform for the discovery of new macrolide antibiotics",2016,"Nature","533",,,"338","345",,31,10.1038/nature17967,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970948129&doi=10.1038%2fnature17967&partnerID=40&md5=5850f0f146a740896f073bc6c95a79d1",Article,Scopus,2-s2.0-84970948129
"Zhang, Z., Fukuzaki, T., Myers, A.G.","Synthesis of D -Desosamine and Analogs by Rapid Assembly of 3-Amino Sugars",2016,"Angewandte Chemie - International Edition","55","2",,"523","527",,5,10.1002/anie.201507357,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958747481&doi=10.1002%2fanie.201507357&partnerID=40&md5=b875ff85031da18bdba1b114914a9b63",Article,Scopus,2-s2.0-84958747481
"Pelish, H.E., Liau, B.B., Nitulescu, I.I., Tangpeerachaikul, A., Poss, Z.C., Da Silva, D.H., Caruso, B.T., Arefolov, A., Fadeyi, O., Christie, A.L., Du, K., Banka, D., Schneider, E.V., Jestel, A., Zou, G., Si, C., Ebmeier, C.C., Bronson, R.T., Krivtsov, A.V., Myers, A.G., Kohl, N.E., Kung, A.L., Armstrong, S.A., Lemieux, M.E., Taatjes, D.J., Shair, M.D.","Mediator kinase inhibition further activates super-enhancer-associated genes in AML",2015,"Nature","526","7572",,"273","276",,41,10.1038/nature14904,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944257870&doi=10.1038%2fnature14904&partnerID=40&md5=87ea4a161ce6850e75c6ff0c3e4c53f3",Article,Scopus,2-s2.0-84944257870
"Zhang, Z., Kitamura, Y., Myers, A.G.","An Efficient Directed Claisen Reaction Allows for Rapid Construction of 5,6-Disubstituted 1,3-Dioxin-4-ones",2015,"Synthesis (Germany)","47","18",,"2709","2712",,1,10.1055/s-0034-1378822,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940898608&doi=10.1055%2fs-0034-1378822&partnerID=40&md5=5fe9dcac8ad9583dc003ed4f6b4cd74a",Article,Scopus,2-s2.0-84940898608
"Mukherjee, H., Chan, K.-P., Andresen, V., Hanley, M.L., Gjertsen, B.T., Myers, A.G.","Interactions of the natural product (+)-avrainvillamide with nucleophosmin and exportin-1 mediate the cellular localization of nucleophosmin and its aml-associated mutants",2015,"ACS Chemical Biology","10","3",,"855","863",,8,10.1021/cb500872g,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925356890&doi=10.1021%2fcb500872g&partnerID=40&md5=ed3543bbb5ea3712cfb007f482313768",Article,Scopus,2-s2.0-84925356890
"Pröpper, K., Dittrich, B., Smaltz, D.J., Magauer, T., Myers, A.G.","Crystalline guanine adducts of natural and synthetic trioxacarcins suggest a common biological mechanism and reveal a basis for the instability of trioxacarcin A",2014,"Bioorganic and Medicinal Chemistry Letters","24","18",,"4410","4413",,1,10.1016/j.bmcl.2014.08.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906960929&doi=10.1016%2fj.bmcl.2014.08.016&partnerID=40&md5=320830e3ac78277bef1b24a95f704944",Article,Scopus,2-s2.0-84906960929
"Wright, P.M., Seiple, I.B., Myers, A.G.","The evolving role of chemical synthesis in antibacterial drug discovery",2014,"Angewandte Chemie - International Edition","53","34",,"8840","8869",,68,10.1002/anie.201310843,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905994821&doi=10.1002%2fanie.201310843&partnerID=40&md5=06e6340bb52a784b91c4bc3e8aab59c5",Review,Scopus,2-s2.0-84905994821
"Seiple, I.B., Mercer, J.A.M., Sussman, R.J., Zhang, Z., Myers, A.G.","Stereocontrolled synthesis of syn-β-hydroxy-α-amino acids by direct aldolization of pseudoephenamine glycinamide",2014,"Angewandte Chemie - International Edition","53","18",,"4642","4647",,10,10.1002/anie.201400928,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899656982&doi=10.1002%2fanie.201400928&partnerID=40&md5=81c9bbcbd0d6bcf166ab7f470608a5d2",Article,Scopus,2-s2.0-84899656982
"Magauer, T., Smaltz, D.J., Myers, A.G.","Component-based syntheses of trioxacarcin a, DC-45-A1 and structural analogues",2014,"Synlett","25","3",,"A19","A22",,,10.1055/s-0033-1340522,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893701222&doi=10.1055%2fs-0033-1340522&partnerID=40&md5=0e117f5ea415ec876dfd71f71c7c454e",Short Survey,Scopus,2-s2.0-84893701222
"Blasdel, L.K., Lee, D., Sun, B., Myers, A.G.","(S)-4-Trimethylsilyl-3-butyn-2-ol as an auxiliary for stereocontrolled synthesis of salinosporamide analogs with modifications at positions C2 and C5",2013,"Bioorganic and Medicinal Chemistry Letters","23","24",,"6905","6910",,1,10.1016/j.bmcl.2013.09.066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888877005&doi=10.1016%2fj.bmcl.2013.09.066&partnerID=40&md5=449779d1259da67801eed3f6cfcdf6f0",Article,Scopus,2-s2.0-84888877005
"Mellem, K.T., Myers, A.G.","A simple, scalable synthetic route to (+)- and (-)-pseudoephenamine",2013,"Organic Letters","15","21",,"5594","5597",,10,10.1021/ol402815d,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887056372&doi=10.1021%2fol402815d&partnerID=40&md5=48e491ca07337515f5e2ea1b0582fc40",Article,Scopus,2-s2.0-84887056372
"Magauer, T., Smaltz, D.J., Myers, A.G.","Component-based syntheses of trioxacarcin A, DC-45-A1 and structural analogues",2013,"Nature Chemistry","5","10",,"886","893",,15,10.1038/nchem.1746,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884830343&doi=10.1038%2fnchem.1746&partnerID=40&md5=da4ca710458c1ca166f943dbb577f1ba",Article,Scopus,2-s2.0-84884830343
"Hugelshofer, C.L., Mellem, K.T., Myers, A.G.","Synthesis of quaternary α-methyl α-amino acids by asymmetric alkylation of pseudoephenamine alaninamide pivaldimine",2013,"Organic Letters","15","12",,"3134","3137",,16,10.1021/ol401337p,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879356110&doi=10.1021%2fol401337p&partnerID=40&md5=f93af64bbe6faa4bc508c5576671c417",Article,Scopus,2-s2.0-84879356110
"Morales, M.R., Mellem, K.T., Myers, A.G.","Pseudoephenamine: A practical chiral auxiliary for asymmetric synthesis",2012,"Angewandte Chemie - International Edition","51","19",,"4568","4571",,33,10.1002/anie.201200370,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860724488&doi=10.1002%2fanie.201200370&partnerID=40&md5=fd4b869d4e11a11ccd3c6a8534a35073",Article,Scopus,2-s2.0-84860724488
"Smaltz, D.J., Švenda, J., Myers, A.G.","Diastereoselective additions of allylmetal reagents to free and protected syn-α,β-dihydroxyketones enable efficient synthetic routes to methyl trioxacarcinoside A",2012,"Organic Letters","14","7",,"1812","1815",,7,10.1021/ol300377a,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859575146&doi=10.1021%2fol300377a&partnerID=40&md5=926cc267ba774a6ab4ddcfaff1294a56",Article,Scopus,2-s2.0-84859575146
"Wright, P.M., Myers, A.G.","Methodological advances permit the stereocontrolled construction of diverse fully synthetic tetracyclines containing an all-carbon quaternary center at position C5a",2011,"Tetrahedron","67","51",,"9853","9869",,14,10.1016/j.tet.2011.09.143,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255127418&doi=10.1016%2fj.tet.2011.09.143&partnerID=40&md5=73b0db4c0c06c999f39210b9156631a0",Article,Scopus,2-s2.0-81255127418
"Si, C., Myers, A.G.","A versatile synthesis of substituted isoquinolines",2011,"Angewandte Chemie - International Edition","50","44",,"10409","10413",,28,10.1002/anie.201104769,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054977399&doi=10.1002%2fanie.201104769&partnerID=40&md5=afe67b8e40cdd016b4ba1791ac009261",Article,Scopus,2-s2.0-80054977399
"Magauer, T., Myers, A.G.","Short and efficient synthetic route to methyl α-trioxacarcinoside B and anomerically activated derivatives",2011,"Organic Letters","13","20",,"5584","5587",,6,10.1021/ol202315m,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054706969&doi=10.1021%2fol202315m&partnerID=40&md5=a7fdbec8a667109cfca3feb793c065ef",Article,Scopus,2-s2.0-80054706969
"Smaltz, D.J., Myers, A.G.","Scalable synthesis of enantiomerically pure syn -2,3-dihydroxybutyrate by sharpless asymmetric dihydroxylation of p -phenylbenzyl crotonate",2011,"Journal of Organic Chemistry","76","20",,"8554","8559",,4,10.1021/jo2016746,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054100632&doi=10.1021%2fjo2016746&partnerID=40&md5=9137bd34e74451a159f6821f6218d1ae",Article,Scopus,2-s2.0-80054100632
"Simmons, R.L., Yu, R.T., Myers, A.G.","Storable arylpalladium(II) reagents for alkene labeling in aqueous media",2011,"Journal of the American Chemical Society","133","40",,"15870","15873",,15,10.1021/ja206339s,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053493606&doi=10.1021%2fja206339s&partnerID=40&md5=b1311d87f2bf483a9b570ef3f03d796c",Article,Scopus,2-s2.0-80053493606
