Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Savanur, H.M., Kalkhambkar, R.G., Laali, K.K.","Piperidine-appended imidazolium ionic liquid as task-specific basic-IL for Suzuki and Heck reactions and for tandem Wittig-Suzuki, Wittig-Heck, Horner-Emmons-Suzuki, and Horner-Emmons-Heck protocols",2017,"Applied Catalysis A: General","543",,,"150","161",,,10.1016/j.apcata.2017.06.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021284312&doi=10.1016%2fj.apcata.2017.06.015&partnerID=40&md5=5b27eb775acb49204eb6af0b8d9a64e0",Article,Scopus,2-s2.0-85021284312
"Borosky, G.L., Laali, K.K.","A computational study of SF<inf>5</inf>-substituted carbocations",2017,"Journal of Fluorine Chemistry","197",,,"118","133",,,10.1016/j.jfluchem.2017.04.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018524003&doi=10.1016%2fj.jfluchem.2017.04.002&partnerID=40&md5=8ced779386dbab1b81d6ed8ce96db727",Article,Scopus,2-s2.0-85018524003
"Laali, K.K., Rathman, B.M., Bunge, S.D., Qi, X., Borosky, G.L.","Fluoro-curcuminoids and curcuminoid-BF<inf>2</inf> adducts: Synthesis, X-ray structures, bioassay, and computational/docking study",2016,"Journal of Fluorine Chemistry","191",,,"29","41",,1,10.1016/j.jfluchem.2016.09.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988392342&doi=10.1016%2fj.jfluchem.2016.09.009&partnerID=40&md5=49109904b7563c865ef25373109b8598",Article,Scopus,2-s2.0-84988392342
"Savanur, H.M., Kalkhambkar, R.G., Aridoss, G., Laali, K.K.","[bmim(SO<inf>3</inf>H)][OTf]/[bmim][X] and Zn(NTf<inf>2</inf>)<inf>2</inf>/[bmim][X] (X = PF<inf>6</inf> and BF<inf>4</inf>); Efficient catalytic systems for the synthesis of tetrahydropyrimidin-ones (-thiones) via the Biginelli reaction",2016,"Tetrahedron Letters","57","27-28",,"3029","3035",,2,10.1016/j.tetlet.2016.05.103,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974626031&doi=10.1016%2fj.tetlet.2016.05.103&partnerID=40&md5=945bc193f5469a8d792e7d29d39b1e5f",Article,Scopus,2-s2.0-84974626031
"Laali, K.K., Jamalian, A., Borosky, G.L.","Piperidine-appended imidazolium ionic liquids as task-specific catalysts: computational study, synthesis, and multinuclear NMR",2016,"Journal of Physical Organic Chemistry","29","7",,"346","351",,1,10.1002/poc.3541,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977871255&doi=10.1002%2fpoc.3541&partnerID=40&md5=b7610795b1835fe1b27f2a634a69cc2e",Article,Scopus,2-s2.0-84977871255
"Laali, K.K.","Ionic liquids as novel media for electrophilic/onium ion chemistry and metal-mediated reactions: A progress summary",2016,"Arkivoc","2016","1",,"150","171",,3,10.3998/ark.5550190.p009.490,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975148064&doi=10.3998%2fark.5550190.p009.490&partnerID=40&md5=b6f8ff19d9aa4be60c0457eae1a18000",Review,Scopus,2-s2.0-84975148064
"Savanur, H.M., Kalkhambkar, R.G., Laali, K.K.","Pd(OAc)<inf>2</inf> catalyzed homocoupling of arenediazonium salts in ionic liquids: Synthesis of symmetrical biaryls",2016,"Tetrahedron Letters","57","6",,"663","667",,3,10.1016/j.tetlet.2015.12.108,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954467871&doi=10.1016%2fj.tetlet.2015.12.108&partnerID=40&md5=de252f40516479701cff417dacea3d24",Article,Scopus,2-s2.0-84954467871
"Reddy, A.S., Laali, K.K.","Mild and selective α-fluorination of carbonyl compounds (ketones, 1,3-diketones, β-ketoesters, α-nitroketones, and β-ketonitriles) with Selectfluor (F-TEDA-BF<inf>4</inf>) in imidazolium ILs [BMIM/PF<inf>6</inf> or BMIM/NTf<inf>2</inf>] with Brønsted-acidic IL [PMIM(SO<inf>3</inf>H)/OTf] as promoter",2015,"Tetrahedron Letters","56","41",,"5495","5499",,3,10.1016/j.tetlet.2015.07.084,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941259340&doi=10.1016%2fj.tetlet.2015.07.084&partnerID=40&md5=a46b22b95db96d0f0edaa86e6168a4f1",Article,Scopus,2-s2.0-84941259340
"Borosky, G.L., Laali, K.K.","In Silico Study on Chemical Properties and Reactivity of Enal Derivatives",2015,"European Journal of Organic Chemistry","2015","30",,"6615","6623",,,10.1002/ejoc.201500853,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945440702&doi=10.1002%2fejoc.201500853&partnerID=40&md5=6da6016d9d47834eba3a5b7e8d503da7",Article,Scopus,2-s2.0-84945440702
"Reddy, S., Laali, K.K.","Reaction of allene esters with Selectfluor/TMSX (X = I, Br, Cl) and Selectfluor/NH<inf>4</inf>SCN: Competing oxidative/electrophilic dihalogenation and nucleophilic/conjugate addition",2015,"Beilstein Journal of Organic Chemistry","11",,,"1641","1648",,1,10.3762/bjoc.11.180,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962173213&doi=10.3762%2fbjoc.11.180&partnerID=40&md5=feb256168f5cb0f914c8a44e725e1451",Article,Scopus,2-s2.0-84962173213
