Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Scroggins, W.A., Mackie, D.M., Allen, T.J., Sherman, J.W.","Reducing Prejudice With Labels: Shared Group Memberships Attenuate Implicit Bias and Expand Implicit Group Boundaries",2016,"Personality and Social Psychology Bulletin","42","2",,"219","229",,2,10.1177/0146167215621048,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955488486&doi=10.1177%2f0146167215621048&partnerID=40&md5=d544b52aeaebca15d293d4255d4b85a0",Article,Scopus,2-s2.0-84955488486
"Allen, T.J., O’Shea, R.P.","Introduction",2014,"Building Technology Transfer Within Research Universities: An Entrepreneurial Approach",,,,"1","11",,,10.1017/CBO9781139046930.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954129406&doi=10.1017%2fCBO9781139046930.003&partnerID=40&md5=c92a2402e396f3cd5e6c67af2c2b4793",Book Chapter,Scopus,2-s2.0-84954129406
"Allen, T., Burdick, J., Rimon, E.","Two-fingered caging of polygons via contact-space graph search",2012,"Proceedings - IEEE International Conference on Robotics and Automation",,, 6225281,"4183","4189",,6,10.1109/ICRA.2012.6225281,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864451710&doi=10.1109%2fICRA.2012.6225281&partnerID=40&md5=f377b4ff6ae6169a9c260caec8441810",Conference Paper,Scopus,2-s2.0-84864451710
"Gonsalkorale, K., Sherman, J.W., Allen, T.J., Klauer, K.C., Amodio, D.M.","Accounting for successful control of implicit racial bias: The roles of association activation, response monitoring, and overcoming bias",2011,"Personality and Social Psychology Bulletin","37","11",,"1534","1545",,27,10.1177/0146167211414064,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052861427&doi=10.1177%2f0146167211414064&partnerID=40&md5=67fd07920acd0b3be4d99d27e7ef27d0",Article,Scopus,2-s2.0-80052861427
"Allen, T.J., Sherman, J.W.","Ego threat and intergroup bias: A test of motivated-activation versus self-regulatory accounts",2011,"Psychological Science","22","3",,"331","333",,8,10.1177/0956797611399291,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954511832&doi=10.1177%2f0956797611399291&partnerID=40&md5=0f563b2baf460b51eb7a722a3fd2e0c5",Article,Scopus,2-s2.0-79954511832
"Herek, G.M., Norton, A.T., Allen, T.J., Sims, C.L.","Demographic, psychological, and social characteristics of self-identified lesbian, gay, and bisexual adults in a US probability sample",2010,"Sexuality Research and Social Policy","7","3",,"176","200",,97,10.1007/s13178-010-0017-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149468833&doi=10.1007%2fs13178-010-0017-y&partnerID=40&md5=aa3609f4b6a2dc5ea6438eb109989705",Article,Scopus,2-s2.0-78149468833
"Gonsalkorale, K., Allen, T.J., Sherman, J.W., Klauer, K.C.","Mechanisms of group membership and exemplar exposure effects on implicit attitudes",2010,"Social Psychology","41","3",,"158","168",,14,10.1027/1864-9335/a000023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955860806&doi=10.1027%2f1864-9335%2fa000023&partnerID=40&md5=52a2ee041c4fed7f670cbb4e7399fa68",Article,Scopus,2-s2.0-77955860806
"Gonsalkorale, K., Sherman, J.W., Allen, T.J.","Self-Control Over Automatic Associations",2010,"Self Control in Society, Mind, and Brain",,,,"","",,,10.1093/acprof:oso/9780195391381.003.0013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921259649&doi=10.1093%2facprof%3aoso%2f9780195391381.003.0013&partnerID=40&md5=d145cafbd257871d30c8fb5f045a21eb",Book Chapter,Scopus,2-s2.0-84921259649
"Allen, T.J., Sherman, J.W., Klauer, K.C.","Social context and the self-regulation of implicit bias",2010,"Group Processes and Intergroup Relations","13","2",,"137","149",,13,10.1177/1368430209353635,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649283674&doi=10.1177%2f1368430209353635&partnerID=40&md5=896fe4c98aa9b0eea083ce136a41c44e",Article,Scopus,2-s2.0-77649283674
"Allen, T.J., Sherman, J.W., Conrey, F.R., Stroessner, S.J.","Stereotype strength and attentional bias: Preference for confirming versus disconfirming information depends on processing capacity",2009,"Journal of Experimental Social Psychology","45","5",,"1081","1087",,17,10.1016/j.jesp.2009.06.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049088654&doi=10.1016%2fj.jesp.2009.06.002&partnerID=40&md5=1bd01c257383f98a627d96a1dc74be57",Article,Scopus,2-s2.0-68049088654
"Roche, F., O'Shea, R.P., Allen, T.J., Breznitz, D.","The dynamics of an emerging entrepreneurial region in ireland",2008,"Entrepreneurship in Emerging Regions Around the World: Theory, Evidence and Implications",,,,"9","46",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858305198&partnerID=40&md5=428bb65a086a4776ad0cdd682dff65b9",Book Chapter,Scopus,2-s2.0-84858305198
"Bassanino, M., Underwood, J., Allen, T., Khosrowshahi, F., Stokes, E.","Towards developing an industry led educational framework using lean approach",2008,"Proceedings of IGLC16: 16th Annual Conference of the International Group for Lean Construction",,,,"281","286",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856667689&partnerID=40&md5=bb4168131d168c7d39a07e76a5163baa",Conference Paper,Scopus,2-s2.0-84856667689
"Allen, T.J., Tomlin, B., Hauptman, O.","Combining organisational and physical location to manage knowledge dissemination",2008,"International Journal of Technology Management","44","1-2",,"234","250",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54149088469&partnerID=40&md5=af3d2ef83490de5fd5eea623d77cfd07",Article,Scopus,2-s2.0-54149088469
"O'Shea, R.P., Chugh, H., Allen, T.J.","Determinants and consequences of university spinoff activity: A conceptual framework",2008,"Journal of Technology Transfer","33","6",,"653","666",,113,10.1007/s10961-007-9060-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50249175119&doi=10.1007%2fs10961-007-9060-0&partnerID=40&md5=8bd5caf5d8232105a51dae0d0e0966a7",Article,Scopus,2-s2.0-50249175119
"Sherman, J.W., Gawronski, B., Gonsalkorale, K., Hugenberg, K., Allen, T.J., Groom, C.J.","The Self-Regulation of Automatic Associations and Behavioral Impulses",2008,"Psychological Review","115","2",,"314","335",,123,10.1037/0033-295X.115.2.314,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43449136458&doi=10.1037%2f0033-295X.115.2.314&partnerID=40&md5=d181ea4b0791f4b8b65ff2f5ac173051",Article,Scopus,2-s2.0-43449136458
