Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Walkup, D.K., Leavitt, D.J., Fitzgerald, L.A.","Effects of habitat fragmentation on population structure of dune-dwelling lizards",2017,"Ecosphere","8","3", 1729,"","",,,10.1002/ecs2.1729,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017500877&doi=10.1002%2fecs2.1729&partnerID=40&md5=00fac52f0840789b640fc47430b0fb2b",Article,Scopus,2-s2.0-85017500877
"Fitzgerald, L.A., Stronza, A.L.","In Defense of the Ecotourism Shield: A Response to Geffroy et al.",2016,"Trends in Ecology and Evolution","31","2",,"94","95",,1,10.1016/j.tree.2015.11.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953410308&doi=10.1016%2fj.tree.2015.11.002&partnerID=40&md5=c320ae168d83db1101f77dbdf41fcb3c",Letter,Scopus,2-s2.0-84953410308
"Treglia, M.L., Fisher, R.N., Fitzgerald, L.A.","Integrating multiple distribution models to guide conservation efforts of an endangered toad",2015,"PLoS ONE","10","6", e0131628,"","",,2,10.1371/journal.pone.0131628,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939199852&doi=10.1371%2fjournal.pone.0131628&partnerID=40&md5=175a51edae142a735c60d0dbcbdd48c8",Article,Scopus,2-s2.0-84939199852
"McEachern, M.A., Yackel Adams, A.A., Klug, P.E., Fitzgerald, L.A., Reed, R.N.","Brumation of Introduced Black and White Tegus, Tupinambis merianae (Squamata: Teiidae), in Southern Florida",2015,"Southeastern Naturalist","14","2",,"319","328",,1,10.1656/058.014.0207,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934995012&doi=10.1656%2f058.014.0207&partnerID=40&md5=a18369ab0b41b3446655cb343d73488b",Article,Scopus,2-s2.0-84934995012
"Schalk, C.M., Fitzgerald, L.A.","Ontogenetic shifts in ambush-site selection of a sit-and-wait predator, the chacoan horned frog (ceratophrys cranwelli)",2015,"Canadian Journal of Zoology","93","6",,"461","467",,2,10.1139/cjz-2014-0320,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930582479&doi=10.1139%2fcjz-2014-0320&partnerID=40&md5=af5ce8f4fd79eb8a5580a641710d57a1",Article,Scopus,2-s2.0-84930582479
"Ryberg, W.A., Fitzgerald, L.A.","Sand grain size composition influences subsurface oxygen diffusion and distribution of an endemic, psammophilic lizard",2015,"Journal of Zoology","295","2",,"116","121",,,10.1111/jzo.12184,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921787082&doi=10.1111%2fjzo.12184&partnerID=40&md5=ed3d442f97ec4279ac187f22bd005fee",Article,Scopus,2-s2.0-84921787082
"Ryberg, W.A., Hill, M.T., Painter, C.W., Fitzgerald, L.A.","Linking irreplaceable landforms in a self-organizing landscape to sensitivity of population vital rates for an ecological specialist",2015,"Conservation Biology","29","3",,"888","898",,3,10.1111/cobi.12429,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929275881&doi=10.1111%2fcobi.12429&partnerID=40&md5=b2f438c9dba737793ee651434a742197",Article,Scopus,2-s2.0-84929275881
"Fitzgerald, L.A., Treglia, M.L., Angeli, N., Hibbitts, T.J., Leavitt, D.J., Subalusky, A.L., Lundgren, I., Hillis-Starr, Z.","Determinants of successful establishment and post-translocation dispersal of a new population of the critically endangered St. Croix ground lizard (Ameiva polops)",2015,"Restoration Ecology","23","6",,"776","786",,2,10.1111/rec.12248,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944890102&doi=10.1111%2frec.12248&partnerID=40&md5=76b060e112c312859de055d50631076a",Article,Scopus,2-s2.0-84944890102
"Smolensky, N.L., Hurtado, L.A., Fitzgerald, L.A.","DNA barcoding of Cameroon samples enhances our knowledge on the distributional limits of putative species of Osteolaemus (African dwarf crocodiles)",2014,"Conservation Genetics","16","1",,"235","240",,6,10.1007/s10592-014-0639-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929934865&doi=10.1007%2fs10592-014-0639-3&partnerID=40&md5=4b669b650402f1042111840f94356752",Article,Scopus,2-s2.0-84929934865
"Hurtado, L.A., Santamaria, C.A., Fitzgerald, L.A.","The phylogenetic position of the critically endangered Saint Croix ground lizard Ameiva polops: Revisiting molecular systematics of West Indian Ameiva",2014,"Zootaxa","3794","2",,"254","262",,2,10.11646/zootaxa.3794.2.4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899879577&doi=10.11646%2fzootaxa.3794.2.4&partnerID=40&md5=ac406efee27fce26e7906301ff0107b5",Article,Scopus,2-s2.0-84899879577
"Woodward, R.T., Stronza, A., Shapiro-Garza, E., Fitzgerald, L.A.","Market-based conservation: Aligning static theory with dynamic systems",2014,"Natural Resources Forum","38","4",,"235","247",,1,10.1111/1477-8947.12058,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911940019&doi=10.1111%2f1477-8947.12058&partnerID=40&md5=d4a15889cfb3a66048316469a2cceb44",Article,Scopus,2-s2.0-84911940019
"Leavitt, D.J., Fitzgerald, L.A.","Disassembly of a dune-dwelling lizard community due to landscape fragmentation",2013,"Ecosphere","4","8", 97,"","",,12,10.1890/ES13-00032.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894528361&doi=10.1890%2fES13-00032.1&partnerID=40&md5=c04e0665d7df06c65175a2fe08841075",Article,Scopus,2-s2.0-84894528361
"Chan, L.M., Archie, J.W., Yoder, A.D., Fitzgerald, L.A.","Erratum: Review of the systematic status of Sceloporus arenicolus Degenhardt and Jones, 1972 with an estimate of divergence time (Zootaxa (2013) 3664:3 (312-320))",2013,"Zootaxa","3686","1",,"99","100",,,10.11646/zootaxa.3686.1.8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880316967&doi=10.11646%2fzootaxa.3686.1.8&partnerID=40&md5=04bd68d8ee2aca9da9e50c408a62abc6",Erratum,Scopus,2-s2.0-84880316967
