Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Endow, J.K., Rocha, A.G., Baldwin, A.J., Roston, R.L., Yamaguchi, T., Kamikubo, H., Inoue, K.","Polyglycine acts as a rejection signal for protein transport at the chloroplast envelope",2016,"PLoS ONE","11","12", e0167802,"","",,,10.1371/journal.pone.0167802,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004191355&doi=10.1371%2fjournal.pone.0167802&partnerID=40&md5=a61a935d6253528c2b4ed9b2f0ece61f",Article,Scopus,2-s2.0-85004191355
"Paila, Y.D., Richardson, L.G.L., Inoue, H., Parks, E.S., McMahon, J., Inoue, K., Schnell, D.J.","Multi-functional roles for the polypeptide transport associated domains of Toc75 in chloroplast protein import",2016,"eLife","5","MARCH2016", e12631,"","",,7,10.7554/eLife.12631,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962286485&doi=10.7554%2feLife.12631&partnerID=40&md5=7359c9231196daf54a4345c000701587",Article,Scopus,2-s2.0-84962286485
"Klasek, L., Inoue, K.","Dual Protein Localization to the Envelope and Thylakoid Membranes Within the Chloroplast",2016,"International Review of Cell and Molecular Biology","323",,,"231","263",,2,10.1016/bs.ircmb.2015.12.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959179470&doi=10.1016%2fbs.ircmb.2015.12.008&partnerID=40&md5=96edf6c2a4402729b796a4fbddb66ee1",Article,Scopus,2-s2.0-84959179470
"Endow, J.K., Singhal, R., Fernandez, D.E., Inoue, K.","Chaperone-assisted post-translational transport of plastidic type i signal peptidase 1",2015,"Journal of Biological Chemistry","290","48",,"28778","28791",,2,10.1074/jbc.M115.684829,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948452045&doi=10.1074%2fjbc.M115.684829&partnerID=40&md5=818fc5242583d9708139f9afaa3aad3a",Article,Scopus,2-s2.0-84948452045
"Inoue, K.","Emerging knowledge of the organelle outer membranes – Research snapshots and an updated list of the chloroplast outer envelope proteins",2015,"Frontiers in Plant Science","6","APR", 278,"","",5,3,10.3389/fpls.2015.00278,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934878754&doi=10.3389%2ffpls.2015.00278&partnerID=40&md5=b9cb2b88002f0c3cbc6e4e3ddf6bf2f4",Editorial,Scopus,2-s2.0-84934878754
"Gou, J.-Y., Li, K., Wu, K., Wang, X., Lin, H., Cantu, D., Uauy, C., Dobon-Alonso, A., Midorikawa, T., Inoue, K., Sánchez, J., Fu, D., Blechl, A., Wallington, E., Fahima, T., Meeta, M., Epstein, L., Dubcovsky, J.","Wheat stripe rust resistance protein WKS1 reduces the ability of the thylakoid-associated ascorbate peroxidase to detoxify reactive oxygen species",2015,"Plant Cell","27","6",,"1755","1770",,17,10.1105/tpc.114.134296,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936936058&doi=10.1105%2ftpc.114.134296&partnerID=40&md5=08e226056acfb897dadee27d3a8f1aa2",Article,Scopus,2-s2.0-84936936058
"Day, P.M., Potter, D., Inoue, K.","Evolution and targeting of omp85 homologs in the chloroplast outer envelope membrane",2014,"Frontiers in Plant Science","5","OCT", 535,"","",18,10,10.3389/fpls.2014.00535,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908006665&doi=10.3389%2ffpls.2014.00535&partnerID=40&md5=14d434426e4533b40228b51757b0f339",Article,Scopus,2-s2.0-84908006665
"Midorikawa, T., Endow, J.K., Dufour, J., Zhu, J., Inoue, K.","Plastidic type i signal peptidase 1 is a redox-dependent thylakoidal processing peptidase",2014,"Plant Journal","80","4",,"592","603",,9,10.1111/tpj.12655,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907988941&doi=10.1111%2ftpj.12655&partnerID=40&md5=75ac4161f42013abe5b3b5f2f843dea9",Article,Scopus,2-s2.0-84907988941
"Midorikawa, T., Inoue, K.","Multiple fates of non-mature lumenal proteins in thylakoids",2013,"Plant Journal","76","1",,"73","86",,6,10.1111/tpj.12273,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884910720&doi=10.1111%2ftpj.12273&partnerID=40&md5=a3eee79e96bf9634b0a7107f55216db2",Article,Scopus,2-s2.0-84884910720
"Endow, J.K., Inoue, K.","Stable complex formation of thylakoidal processing peptidase and PGRL1",2013,"FEBS Letters","587","14",,"2226","2231",,6,10.1016/j.febslet.2013.05.050,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879684497&doi=10.1016%2fj.febslet.2013.05.050&partnerID=40&md5=bfad8473e85eda47830f597d55e9172f",Article,Scopus,2-s2.0-84879684497
