Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Pool, T., Holtgrieve, G., Elliott, V., McCann, K., McMeans, B., Rooney, N., Smits, A., Phanara, T., Cooperman, M., Clark, S., Phen, C., Chhuoy, S.","Seasonal increases in fish trophic niche plasticity within a flood-pulse river ecosystem (Tonle Sap Lake, Cambodia)",2017,"Ecosphere","8","7", e01881,"","",,,10.1002/ecs2.1881/full,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025464817&doi=10.1002%2fecs2.1881%2ffull&partnerID=40&md5=948137d13257c605574fde303dfa0aa3",Article,Scopus,2-s2.0-85025464817
"Paukert, C.P., Lynch, A.J., Beard, T.D., Chen, Y., Cooke, S.J., Cooperman, M.S., Cowx, I.G., Ibengwe, L., Infante, D.M., Myers, B.J.E., Nguyễn, H.P., Winfield, I.J.","Designing a global assessment of climate change on inland fishes and fisheries: knowns and needs",2017,"Reviews in Fish Biology and Fisheries","27","2",,"393","409",,1,10.1007/s11160-017-9477-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019263749&doi=10.1007%2fs11160-017-9477-y&partnerID=40&md5=218f35a8e4097a4e4817fb1ba1ab1aeb",Article,Scopus,2-s2.0-85019263749
"McCann, K.S., Gellner, G., McMeans, B.C., Deenik, T., Holtgrieve, G., Rooney, N., Hannah, L., Cooperman, M., Nam, S.","Food webs and the sustainability of indiscriminate fisheries",2016,"Canadian Journal of Fisheries and Aquatic Sciences","73","4",,"656","665",,6,10.1139/cjfas-2015-0044,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962069636&doi=10.1139%2fcjfas-2015-0044&partnerID=40&md5=40c2b9c20787ee8ebcc0e1b66f4e660c",Article,Scopus,2-s2.0-84962069636
"Hawkes, J.P., Saunders, R., Vashon, A.D., Cooperman, M.S.","Assessing efficacy of non-lethal harassment of double-crested cormorants to improve atlantic salmon smolt survival",2013,"Northeastern Naturalist","20","1",,"1","18",,6,10.1656/045.020.0101,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876515225&doi=10.1656%2f045.020.0101&partnerID=40&md5=e2e00003f113cad5fd7ba68d8e707b48",Article,Scopus,2-s2.0-84876515225
"Music, P.A., Hawkes, J.P., Cooperman, M.S.","Magnitude and causes of smolt mortality in rotary screw traps: An Atlantic salmon case study",2010,"North American Journal of Fisheries Management","30","3",,"713","722",,8,10.1577/M09-181.1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954523499&doi=10.1577%2fM09-181.1&partnerID=40&md5=853ada2946b54bf7907f05ae92d18ddb",Article,Scopus,2-s2.0-79954523499
"Cooperman, M.S., Hinch, S.G., Crossin, G.T., Cooke, S.J., Patterson, D.A., Olsson, I., Lotto, A.G., Welch, D.W., Shrimpton, J.M., Van Der Kraak, G., Farrell, A.P.","Effects of experimental manipulations of salinity and maturation status on the physiological condition and mortality of homing adult sockeye salmon held in a laboratory",2010,"Physiological and Biochemical Zoology","83","3",,"459","472",,20,10.1086/650473,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952044569&doi=10.1086%2f650473&partnerID=40&md5=19e134c0485a54e51335ae4652798190",Article,Scopus,2-s2.0-77952044569
"Cooperman, M.S., Markle, D.F., Terwilliger, M., Simon, D.C.","A production estimate approach to analyze habitat and weather effects on recruitment of two endangered freshwater fish",2010,"Canadian Journal of Fisheries and Aquatic Sciences","67","1",,"28","41",,3,10.1139/F09-165,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449123776&doi=10.1139%2fF09-165&partnerID=40&md5=aaed7b6e983d31c7c01a26345124cabc",Article,Scopus,2-s2.0-72449123776
"Crossin, G.T., Hinch, S.G., Cooke, S.J., Cooperman, M.S., Patterson, D.A., Welch, D.W., Hanson, K.C., Olsson, I., English, K.K., Farrell, A.P.","Mechanisms influencing the timing and success of reproductive migration in a capital breeding semelparous fish species, the sockeye salmon",2009,"Physiological and Biochemical Zoology","82","6",,"635","652",,38,10.1086/605878,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449380773&doi=10.1086%2f605878&partnerID=40&md5=67deaa7bc5208a9f1c7f5b27a2ab2ae2",Article,Scopus,2-s2.0-70449380773
"Cooperman, M.S., Hinch, S.G., Bennett, S., Branton, M.A., Galbraith, R.V., Quigley, J.T., Heise, B.A.","Streambank restoration effectiveness: Lessons learned from a comparative study",2007,"Fisheries","32","6",,"278","291",,5,10.1577/1548-8446(2007)32[278:SRELFA]2.0.CO;2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548234336&doi=10.1577%2f1548-8446%282007%2932%5b278%3aSRELFA%5d2.0.CO%3b2&partnerID=40&md5=2c64cd744ca932695da718cf56fdd956",Article,Scopus,2-s2.0-34548234336
"Cooke, S.J., Bunt, C.M., Hamilton, S.J., Jennings, C.A., Pearson, M.P., Cooperman, M.S., Markle, D.F.","Threats, conservation strategies, and prognosis for suckers (Catostomidae) in North America: Insights from regional case studies of a diverse family of non-game fishes",2005,"Biological Conservation","121","3",,"317","331",,86,10.1016/j.biocon.2004.05.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344662242&doi=10.1016%2fj.biocon.2004.05.015&partnerID=40&md5=b1527300036d08e4a6e11677decf9656",Review,Scopus,2-s2.0-4344662242
