Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Wallace, I.J., Winchester, J.M., Su, A., Boyer, D.M., Konow, N.","Physical activity alters limb bone structure but not entheseal morphology",2017,"Journal of Human Evolution","107",,,"14","18",,,10.1016/j.jhevol.2017.02.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015779774&doi=10.1016%2fj.jhevol.2017.02.001&partnerID=40&md5=316d9c574c5240f84d431548a1461998",Article,Scopus,2-s2.0-85015779774
"Wei, P., Wallace, I.J., Jashashvili, T., Musiba, C.M., Liu, W.","Structural analysis of the femoral diaphyses of an early modern human from Tianyuan Cave, China",2017,"Quaternary International","434",,,"48","56",,,10.1016/j.quaint.2015.10.099,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966351255&doi=10.1016%2fj.quaint.2015.10.099&partnerID=40&md5=d4db8aadc4cb3ee9c88255e0cc019276",Article,Scopus,2-s2.0-84966351255
"Wallace, I.J., Botigué, L.R., Lin, M., Smaers, J.B., Henn, B.M., Grine, F.E.","Worldwide variation in hip fracture incidence weakly aligns with genetic divergence between populations",2016,"Osteoporosis International","27","9",,"2867","2872",,,10.1007/s00198-016-3591-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964324535&doi=10.1007%2fs00198-016-3591-x&partnerID=40&md5=5921c977ef9985d5dcc976222ea93bdd",Article,Scopus,2-s2.0-84964324535
"Wallace, I.J., Garland, T.","Mobility as an emergent property of biological organization: Insights from experimental evolution",2016,"Evolutionary Anthropology","25","3",,"98","104",,7,10.1002/evan.21481,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975230031&doi=10.1002%2fevan.21481&partnerID=40&md5=ae89fc31efd59fce4c99f13d40fc4ec9",Article,Scopus,2-s2.0-84975230031
"Mongle, C.S., Wallace, I.J., Grine, F.E.","Cross-sectional structural variation relative to midshaft along hominine diaphyses. I. the forelimb",2015,"American Journal of Physical Anthropology","158","3",,"386","397",,1,10.1002/ajpa.22799,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943815580&doi=10.1002%2fajpa.22799&partnerID=40&md5=8bd4a8469932856f2a47c980e6a66e55",Article,Scopus,2-s2.0-84943815580
"Patel, B.A., Wallace, I.J., Boyer, D.M., Granatosky, M.C., Larson, S.G., Stern, J.T.","Distinct functional roles of primate grasping hands and feet during arboreal quadrupedal locomotion",2015,"Journal of Human Evolution","88",, 2139,"79","84",,3,10.1016/j.jhevol.2015.09.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945279933&doi=10.1016%2fj.jhevol.2015.09.004&partnerID=40&md5=42d2010a6f4eafcbd6f97348dd2b3220",Article,Scopus,2-s2.0-84945279933
"Wallace, I.J., Pagnotti, G.M., Rubin-Sigler, J., Naeher, M., Copes, L.E., Judex, S., Rubin, C.T., Demes, B.","Focal enhancement of the skeleton to exercise correlates with responsivity of bone marrow mesenchymal stem cells rather than peak external forces",2015,"Journal of Experimental Biology","218","19",,"3002","3009",,10,10.1242/jeb.118729,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962900963&doi=10.1242%2fjeb.118729&partnerID=40&md5=547d694a5e2fd299766da92a00971f0c",Article,Scopus,2-s2.0-84962900963
"Almécija, S., Wallace, I.J., Judex, S., Alba, D.M., Moyà-Solà, S.","Comment on ""Human-like hand use in Australopithecus africanus""",2015,"Science","348","6239",,"1101a","",,5,10.1126/science.aaa8414,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930628739&doi=10.1126%2fscience.aaa8414&partnerID=40&md5=107b3c98815ed2690bf70fa200ef5be0",Review,Scopus,2-s2.0-84930628739
"Wallace, I.J., Judex, S., Demes, B.","Effects of load-bearing exercise on skeletal structure and mechanics differ between outbred populations of mice",2015,"Bone","72",,,"1","8",,4,10.1016/j.bone.2014.11.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912095389&doi=10.1016%2fj.bone.2014.11.013&partnerID=40&md5=596417adfb5fd11d6eea2684c26ad033",Article,Scopus,2-s2.0-84912095389
"Mongle, C.S., Wallace, I.J., Grine, F.E.","Cross-sectional structural variation relative to midshaft along hominine diaphyses. II. the hind limb",2015,"American Journal of Physical Anthropology","158","3",,"398","407",,5,10.1002/ajpa.22802,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943743124&doi=10.1002%2fajpa.22802&partnerID=40&md5=49be646ff87e5d80abc5fd028095cc01",Article,Scopus,2-s2.0-84943743124
"Wallace, I.J., Gupta, S., Sankaran, J., Demes, B., Judex, S.","Bone shaft bending strength index is unaffected by exercise and unloading in mice",2015,"Journal of Anatomy","226","3",,"224","228",,5,10.1111/joa.12277,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922974405&doi=10.1111%2fjoa.12277&partnerID=40&md5=a7770e70ee6ef9d5736f42fb1e071a56",Article,Scopus,2-s2.0-84922974405
"Wallace, I.J., Demes, B., Mongle, C., Pearson, O.M., Polk, J.D., Lieberman, D.E.","Exercise-induced bone formation is poorly linked to local strain magnitude in the sheep tibia",2014,"PLoS ONE","9","6", e99108,"","",,16,10.1371/journal.pone.0099108,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902477855&doi=10.1371%2fjournal.pone.0099108&partnerID=40&md5=b8b213fd67747b9ad7ab9cb07f5a2f7e",Article,Scopus,2-s2.0-84902477855
"Wallace, I.J., Nesbitt, A., Mongle, C., Gould, E.S., Grine, F.E.","Age-related variation in limb bone diaphyseal structure among Inuit foragers from Point Hope, northern Alaska",2014,"Archives of Osteoporosis","9","1",,"","",11,5,10.1007/s11657-014-0202-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919934407&doi=10.1007%2fs11657-014-0202-3&partnerID=40&md5=c38572d047f712d64e025212a7f5ef79",Article,Scopus,2-s2.0-84919934407
"Wallace, I.J., Kwaczala, A.T., Judex, S., Demes, B., Carlson, K.J.","Physical activity engendering loads from diverse directions augments the growing skeleton",2013,"Journal of Musculoskeletal Neuronal Interactions","13","3",,"245","250",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886708005&partnerID=40&md5=ed8060fb58d5506c138c9bc4f6f97844",Article,Scopus,2-s2.0-84886708005
"Wallace, I.J., Kwaczala, A.T., Judex, S., Demes, B., Carlson, K.J.","Physical activity engendering loads from diverse directions augments the growing skeleton.",2013,"Journal of musculoskeletal &amp; neuronal interactions","13","3",,"283","288",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896416229&partnerID=40&md5=4d814f930ba0686da1053aba3978a3da",Article,Scopus,2-s2.0-84896416229
"Su, A., Wallace, I.J., Nakatsukasa, M.","Trabecular bone anisotropy and orientation in an Early Pleistocene hominin talus from East Turkana, Kenya",2013,"Journal of Human Evolution","64","6",,"667","677",,16,10.1016/j.jhevol.2013.03.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877662747&doi=10.1016%2fj.jhevol.2013.03.003&partnerID=40&md5=21fa30755fe0586d23a68dbdb59bbef0",Article,Scopus,2-s2.0-84877662747
"Wallace, I.J., Tommasini, S.M., Judex, S., Garland Jr., T., Demes, B.","Genetic variations and physical activity as determinants of limb bone morphology: An experimental approach using a mouse model",2012,"American Journal of Physical Anthropology","148","1",,"24","35",,28,10.1002/ajpa.22028,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859881528&doi=10.1002%2fajpa.22028&partnerID=40&md5=222dce4d609bd079f86262d43964fa92",Article,Scopus,2-s2.0-84859881528
"Wallace, I.J., Middleton, K.M., Lublinsky, S., Kelly, S.A., Judex, S., Garland Jr., T., Demes, B.","Functional significance of genetic variation underlying limb bone diaphyseal structure",2010,"American Journal of Physical Anthropology","143","1",,"21","30",,22,10.1002/ajpa.21286,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956123592&doi=10.1002%2fajpa.21286&partnerID=40&md5=5d869e3d828708da99d95113ff0a5d05",Article,Scopus,2-s2.0-77956123592
"Wallace, I.J., Demes, B., Jungers, W.L., Alvero, M., Su, A.","The bipedalism of the Dmanisi hominins: Pigeon-toed early homo?",2008,"American Journal of Physical Anthropology","136","4",,"375","378",,8,10.1002/ajpa.20827,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749116472&doi=10.1002%2fajpa.20827&partnerID=40&md5=458e5ef172bf37d5d16cc3a7ac34c4ff",Review,Scopus,2-s2.0-47749116472
"Wallace, I.J., Demes, B.","Symmetrical gaits of Cebus apella: implications for the functional significance of diagonal sequence gait in primates",2008,"Journal of Human Evolution","54","6",,"783","794",,33,10.1016/j.jhevol.2007.10.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249084007&doi=10.1016%2fj.jhevol.2007.10.008&partnerID=40&md5=bd6a93da7152e8e5e6596abdce7f2e34",Article,Scopus,2-s2.0-43249084007
"Wallace, I.J., Shea, J.J.","Mobility patterns and core technologies in the Middle Paleolithic of the Levant",2006,"Journal of Archaeological Science","33","9",,"1293","1309",,56,10.1016/j.jas.2006.01.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745391375&doi=10.1016%2fj.jas.2006.01.005&partnerID=40&md5=5727a35d183f9176275cf65b230033af",Article,Scopus,2-s2.0-33745391375
